MERCHANT_ID,MERCHANT_NAME,COUSINE_TYPE
7b2e240c-8747-4825-b794-8187d0ccee25,Pizzaria Arlete,Pizzaria
e871ccc9-ba6b-4c6b-be34-fd2a9dffeb1c,Japones Amélia,Japones
cdde6c18-2632-496d-a27c-5e7097c48a01,Japones Manuel,Japones
cca523c2-0840-49a5-acf6-b11a7e549fa4,Hamburgeria Ademar,Hamburgeria
61713f29-a828-4275-a52a-48af4aea3c1f,Japones Sabrina,Japones
9a73672c-f25d-4420-90d7-d32ae8141a27,Pizzaria Benedito,Pizzaria
b8c00ff6-2363-4a91-894e-ba8d68f77fa4,Japones Jandira,Japones
91bc1369-94b0-4fb9-acf0-ce613d1007ca,Japones Walderice,Japones
91f2448d-6ad7-422b-a81e-a83c0283b03a,Marmita Viviane,Marmita
ac069050-3152-47b4-9058-48aabf2c1943,Japones Hilton,Japones
461ee0ff-6d85-4588-8fd4-34bc81aa0c17,Pizzaria Laércio,Pizzaria
917b540e-6736-49cc-8610-a8a21154f95e,Hamburgeria Taís,Hamburgeria
424677a2-e506-4010-acc7-ba95cfd06212,Italiano Bartolomeu,Italiano
ce68bf8a-fe1c-42fe-8c7a-9b3270066c91,Pizzaria Max,Pizzaria
0d55d729-07cb-481d-941c-7ea11964c6f7,Italiano Ali,Italiano
4de80963-acf0-4736-81f7-d068c18a6ed4,Pizzaria Severino,Pizzaria
44880f4f-1d3d-4a3a-883d-0b11e86009a0,Hamburgeria Isaías,Hamburgeria
6c0fd7f8-3406-4054-988d-7e71c99e58fd,Italiano Ediane,Italiano
eb3190bc-bbc4-4473-b9b6-73703fecf364,Pizzaria Giuseppe,Pizzaria
8a149813-5f4c-49b7-9985-4bb393eb593d,Italiano Mel,Italiano
e6d2c460-a321-44ec-a802-01545fdb1ced,Japones Quésia,Japones
95cf4106-71fa-42f5-b991-ef256acff4d3,Pizzaria Omar,Pizzaria
33ed78c9-331a-4fce-b9ec-7485608266fb,Japones Patrícia,Japones
432634ae-137f-410e-9866-c4843d330dff,Japones Lara,Japones
b4095ba1-2e03-445b-add8-407ec99b391b,Italiano Marcelo,Italiano
7a6c3e70-5962-456e-b7ea-abb81d1ddc1c,Japones Murilo,Japones
78c79828-f94c-467f-9563-eba536358084,Japones Elisa,Japones
a8c40231-cc52-488d-b64d-c26ea5a45a62,Japones Úrsula,Japones
1489bee3-59b6-4716-9295-401db93b9424,Japones Demilson,Japones
df66dbf2-7ce4-4264-aa7e-174b8794af3b,Marmita Rafaela,Marmita
e9f92ca9-9c82-44ac-bef4-78779bd4b4a1,Marmita Bernadete,Marmita
48ceda28-549c-4a34-a011-2d533efb29af,Pizzaria Jack,Pizzaria
96b7344a-595a-419c-ad5f-b7ec23e4f263,Japones Tatiana,Japones
77b52d49-bfad-46b9-8eaf-2fe5b84f569e,Italiano Úrsula,Italiano
e5796758-e841-47fe-80d4-5dccc6efe8c8,Marmita Maria,Marmita
be8568e5-e89c-4812-b1f9-351c73eec092,Pizzaria Edivaldo,Pizzaria
dc18bd69-caa0-442f-981d-87487e401b43,Pizzaria Kátia,Pizzaria
a49754f7-caac-4ac7-a463-5511a9c6e16d,Italiano Marciano,Italiano
005226dd-b4f0-4ed8-aacf-e45e4ed33b2d,Hamburgeria Olga,Hamburgeria
8a8b87c1-ed83-42d7-8aec-9a2fd386709a,Pizzaria Alan,Pizzaria
d32d3b45-92e3-439c-a96a-55f415431e18,Pizzaria Josiane,Pizzaria
e544e500-627f-4d61-97b1-0291a75c8894,Hamburgeria Jackson,Hamburgeria
3f4dc1f5-cb69-404b-8d94-8071420e0743,Japones José,Japones
af92c716-a62c-4452-bcf2-0e12644a14af,Hamburgeria Wanda,Hamburgeria
b8633a37-57d3-4d83-9d6e-3f23248bb0fa,Japones Hércules,Japones
b2122ad2-5b55-4ff2-94fd-2be4ae7b2c23,Japones Camilo,Japones
e8817be7-c9db-4bf4-9c91-4e60eac544a7,Marmita Filipe,Marmita
79bf613d-39f8-4206-82a7-47888cb463bd,Pizzaria Poliana,Pizzaria
fc311890-f876-4369-90b5-d2ff9d82eda0,Pizzaria Vera,Pizzaria
1baa36f4-69f3-4a2b-a5c1-3d9a429d31bb,Italiano Martin,Italiano
486ea3e6-2674-4802-9b6b-cd8acfa4a85a,Marmita Aécio,Marmita
e5d9d2ec-fdab-40cf-9a28-960d1c5b65e8,Japones Ademar,Japones
df666522-e31e-48d8-9090-120a440c5b7d,Japones Inácio,Japones
bf7eff43-8a89-4673-b753-c90b959ed8b1,Hamburgeria Rodolfo,Hamburgeria
ad964143-f57f-49d8-abf7-1dff8d719370,Japones Edu,Japones
99afa8ae-f925-4fdd-aa52-80d402cfbcc1,Japones Daniela,Japones
caad6822-fedf-47ae-8258-50ee1ab073bf,Japones Cármen,Japones
72438fce-c717-47ac-8205-1e884a771cbc,Marmita Cibele,Marmita
620238f0-f526-4d58-8681-1baa771fe525,Hamburgeria Lúcio,Hamburgeria
26deaee4-3266-44d1-ae76-7a802028d853,Hamburgeria Matheus,Hamburgeria
ecdd57bf-aae8-4bc3-9ba4-647bdc204b80,Hamburgeria Gisele,Hamburgeria
f359885b-ee11-4a0e-92d6-cfc1788125ec,Japones Vívian,Japones
f25ab304-8fb4-46f5-b2bb-3d1e42722b8e,Italiano Nayara,Italiano
ea7bfd9a-3259-4658-995f-90a9d8c97be7,Marmita Matilde,Marmita
583fa4ad-b33a-4b4d-8238-253a670e67e6,Italiano Dilma,Italiano
7790801a-787b-4a94-9308-4d09c0898317,Hamburgeria Bruno,Hamburgeria
416b1ddb-ce29-4762-86e1-3c8f15bbe374,Marmita Olavo,Marmita
23738e0b-4a53-4166-a46b-9598c6c8a521,Pizzaria Alan,Pizzaria
ca0b9749-3402-4c8d-b382-cc1de040514b,Marmita Kevin,Marmita
114afa13-5a41-49d1-889e-e181e4d68911,Italiano Camila,Italiano
0875a54c-fd19-4a74-b5eb-59c422341a1d,Pizzaria Thaíssa,Pizzaria
ab5e5698-3450-4997-8ac6-d101cb6f1616,Japones Mário,Japones
0a88f3ba-7f78-4881-b82a-78add2e65880,Marmita Vanessa,Marmita
6bb13c04-08e5-46aa-b252-3edac9a843dd,Pizzaria Valter,Pizzaria
543e1825-a0cc-4cb7-984b-b31925ec7e83,Hamburgeria Cirilo,Hamburgeria
3d29332b-7f1f-4667-8a74-c13397125127,Japones Vanessa,Japones
72eeb6a8-be96-470d-8f35-2137a9ded52d,Hamburgeria Yasmin,Hamburgeria
6c0edecf-e480-4cbd-8998-2095fd62da28,Italiano Roger,Italiano
8a8b7d5c-3ea9-45e7-92aa-43363a7fcb19,Japones Keyla,Japones
72a9b378-4700-4064-af9a-1ae292235a95,Pizzaria Angélica,Pizzaria
48bf2dce-3e7b-4e7d-a5ee-2ec73dbd3438,Japones Murilo,Japones
13e79776-a6d5-4b6c-b563-f23b43768f65,Marmita Vânia,Marmita
71ad2786-50fe-4fed-984e-8b6c401ec45c,Italiano Yeda,Italiano
626feed1-10ea-4059-b80f-b12c63877a0a,Marmita Eliane,Marmita
e7e0528d-4db0-429b-9935-73b38f924e99,Italiano Mirian,Italiano
db605a6a-a975-49a7-9f5d-2e5bfdabbb63,Italiano Severino,Italiano
cd2fb442-47e8-4742-98fb-6795246e104b,Pizzaria Núbia,Pizzaria
bf556e20-af1a-47db-ba04-753a3ce96d7f,Hamburgeria Edinaldo,Hamburgeria
817b5818-8c78-4c13-a4cd-3716804ad019,Japones Anakin,Japones
f4729630-b082-483a-8f8f-590404b390ff,Japones Karina,Japones
8a04de09-de9c-495e-9a5d-540364d9e065,Italiano Jeniffer,Italiano
f549a4a1-4d22-4ff3-9585-983da874f30a,Pizzaria Isac,Pizzaria
b1fd28b3-ac9a-49db-b246-d57d331cee72,Hamburgeria Gabriela,Hamburgeria
ccd7a59e-947f-45ea-b65f-0b3c40134082,Marmita Helder,Marmita
e3549826-8d34-4525-b86d-41060e7a7fdd,Italiano Laerte,Italiano
8b4c3cc0-35ed-4005-90b5-f251a4d867bc,Pizzaria Suely,Pizzaria
a12e037a-ab74-461e-97c8-0a4257ad8ac0,Pizzaria Silvair,Pizzaria
9557347b-10cc-4da6-8d25-dd9cbacea185,Japones Nivaldo,Japones
d9a6207e-7116-4b93-94e7-70f6ba5bf759,Pizzaria Samila,Pizzaria
02bc06c9-c8ff-4e34-8e53-58faeca77bf0,Hamburgeria Gabrielle,Hamburgeria
fe855c3e-e453-4cc0-8327-392081ef881e,Marmita Edu,Marmita
b997de5a-ba8c-4d36-8b0b-9284b395062f,Pizzaria Abílio,Pizzaria
e86d8e09-a350-43d3-a16b-c6a4f497d616,Hamburgeria Bianca,Hamburgeria
953ede9c-c472-4e9b-8803-a45e58b38aa2,Marmita Willian,Marmita
5dc47f05-e963-449c-b862-b69a1f663775,Pizzaria Beto,Pizzaria
64ce6043-d59a-40f3-9db6-c4c6c0326503,Japones Adônis,Japones
f6925b09-b3c0-4eb4-ae75-9fa286d1c739,Marmita Berenice,Marmita
b8af85e1-c93e-4ba7-893a-893839ff1bc7,Japones Vanda,Japones
e38477fe-75cf-4e8f-ae45-430abdbbf3a8,Pizzaria Maísa,Pizzaria
6bff9d6d-7423-4da2-bc58-2700d58bc872,Marmita Valéria,Marmita
5bf68f77-fde0-424d-a2ff-3f080f4248db,Italiano Ramon,Italiano
7bc93907-99b0-4906-9806-fffca4b377f1,Marmita Márcio,Marmita
04a450f1-aed0-42af-be8d-ddde659db382,Pizzaria Igor,Pizzaria
4c2a9a0b-cad5-4d94-a638-7c445b7623e2,Italiano Marcelo,Italiano
32497331-f192-4770-924a-098dab96f223,Marmita Leila,Marmita
5e47d5ab-ad21-4169-97a7-d3d43072e4cd,Japones Sebastião,Japones
50acab40-a25e-4e3e-afa5-3eb99e7c3df2,Pizzaria Zenaide,Pizzaria
0a15c5eb-0661-426a-9a73-6f440697d2b7,Pizzaria Domingos,Pizzaria
2c2b60a5-b9c2-485b-9b77-a9fa6ae35cb1,Marmita Olavo,Marmita
ee5e19b4-7086-4d73-9b22-2fbc955f3435,Italiano Miguel,Italiano
7946976f-971c-4970-9974-793695796d9e,Marmita José,Marmita
45bb0b48-e682-426a-a1b7-d46a71d1ad17,Pizzaria Suzy,Pizzaria
91c1b332-9a21-4997-b6af-59f026118c21,Marmita Flávio,Marmita
501e72ee-87db-4b4c-be07-975e39c60993,Japones Artur,Japones
d61b1989-c126-4030-8ccd-25e17d4b4032,Pizzaria Amélia,Pizzaria
7a2c4634-2e96-4b2f-ab44-8606347ce3fa,Japones Eva,Japones
fb5680f2-5e7f-47f3-b5d3-8edcddf434f4,Marmita Heloísa,Marmita
79db4982-c34b-4701-bac2-792cf0961416,Italiano Liane,Italiano
a028bcc5-f4ac-419b-b97d-80029e755e96,Pizzaria Martinho,Pizzaria
a6c0f816-8ce4-486d-9420-37be4ca8efa1,Pizzaria Hellen,Pizzaria
b765fbcd-a718-4789-ba36-ef01218c9b21,Pizzaria Edilene,Pizzaria
50f6170d-dfa6-41a0-8557-806336154df3,Hamburgeria Frederico,Hamburgeria
3c027c08-a256-4660-bec5-60b0e7b935ee,Hamburgeria Amélia,Hamburgeria
c314cb05-a801-4f0e-b1a9-891d41236f15,Marmita Margarida,Marmita
0f68e17f-584e-49cc-a1e5-d3326a7630ae,Pizzaria Cícera,Pizzaria
5237e3a9-f4f1-436e-b24b-d5c506a98d7b,Hamburgeria Leo,Hamburgeria
112ba442-9bb2-4d1a-8f88-3a221f6c9ad9,Japones Jean,Japones
4e90f3ca-cc07-438b-a34b-ab1fa1515a1a,Italiano Violeta,Italiano
49e50614-c60d-4813-a1cf-e80b2355d7c7,Italiano Everton,Italiano
e698c4be-59f5-4233-80ac-8b4760b1bcc2,Italiano Gilmara,Italiano
afcc719c-8133-4dc0-9103-213eb4b196b9,Pizzaria Marilúcia,Pizzaria
cfa1fa4e-18f4-431b-9a29-97d6db5fae35,Hamburgeria José,Hamburgeria
60ba9eda-acea-48bb-8b70-85b7180ee72d,Italiano Mariano,Italiano
ea32a91a-edd6-4233-bcad-78d4081329b5,Italiano Emílio,Italiano
ec6a6e46-8bca-45d0-9809-d7e0f0edf588,Japones Zara,Japones
2448e96b-7b58-480e-af87-eeeba3097c47,Hamburgeria Orlando,Hamburgeria
1468db53-6d0d-464a-a59a-d0ec053acd2c,Italiano Jairo,Italiano
554d9bc1-dce7-48e6-9f01-d4a3c3aed290,Marmita Danielle,Marmita
582b53f3-7585-468f-8312-f019f609ee64,Pizzaria Luciana,Pizzaria
324c771c-5a70-4d13-9102-126be4f28a45,Marmita Leni,Marmita
0cbbbe2c-f063-4b28-8cb7-1f4847d6707d,Hamburgeria Benjamin,Hamburgeria
c8623499-b568-4687-9ab4-c2214fd6706f,Italiano Plínio,Italiano
4c74b441-de34-4698-97f7-e481e0f05a36,Pizzaria Angélica,Pizzaria
8aad1b6f-6515-4db7-9096-2ff679e0deb4,Pizzaria Bento,Pizzaria
e4133cb1-a9a0-4435-aa71-00e28b8b7682,Japones Benedito,Japones
b80b36f7-2ef2-4a50-a344-b28e6ef1ac67,Italiano Eloá,Italiano
6502c88d-411b-4626-9bb4-820ac7e820af,Hamburgeria Aparecida,Hamburgeria
490c4fe0-34ca-4868-9832-137789d44201,Japones Ivanete,Japones
6f8a440c-aec0-48f3-9cc3-a2c8d5a85445,Marmita Teresa,Marmita
9408e547-d258-4178-a62f-795e6a1bcd7d,Japones Maria,Japones
1f0accab-c3c8-42b9-b448-efaa5ae86178,Hamburgeria Marciano,Hamburgeria
a8e103da-69f0-4943-9513-799e0361996a,Pizzaria Elias,Pizzaria
909c2a06-9c8a-439e-a98f-adcec341c7a1,Japones Lidiane,Japones
bb037304-a256-493e-bf7d-966bf4f17883,Italiano Elano,Italiano
e0e135eb-f2c9-49ed-8cb7-7b3b71863298,Hamburgeria Cleuza,Hamburgeria
cc913116-fc06-44a8-b407-d02a03ca67b3,Italiano Alex,Italiano
ba9699c0-bc8d-4b78-880f-9deed721ffdd,Italiano Thaís,Italiano
7636c7cd-dd23-4446-a031-392502e4b5c0,Marmita Marciano,Marmita
9d8a218b-d9e9-4d3f-bcb3-62a8add51e06,Japones Ana,Japones
2919ddaf-9c9f-4b3d-8d46-7d954d7e6da1,Italiano Marta,Italiano
77b9b16c-dfe6-48fa-b173-7ce369cadd80,Marmita Soraya,Marmita
ae5f5a08-818a-4663-a221-6c1dcac5872c,Japones Yuri,Japones
2698abec-096f-4526-82cc-9ea8e93d8383,Japones Patrick,Japones
b5cffff2-a0d9-4ab4-bbbe-b5670123a1d0,Pizzaria Raiane,Pizzaria
1fa039a8-72cf-4a70-94fc-20c4c0b09078,Italiano Joelma,Italiano
b2859fa6-0494-4e6f-912d-af31cc4cbd6b,Marmita Orlando,Marmita
95d4290a-543e-468f-bbbb-5bc5efddc80e,Italiano Pedro,Italiano
1d4fe3ad-4bb3-46aa-b30c-80b3bf8e4808,Japones Amanda,Japones
eb1a3f5f-ca36-4ef2-aa43-f50e6dd9d8fb,Hamburgeria Raul,Hamburgeria
cac4cbc3-0bdd-4ad1-a267-7b99541c594d,Hamburgeria Rita,Hamburgeria
0dbbf98e-453d-4fb0-b164-bf4fc7f6a5b5,Pizzaria Alan,Pizzaria
98710cff-359c-4cd6-b75a-5dc014e896c3,Pizzaria Ediane,Pizzaria
b6162107-790c-49e2-9f77-d78c832050b9,Italiano Wellington,Italiano
8960cc56-d83e-4512-bcdf-fa09232f7931,Pizzaria Raiane,Pizzaria
1f71e6a5-f00a-4403-af0e-ea5037d5e3e6,Marmita Rebeca,Marmita
49195434-31cc-4942-9995-5031f59e14b8,Marmita Thiago,Marmita
6a5668e5-753f-442d-a61c-7545d72cafdc,Pizzaria Janaína,Pizzaria
ec337270-5f08-44ac-84d3-7aa59302ea77,Pizzaria Violeta,Pizzaria
173d007c-dbaf-4938-bde7-8b6ae2755e29,Japones Carolina,Japones
f3a22e7d-3274-4fd6-b810-cc061b867f6e,Hamburgeria Joaquim,Hamburgeria
a9486226-852e-4215-8ae5-35d2e23f402a,Hamburgeria Milton,Hamburgeria
3e80bed7-7092-4e03-997e-3875fa52b0b1,Japones Genir,Japones
e535e5b5-e3ea-460e-81e5-24de0943b593,Hamburgeria Zara,Hamburgeria
9dc04cc2-f122-4c23-8baf-0aca609b0db4,Marmita Valeska,Marmita
70ac6bf6-1d91-42a8-9536-9ccf7488ff32,Hamburgeria Karina,Hamburgeria
c678a07f-fe15-40f0-a6f8-405fdc4db701,Hamburgeria Viviane,Hamburgeria
32b37335-a9e1-4533-8a45-4f935575bb1e,Marmita Cássia,Marmita
d1ca049e-57d6-487c-87aa-d167d203a47b,Pizzaria Renato,Pizzaria
9a985483-be37-41a2-9ca6-2f6edba25b49,Hamburgeria Isaías,Hamburgeria
57ce36c8-5019-40f9-9e3c-09226d537453,Pizzaria Ali,Pizzaria
71f17e93-2620-4d52-8984-57e26d4e78ba,Pizzaria Bruno,Pizzaria
ca2e7489-42b8-4110-9157-4480deefb4f8,Hamburgeria Rosilda,Hamburgeria
636f6b64-a83e-40bb-bee1-8a380db351d9,Pizzaria Graziele,Pizzaria
884b3ace-fa23-44ad-a7c8-7486aeb97310,Italiano Kelly,Italiano
d0b3b27b-0e9f-45b3-a6a2-dd46f13e4a0e,Hamburgeria Cauê,Hamburgeria
0247297f-ae6d-4277-8056-5ed4b36b885c,Hamburgeria Cibele,Hamburgeria
b45e2cfc-e479-401c-94ba-78005b64a153,Marmita Elias,Marmita
6bf21f5b-8391-46d3-8bae-ce8c69ca710a,Italiano Mário,Italiano
8c22474c-cfa3-46b4-9042-534656a89a4b,Marmita Abílio,Marmita
0a7ffda1-86fd-4ca3-b95c-be31e859cdea,Marmita Rodolfo,Marmita
1c194019-bade-462d-961b-21f7d72fab03,Pizzaria Giuseppe,Pizzaria
2900eadf-1b24-42de-b562-8e42521d6a27,Japones Robert,Japones
7f9e0979-4c3c-4746-a336-ef0951827aef,Marmita Leonara,Marmita
31b57aea-ba2e-4feb-841a-d97a316b24e6,Marmita Marlene,Marmita
57f01e72-f1d3-4e18-87f3-d15edf40463a,Marmita Reinaldo,Marmita
4ed11c79-3c5b-460a-a8df-78bf9c694aeb,Hamburgeria Viviane,Hamburgeria
762baea4-5f38-4728-94d0-50a8378ac255,Italiano Vitor,Italiano
c288f89b-6a06-498b-8776-ec5a7c9ac70d,Hamburgeria Ederson,Hamburgeria
03e95276-27f9-4a65-b8e6-665dba53c98c,Marmita Juliano,Marmita
d862a850-6445-4169-9783-2b670f554f39,Marmita Vitor,Marmita
cdd220fd-a186-4e4c-9c48-8c9c10f0fcda,Japones Gabriel,Japones
3cccef84-8a74-444e-b041-11917adc9ea0,Italiano Amanda,Italiano
911e89c4-7d7d-4835-b0ee-0f4cfcc99f1e,Japones Jaziel,Japones
98e30023-7d4f-428b-81c5-9cc22a89d989,Japones Lino,Japones
f110960c-d576-4468-8441-1d66c1ef0f79,Italiano Celina,Italiano
36eac105-0b69-4603-8f7b-ba35bdb6f081,Japones Olavo,Japones
b4b38ead-8c5e-42de-8493-024ac53b19e1,Hamburgeria Ana,Hamburgeria
be2bbcd6-9d63-43c0-ad12-9676066b771e,Pizzaria Altair,Pizzaria
1704e20c-b6cb-44fa-93d8-67d0b15571c9,Italiano Paulo,Italiano
b135836e-8bb3-4a97-a849-1f14c636f3ca,Marmita Zeca,Marmita
568f4bd8-7a34-41b1-9246-dec661072232,Marmita Jeferson,Marmita
2e5d03ca-721e-42fa-ada8-8541f2c42a34,Japones Kauê,Japones
76516791-38e8-467f-8c83-5b272e774474,Japones Gilmar,Japones
efba0823-9f6a-49bc-b241-3e586ccf66dc,Hamburgeria Maísa,Hamburgeria
1ff133f8-93f9-474f-b632-57fec8cc1f15,Japones Patrick,Japones
d50fe722-1ca9-468b-9a56-532c42f6613b,Italiano Eliomar,Italiano
38867c36-2240-4b09-93a5-878819ff1122,Marmita Raquel,Marmita
b33794de-65dc-4028-afb0-f0e64c94a145,Italiano Luciana,Italiano
40def7a1-e96c-45e6-a2d9-58ab3780277b,Italiano Sheila,Italiano
c81ab5fe-c692-4ace-868f-fbf455ad069c,Japones Décio,Japones
3d641734-2ac6-4b77-9b54-d7d178d97fc8,Japones Lana,Japones
ee2d93ed-5872-4c89-9b51-9f176e26b2e5,Pizzaria Juliano,Pizzaria
40c89029-f7df-4312-819e-9e9775cf4c4d,Marmita Neila,Marmita
ac9df09c-235e-4121-af83-27c6aaf6ec10,Hamburgeria Josilda,Hamburgeria
a6e73c55-7242-4217-9e5d-e5f1e0455d58,Marmita Romildo,Marmita
5b911b16-61cc-49c6-81d7-61ca97d15941,Hamburgeria Fagner,Hamburgeria
b1109dff-0979-4e06-973a-466a9913e53c,Marmita Maria,Marmita
c60917a9-228a-40f8-a1dc-d53cd9905656,Hamburgeria Ederson,Hamburgeria
27cebc29-3088-4b5b-9482-49c7e61e2810,Japones Augusto,Japones
a8e5eba3-42ef-4eac-97d4-a64cd2f6cb30,Marmita Joel,Marmita
06ae85a0-5b8a-4827-a624-042aea196e86,Marmita Sônia,Marmita
17d76a83-807d-4285-8ae7-7b8e51419a9c,Pizzaria Domingos,Pizzaria
15fcfe60-580d-49f6-b839-2fbd8a64d2da,Italiano Alessandra,Italiano
16518471-9c84-48ff-983d-c81c90c353c3,Marmita Cirilo,Marmita
0a40f9e4-d3ed-4d03-91b3-68a3c3073830,Hamburgeria Cristina,Hamburgeria
1b1dadb7-b3ba-4dbb-bf9f-4c8d76a50c5d,Marmita Fabiana,Marmita
370a2c32-8ef0-4ee0-ab67-1bf42fc3a1ec,Japones Raíssa,Japones
1ca72b92-4d29-4c92-859f-83a3dfc4e6e4,Italiano Frederico,Italiano
0b349fb4-1a36-4311-9386-aa1548207986,Pizzaria Renata,Pizzaria
d0597158-d3e0-4545-a255-fd3271ecde19,Hamburgeria Leonardo,Hamburgeria
68658f8e-417f-47de-acb9-b7de0438e79f,Pizzaria Cleuza,Pizzaria
5b81fa02-d6ca-4901-8f08-c44061f71dad,Hamburgeria Moacyr,Hamburgeria
760fc671-3487-4e1f-8d6b-9638b4650c26,Marmita Tatiana,Marmita
9f2b54a9-172b-4814-b3e5-ca56833bd01c,Italiano José,Italiano
7b91dd9f-4ecd-4ad1-b5d5-66f365cdab69,Italiano Simone,Italiano
3071d670-62ce-4fed-9567-0715f2ff11a0,Hamburgeria João,Hamburgeria
d15355c2-6496-4ba5-b7cc-660aa876eb1d,Japones Cristiane,Japones
1b6c2c20-6261-466a-a0d0-20e71cec96c6,Italiano Luigi,Italiano
5cad6938-426f-4675-9856-9e1e8247ce16,Hamburgeria Domingos,Hamburgeria
68de0f73-67f7-446d-99cc-7a641d80c3cd,Hamburgeria Keyla,Hamburgeria
be9bdd39-6af8-4d77-afa4-454467854147,Marmita Helena,Marmita
b26ef6b3-5793-49d3-96cd-16e5f6481c6c,Hamburgeria Suzana,Hamburgeria
92a610b2-0c30-4c79-8e28-dc0293c3b28e,Marmita Ederson,Marmita
52fdd0df-2a4a-4a6e-b7c2-4dc962e343f2,Italiano Félix,Italiano
6810fe6c-7b1d-4f9d-a130-8d4c6d03a3f0,Japones Selma,Japones
3162482c-62de-48b6-9a16-d2e824c135aa,Pizzaria Zilda,Pizzaria
59c40cb1-34b6-4454-a369-7eabc5ddf271,Japones Ariana,Japones
2a623f13-21a8-453f-9f7e-9739b5893ea3,Pizzaria Kauê,Pizzaria
b1f2c7a8-8792-4b87-b422-48c33dd00808,Pizzaria Luan,Pizzaria
7c70e5b6-4c0e-4cca-93ae-3fb332fd367c,Italiano Marielle,Italiano
680501f4-6277-41f6-b6e4-c296b4a0669c,Hamburgeria Fabiano,Hamburgeria
ae1fe640-477d-4062-bf0e-cc5d08c3156d,Japones Maria,Japones
a24fa2c6-d248-407b-9425-6287396ec908,Pizzaria Maurício,Pizzaria
6eb06c30-db62-438b-b9b1-852c7b034bf5,Japones Maria,Japones
592c40b3-dc62-4e7c-8169-ba1632aa5267,Hamburgeria Verônica,Hamburgeria
29d6210d-2fcb-4f75-a65b-3c9f1fb4ad4d,Italiano Ariana,Italiano
0399c4fc-40ee-439a-a60c-e49f594ef73f,Hamburgeria Jonathas,Hamburgeria
8fde0f2a-cb87-4654-8e8a-1a51e64db3d7,Hamburgeria Josiane,Hamburgeria
b5ae2776-dc57-4f50-bb78-513247356b9f,Hamburgeria Jardel,Hamburgeria
688c7d30-e84c-457c-98ca-f9010f2aebae,Pizzaria Ediane,Pizzaria
63e36895-c6af-44e4-bfcf-29272e1eba05,Pizzaria Leonardo,Pizzaria
6dba2b84-9692-419b-a827-260a87827a34,Japones Samila,Japones
4d160f96-81f8-4f37-9914-54ae2990ed89,Pizzaria Rosa,Pizzaria
7ff7c6ff-fa50-408a-ba96-0c66d7715157,Marmita Zulmira,Marmita
a08b970d-dfc0-4844-91ed-3108456d49d3,Japones Eva,Japones
d5977b73-a9b3-45b0-9d8a-5e443d70f613,Pizzaria Túlio,Pizzaria
1a41f623-9132-42ff-9647-4e820fb38e87,Pizzaria Mariano,Pizzaria
68c7cbd2-6283-4e54-b895-169319fc55e5,Marmita Ronaldo,Marmita
f40dd30a-8f28-4ea5-9f41-3df2919e6aa1,Italiano Isabel,Italiano
d0c1a09f-21b6-4dce-8541-6be189bc6ecb,Japones Vívian,Japones
09c5ae86-66a3-4e7e-ad1b-e4c1fb3f7b82,Pizzaria Francisco,Pizzaria
db44d4b7-bb89-4221-b222-3e066dd1a669,Marmita Chico,Marmita
e1b205b9-eeba-4cf4-b689-64ede2f8ba0b,Japones Maíra,Japones
ad207013-1055-47c8-9bf3-7503b7844689,Pizzaria Manoel,Pizzaria
62939950-468a-40df-86ff-137de46b773f,Hamburgeria Juan,Hamburgeria
622e2ad9-9315-4541-b7da-dbb8105d509c,Italiano Lidiane,Italiano
d6f251d5-77c8-4335-a5c2-0df3dd24c508,Marmita Daniela,Marmita
bba4d2c7-bbca-4933-92c4-c34b77910939,Pizzaria Valter,Pizzaria
9bfaf71f-3930-439a-b50f-c45e81d9d87a,Pizzaria Lúcia,Pizzaria
a8d054f2-e810-4dd6-83de-7ea227d8b175,Hamburgeria Luciana,Hamburgeria
7ffcbcef-8350-438c-81ea-662bd0a17247,Japones Fabiana,Japones
b1c5d48b-f673-4c1f-8aa9-5c54ac57a9f1,Japones Ediane,Japones
323291c0-9d7f-4cb3-9c43-f451f1a5d836,Marmita Mayra,Marmita
bb2bfe3c-044b-4489-87fd-e25962e4f7ba,Pizzaria Kiara,Pizzaria
79c31e14-5dc0-4c9d-bd6a-07d762514f29,Marmita Vitor,Marmita
8f862927-f5f8-476e-9e9a-462287e01e89,Marmita Beatriz,Marmita
28ead5c8-48b6-44eb-8d01-d6d52733a1d3,Hamburgeria Wilma,Hamburgeria
4bb3c372-ff57-4d73-8fd2-a66e34d43ff9,Japones Domingos,Japones
f34e3223-b417-48d8-b767-1f14b307efd4,Italiano Hamilton,Italiano
4bf49549-cbf6-476a-8071-3c1f8a4959f5,Japones Diana,Japones
7cfdbb8b-a973-4277-bc4e-357c220d9762,Italiano Laís,Italiano
512381ef-1354-44d5-8ae1-67f562b37d6a,Japones Roberto,Japones
f601edfd-e4c3-4a02-94ba-7de43102382e,Japones Sílvia,Japones
155453a0-9dba-4a44-9ed6-fe488f853234,Marmita Mara,Marmita
075eceba-0bf4-4293-afa9-871b3bea64a1,Italiano Bernardo,Italiano
1b5dc25b-3b01-4758-924c-a86ce70de2c4,Italiano Fabrício,Italiano
eff60b37-073d-4c67-80ac-6aa9cc72d036,Italiano Leopoldo,Italiano
3ce1437a-d92b-414e-b4b2-dcb88df349f5,Pizzaria Altair,Pizzaria
b861308c-9f39-4c72-b7cd-4dabdac378c8,Italiano Felipe,Italiano
