CART_ID,SESSION_ID,CLOSED_CART,HAS_ORDER
b5ad37c7-53ae-43b4-9b10-34a5307f2e7c,ac0fc03a-8d81-456d-888f-c18f57b1ae6b,0,0
54a50391-5ac2-4bfa-babd-8a866e23c510,e3d33265-1e05-4b77-89a8-264eef955167,0,0
cb9d25e4-a139-4a91-9a48-4872f3609cf9,cdc1030a-a226-496d-8282-509de8d31f6f,0,0
e7997638-7684-4bbe-b39d-8425603201a6,1907eafb-884e-4b27-ad1e-5dc62c4c4d61,1,1
f9a19e96-0da2-4a44-8049-4e6d7ae26cd3,af48217d-e735-4554-b0c9-423bea739884,1,1
f6b6f360-acbc-4c83-b563-e2959747d84b,659aa53d-e96d-4787-8260-00ff65e89476,1,1
410266b0-cefb-4899-a45e-1e4c72681914,db43c25d-1c97-48f9-9ebc-1e363f603a5a,1,1
143d0a5a-cd6a-4434-9401-763484851058,491e4952-e460-4871-b956-a28898db2ed9,1,1
d75f6799-8c55-4f0b-a393-9f33f87f6ac3,6a593486-be1f-4219-a138-79162a9a645d,1,1
192f0e44-4bdc-4595-8ff5-58a93accfa3d,b746a10c-38e6-4cd4-aa01-b38c87428083,1,1
fd6d7a7b-0f9b-404c-8381-69e1bc647a49,1ed7efcb-2f84-406f-9c45-1db995c57f20,1,1
85bd9f75-20e2-4bfe-a3b2-df21f605aeaa,f7bfec9d-baa9-4e13-828c-3f56bd470aa4,1,0
ed423b12-8dd2-469a-a8a7-1e5b84903202,11b893e0-8438-4cef-a585-7c5546488dda,1,1
d0f2f4fa-c94f-4cf8-b8b4-533ce104fda8,259ab1a6-eac7-4e02-9925-da66f59a1473,1,1
8bea087d-2978-4f9c-b4e0-834938cc3036,17e0ab9c-7997-429a-a157-9068d0134ada,1,1
b7ea900e-e54b-4f8f-948b-8b7da02daeb1,99550e0b-4d6e-4458-bcec-2099c146f789,0,0
8b3f5a2e-ee16-40ad-bbe1-35ea906f1c8d,0e9db204-7de1-4a7c-ba75-37f064fb9770,0,0
2f95fc22-9438-41d5-bf43-fe34505eee78,6fd91268-423c-4118-9b6f-2c6bf1ddedab,1,0
5a6a3b90-e697-43a7-adcc-54ebb7bb5f32,1fcccc81-bc1e-449a-af0f-d4aabd09151b,0,0
fa610420-f3ef-4a2e-91ca-ab52887034f3,432df4c2-9cf0-4760-88ea-ebdb5f5156a0,0,0
8fe3a12d-413e-4deb-82cd-46f0f1625190,7fc4c3e1-3663-4efe-a696-293a7439b6b8,1,1
59e04311-b2b4-4650-ad5d-60108af1cc5d,4707750f-20ff-404f-a990-52943938ecf1,0,0
9478af1f-19cb-497d-b7e2-6eab62a0a4de,9351ec14-5f10-401e-b113-3c58bf09fe5d,0,0
d306d298-843e-476d-863b-d6b2b7c90155,18273067-a942-4ba5-945b-ddda41998c61,0,0
8d7dd29d-206d-458d-9479-22284d09d01f,d292928d-5e50-4860-ae13-22850e77484d,0,0
c50bfec7-a611-43ba-b2c1-7de96e8cd9d6,28393220-565d-4c55-99b0-d62915e47704,0,0
b0a6398b-3739-43a2-9d2c-a6c734578b61,51556e07-55c8-4703-9926-b01e516a79e9,1,1
1beabd26-8dcc-461e-8681-112d5b56869d,4246bd68-0015-4f28-929b-37969a89dcc2,1,0
4edf9dad-0695-4a66-800b-fa11a05ab656,2e6362e9-ebc2-4599-82fc-464bf896a52c,1,1
af5f2254-9825-4df1-bd1a-c8325aa0783a,5046ac6a-a1a3-464d-882b-123328e5e379,0,0
70525f26-4f86-47be-b34f-09fcc1c27a5d,9b36876c-a996-428d-b16e-8e112456401e,0,0
65e0d727-4daa-408b-aa92-80befd8fbfa9,959624a4-4c73-42d7-8107-177ac085c4a8,1,1
51c043ab-102a-4b45-a0fa-af5360d7e7fe,943eb3c1-1f11-4abc-87c0-7071411c0519,1,1
7c8b073c-735d-492e-bf95-8c80d589bbab,38edfbca-e02e-4ed6-b7a6-4ad64c219569,0,0
708b40f8-0fba-4e04-81d5-2cf40449b8e6,8f950b0f-2a2c-4afd-b310-bc13ee2515d3,1,0
75c008ae-1233-41e0-8fa2-8edd47cbe99f,7c77b46f-7736-4c0c-8031-64f10ebb19c1,1,1
9e801d6f-475e-4a86-8ce7-a8a3de56da78,f87a79ee-a010-4a3f-8982-8205c412499d,1,1
d4520d27-1cbd-4be3-b96a-23dbda1afbf0,5250aeee-3348-493b-bc30-1b66ab61f53a,0,0
62388b0b-cbc4-45f7-87d1-69fd52cb9a40,44f0a415-3633-4d62-b129-98aed086a7b2,1,1
26f9c9f8-36ad-4650-b771-e638758c3163,d6cdf324-3b1a-46fd-9313-dde630029651,1,1
a839db2c-b875-4cf5-9c5b-69d0f2cccb2f,21a9d144-0db4-4e44-9d28-92a2d85baabd,1,1
bca04f0c-1bb7-4a58-9a39-8d8b5c94865e,2aa9b91c-5c42-4687-a22a-4639913baf13,1,1
b0d3b517-07f2-4eb1-8f2e-b1736f96d7fe,868ccb11-81b4-4482-ab8b-47605242a817,1,1
0d141345-7f65-4adb-8d5c-10e1d525474a,d75055f5-7922-4682-bea3-5a2071d75e76,1,1
0ba54282-c3f4-49bc-a1d1-4d8d47004b2f,e5599be8-17ac-43c5-8fef-6c093050bc23,1,1
8dc2c4c0-1006-4da5-890d-a6b8426f8697,6f990737-cc9c-4216-9ece-4b0a743d2dd7,0,0
5552f39b-32f1-4c5f-8c6d-6377c8852773,cdb4c3ca-b50d-472a-ae12-af044e5b6c83,1,1
beaa70bb-dae4-4b16-a4f9-a54a11560c8f,07b6ee50-2d0c-4085-94ae-296e07aaa284,0,0
ec44ef77-8fa8-490b-b744-551e5baa9875,c12e4cae-4c6c-4883-84f9-fce655c1991b,0,0
3ef5abd3-a4b1-48f3-ab70-932f7f53e34a,d0ec4411-1d1d-4b6c-b764-d007fba4ea46,0,0
ec184614-222f-4cca-a0d1-3b7f21479215,c1653867-8d5c-49b8-915b-90ea09501144,0,0
587db6f6-fb69-456b-8583-ef476ab743ad,97bc23a7-c351-4c50-a42e-a5e7007d0bf9,0,0
34b6f862-59a6-4417-8e96-f9b1cf7e04ff,1fd3aad0-912e-4029-9a79-fa3e2e7b897b,0,0
77e332d9-5885-4146-8185-26fef6ac769d,7b85a6d0-f62e-457d-9f9e-bc5ebfc1cc80,1,1
df07deae-b9d2-4bda-b762-6913a005eeb1,3e695286-a524-4701-9a37-1da75fc4f36b,0,0
384cee15-6d3e-42ba-8120-9e998b25b7a3,6c485e69-0fe8-40a1-9eae-aba5f6ceef37,1,1
7cdce749-189d-49e4-94bb-6ae4d35d84f4,91790361-d45e-4e83-b95b-90f2c23dc0fd,0,0
fcd2145e-ebb1-41a3-a0ba-987567ec92b2,617f6d5d-66b1-417c-bef1-dd827d2c85a2,1,1
070acea3-3177-49ea-851c-5d2f497c4695,8e17e8b1-f311-47ad-bc89-dc0a13fea399,1,0
f2cbf8a9-3a29-4132-9ee9-32fcbadafeda,3c8292e5-b836-49fd-b39d-380b791ca691,0,0
92981b24-071f-4622-9f98-5d5edc943ad8,5de550ca-7f8d-4dca-99c8-adffe1d330ff,0,0
3b869c72-6ed1-4308-b9c7-4756d27f32a4,a5ed019e-330c-4fd5-b89e-7a04215e3abb,1,1
f1afeabd-dca4-412e-abca-47e52258e4de,c5ea8440-fd6d-4d55-b30d-08a908e71c6b,1,1
8ad96b0b-9d5f-4463-bb5a-e44a22d62873,cebc5150-5c3e-4efc-9b5e-79b0e2370e1f,1,1
a581f9cd-377e-4026-9853-82097db729cb,4b04db77-8a02-4959-85e7-f299c5992afe,0,0
ce5b6eb6-3c83-428a-af10-1eb26f35be7b,6a39fd87-4fe3-471f-a502-873c17f9da83,0,0
cf9ec6c2-3aab-4b86-97ff-65b3f20c0e7c,51fd0d7f-5b9b-45ba-a360-4351060cc0df,0,0
afcfbace-ec14-4df1-9dff-f7457dd253dd,a9a95f3c-a3e3-41ed-8e4f-eac966b76a3c,1,1
8f7ffbe4-cd6a-4cf5-a7df-867f11905779,b3f141a6-a19f-4188-bbdb-f5b6ca2fd78a,1,1
b65a27bd-b3d8-4765-91d4-923dd197d7e2,a526e34b-83a8-4533-a25b-ecaed266e40c,0,0
bc2bfcb3-c6e3-49bb-a414-ba60407fffce,31e4c7cb-a847-4e8c-9efa-6baaddbdfefb,0,0
4943b09e-a8de-4e86-a4a0-498811da92f8,08a1efee-1272-49fe-a3be-2febc1c4e344,1,1
7f549fd8-79d0-410a-8620-7d1789f54e13,68c88aa1-a829-414c-ad9b-f5773726acf9,1,1
8a979827-98d9-4606-84c4-afb094d88c46,0b6168e5-64fe-4b53-a41b-36c573c313fd,0,0
3924c77a-36e1-4e21-9769-192c2b9abf07,e2e9091e-0243-4403-bbc4-9b20e3a74023,0,0
48cd4b3c-ce67-4512-93f2-c3415d443288,93fd0363-7df5-435f-9203-4b617babcbd1,1,1
894a47b3-02bb-4b59-b7cc-007c94bdcf3e,6250eaf2-c3cb-4829-832b-d0257f1d3994,1,1
235d587a-52b1-4ad8-9f55-daaf26344500,0068ed51-3e27-4a33-a035-0591db931e24,1,1
2f38015b-011a-4065-a72c-9980f09907d1,99f3fcd6-5724-4837-958b-31017d7c203e,1,1
ea0f2b40-6bad-4ebc-8ab4-36e20480e4cf,767e872f-bb27-4be3-85d5-06b179a96b68,1,0
ebc74436-6da9-4972-aaa4-b3b7435e8d7a,01465822-7f10-4515-90a4-4fb82945664e,0,0
84af8a36-3856-4836-a010-ae44333be96d,e4726fda-ccca-4d9e-a7eb-d5561938851e,0,0
4179af8b-be2d-45c4-9c0b-16661e1925a6,413fb71f-5628-4d6a-8673-353b8271b59a,1,1
b3096b18-f2e7-41da-9b4c-b5fd52f9b842,556e4313-1dc6-48aa-b038-6fbe93dd6133,1,1
7ab6453f-c390-4ca5-96b7-9bc0e022519e,fb497670-9c25-46d7-aa14-7f75269a0108,0,0
3354bebc-82f9-4576-a5bf-96eae09e8bd6,bd925aff-b931-48b4-b3df-f809c75a0fe4,0,0
870b7e2e-f9de-4ec9-921b-fea8bef5c50a,59929b99-27e0-4518-8640-c091cee32ed8,1,0
241a6a1b-9232-4604-bbb0-f8d04c869227,afb25bb3-6561-461f-94b9-f75fd9354213,1,1
50fecd97-1876-4c92-a087-78ded34c48e5,3c435916-71b6-45b0-88c3-7748da1b91ff,1,1
6d69949c-524f-4a77-87cc-86de1fd29ec7,998ff6cb-09e2-468b-85c0-813746844a7c,0,0
f7148024-4e35-4867-b504-e5b754087cc2,207d375b-0590-4ccc-88ab-f8ee7ed95646,0,0
a9927262-a69d-4806-95a4-68a1907bcfa7,63c0f34a-d7dd-4771-8b64-b644cebe1849,1,1
9709f2a5-1c95-4166-b0de-94719155d886,0d528a71-f6a4-42e7-bc99-d441731adafd,0,0
04b6145b-32e5-4247-875f-82691541efdf,988ac3d9-350e-4e2f-b567-0f629a76d385,1,1
02c5bcca-e4a0-4331-884d-5ba42eb05fe5,58e2ffbb-ebb8-4f35-aec0-46c6cb2e58a5,0,0
aabae1d7-95be-44f6-9f4e-7d6b3fb453ba,d4d2235f-c22e-45ee-b4b0-4a902eb0477a,0,0
61f3e10b-5988-4550-b3f2-73083f454064,086f6088-941c-4e31-abca-ee326b17fc48,0,0
aec30f86-2535-45bf-8444-fc869be72f47,0fb3f139-19ef-487e-a705-5bf8986c4cc6,1,1
9e97a78a-7d2d-4e78-b9ed-b4aa45e9e2d2,0f1cb16b-33d2-4f28-9c15-e976e83237aa,1,1
d197ba2a-44e1-4e83-8028-933f0dec7347,d4a75547-4d62-4b89-906a-c374e52fffc2,0,0
6a28424f-0d39-4d29-95b6-a83deeed55e9,782a50e7-f410-442c-a594-007cc6c33327,0,0
6c7cca62-7326-4a5b-99b3-12394f7f2f61,38b35d2c-f067-4b14-9b8c-233739480b58,0,0
041677c5-cc0c-4fac-a8a9-3be5adf88044,c36546e2-248a-4bab-b64e-42c0ae0fb07d,1,1
bade24a3-8b56-4672-b894-99775ff2f5bc,4e199a6d-b4d1-425c-a1b8-dea968a4ac54,0,0
bbb0c764-ab7b-4fac-9d8d-caf259954a1b,55ecac05-9f4f-4aa4-a582-4874b0193f94,1,1
0f234a1d-161e-4bc6-af04-cb1a21c6a9a0,3e3fcc3d-101c-45b5-a95a-408840f682f8,1,1
4096f038-c999-4a92-8409-d66a668b3348,e8c792d7-34aa-4126-99ee-7be995f7bcf6,0,0
3752c181-27ab-41e9-81b2-d241f35b1385,dcec563f-4300-4171-b2cc-cc52018699ed,1,1
4b0d0e78-2722-4d46-8dbb-65aad71669ef,bdce7546-b442-48f6-bc96-acfa504897fe,0,0
cd0ed4b8-b4cc-4e7e-b22d-5b0a7a19feef,83df6510-f682-4f2f-871c-0079d4d8add0,0,0
7a485171-67f9-491d-8c8d-0a73475e33d3,fb157494-49a4-424c-b0ed-908cc587049c,0,0
1e4c3406-7522-485a-a7ad-4b99d14777eb,fab0904f-85f1-4177-a2d7-130a53f52462,1,1
ad035933-6cec-4b23-ab1e-61b4aa4b9b96,a161c3b6-5c31-4bf3-9523-5e76c6f06be7,1,1
bfc8b6e0-ab8c-4099-b529-1b493135e014,12e7d239-70bc-47f8-88ca-9fffc718c756,0,0
24a0403e-c3b2-4555-b124-ea9f8cf62e24,efde231e-245f-42c0-be99-eb545eb7137c,0,0
e965a1c1-07ec-4709-b66b-e8290ee12a26,fa453a5c-936c-4414-ab10-da56017edf82,1,1
ed06768b-2192-4d56-abc3-25025fe20b99,2812ae7a-6f2c-41b1-b16e-c31f6e41da06,1,1
0d4c2a53-729e-4146-9fb7-8599c038993e,ec7f381b-43bf-4779-a32f-d9d1f3f9e910,1,1
c0f32356-068c-41b8-bc84-e98d82ec9d82,e01e15b4-1da5-4358-8ab0-abe416152cf9,1,1
10c352b3-265c-489c-aca3-62b0bac538bf,b3cb0b24-8be7-40d3-ad5c-eafdcb704d1f,0,0
e80c9e33-4692-496b-b2c7-b55b1cfab1c4,aad9eb3c-3313-4078-82ac-35f4aa258ec5,0,0
58c113b3-367d-4837-b5a5-b6e10e5638d6,69216cb1-14d9-4eca-b161-dc11599259c5,0,0
ae434035-bbdd-4ffa-8644-31c0bcad468a,ef47e3f2-27d2-4a6a-ba7e-0ace104334b5,1,1
646e856e-dd60-4c2e-8f4a-44c3792cb567,6e1d2ef7-6b9e-45cc-9cff-76b8f3643a8c,0,0
0468d6d7-e58b-4fdd-adad-99e10e80fa99,1d1eb8d6-5c19-4778-a0ac-e7bb23a37a33,1,1
a323908b-5051-476c-b3a9-3d9cfee9106d,5f9c4f1e-4103-4087-a18a-d0be6ab03876,0,0
b7f108c6-bb16-4829-a524-8eb52ecbe9a7,da11b170-81ee-43a9-bc37-688f92ffc27c,1,1
9949844e-dc8c-4ba9-863b-b0e5803abb0a,544371ed-aa00-43ac-a8d4-b85a4fd146d2,0,0
f4674c0d-7aab-4c27-b621-d713d47a476f,13090c45-f359-4b5b-b64d-cec47929bbc9,1,1
331c466d-0e06-433f-bec2-9d7adcb0ca7b,509e7ab6-cdfe-4208-ac5f-de878be88668,1,1
f66835ee-2626-45d0-a8c1-e81d970fba03,193aa7b8-e801-4d7f-9a5b-4c3a94621162,0,0
bc88f41c-c91c-4bac-ba6e-c1a61daf0983,d18ca83b-44b6-4f7f-8b2b-ee2ae2597c28,0,0
eddcd1e3-0461-4352-b5ed-8c27bf7f557a,06a030cb-0db0-4b45-96fa-be68daf9c929,0,0
b8b5784f-7362-4166-abcf-52d6aee1c9f1,37abb911-72c8-4b5a-85ad-911343f451bd,0,0
de19eeb0-253b-44df-a6ca-d7dce722561b,3f64637b-58ce-4c6c-89a3-3b3f79c5a946,1,1
6e1dcaac-3a5d-4293-bdb0-e3306af0bed3,3972c22e-7a37-412c-a7e2-c1aeca0133b9,0,0
8dd00aed-612f-47c5-b8d7-329fecc7d2e1,b00ff4ba-0cc5-4645-a57b-1894e73d10a6,0,0
c06e3091-e95c-4e7d-be8f-d7feaeb7a3f6,08f1b53d-87a0-49ce-b38c-f19e5e606c8b,1,1
40c5e146-1a50-40a8-993f-c23ba23a9bc1,78767b99-a8d6-4da3-b21e-79829d380e78,1,1
a90623da-1a76-4364-a6c3-6b7c116a2ece,46fbcef3-0244-4420-99d4-08ddc53590b1,0,0
caba0e6c-57c6-4fe6-ab5b-ce0b46ffbb67,069f03c4-28e8-42fa-8211-8d2f0dde89cf,1,1
9ecced8c-bf5a-4ffa-9e7b-2de2137435b8,b796c5d9-c56d-4286-96da-7f0323259b53,1,1
891e1547-527b-4379-9acf-1a2d78a4b55c,4d0574ec-d193-4226-9013-51907233a315,1,1
23e31058-b2c9-411a-94ca-6b94627b6c96,331b5748-c7bc-48de-9f1b-2db2a6bd4e4c,0,0
a3d3dc7b-cfad-40c2-be31-e5d82abad778,d48550a1-4857-4bf2-bc90-f482367e688a,0,0
7e5abf3f-9eb6-435d-9317-41e23d9b2f77,a0db2dd0-2d94-4cac-8a5c-37eb60846c8d,1,1
4a49d20b-c486-4e06-96d4-51f7d683e14e,cebcdcca-2972-4586-a3da-0c9003d76817,0,0
952b4838-0b16-42ed-a698-c8f560d7db4e,10d42759-a13d-4dad-beb0-524a99a8edbd,0,0
c5b04b1c-f52c-4232-8fc3-8f1f1579cdfe,54d783a4-a7b9-4134-891b-86bf4a7e7965,1,1
fea2f0c8-b954-4b3b-b2e6-1fd682bb2d90,bc9ac8a4-e219-402b-b45a-8e35d1da5f09,1,1
eb7154ec-d335-4ceb-9d0a-c77110a5cb6c,ee19f22c-2cfc-44cb-8cc9-a39680503edb,0,0
2e874667-898c-46c7-a9ff-fbb55261e2fa,3e09ba95-f579-4d0f-9b62-80a0a935a468,0,0
100c33d4-8610-4915-9283-dc47c72351eb,245e6843-ef83-4c2b-aa2b-534893a0c0f5,0,0
84af83e6-420f-438e-938a-63d37b5f5508,51398f30-b84d-4ca5-929c-a4c2bca0aec9,0,0
9ccb9440-a97b-49a7-8c0e-c300073c3020,137e138c-a87d-4994-8759-96c83dcb92a5,0,0
9f0409eb-e32f-4c91-86a6-8256032d4b26,83de170f-f0cf-4fd2-922a-224ed5f67c8d,0,0
2b9024ef-a35e-40d9-bbb3-b59ff723b073,508e827b-067f-4cd2-8463-4f5f3ccecb8b,1,1
98e35a2a-4b99-4615-afb8-cf2dbc3a38c7,fee0584f-fa3d-4012-8078-6dc326113b76,0,0
d0ac7201-7264-4ea1-84e1-829c1a81aa8e,c40e4dc2-e332-4742-9292-f51dda6b2b0b,1,1
b22ff9ea-3e95-44d6-9e57-702f1c5fa2b2,68eaddea-0b63-46c8-8360-8e497e156ce1,0,0
a7cb1535-cbbc-4970-b09d-8a2aed26d9bf,603b93ea-6d64-4b46-b57f-608468920ce2,0,0
d87c0d1f-300c-481e-a851-5e0d3bb0a12e,23181467-0ba2-445f-99ef-cc73316b13fa,1,1
61411a5d-9f18-40dc-ba38-d23c7bd896f9,20c3899f-6f41-4b7f-8b20-fcd9fadb1b30,0,0
ec3dca32-e948-4d14-9a9f-370a23fa506b,cff8dbba-77a4-47e1-ab76-8774b899c8d4,1,0
c914139d-62fe-4b89-ad42-bbfbba66b3d5,f25d4a54-ca7b-40e9-943f-a729dece3ac4,0,0
bdf37480-b054-45df-b99d-7609122144da,cdcd98fe-f45a-4c58-9826-d991f8f87343,1,1
977930ae-80b5-40c1-b442-5ace9b0dafa9,a4074609-4a58-43f0-b2e6-893cde811b2f,1,1
bbe006a4-cfaa-4f28-af32-887b441fc7e8,6a0b2e37-d0a1-454a-bae9-50671f8aeba8,1,1
7676eee6-b657-4d5d-bf9c-5d21c53aed06,912d3be6-388e-46bc-bf98-d4c72613bb2c,0,0
f96cc079-ddba-46d1-b286-2fb0064dcdb7,add8dcd2-58ef-4fc7-b52b-b30779e6b2cf,0,0
006b4b3a-1678-4172-aac5-d00043f9faea,3c08ece1-4257-40cd-a9cf-3b7745825792,0,0
c54bd6aa-4c8a-4237-a234-9aae33bdd081,e919f0c4-d05c-4253-9c6b-b45a6c6ccde7,0,0
8ac569b4-9996-43b4-b389-9bb1a9cc660c,8b4263e9-2bda-4ecd-b9a0-f1d1275ef294,0,0
52b10af8-40f1-4075-96cb-b66d4301093f,2aacb6aa-5981-4091-a349-2bc5508754d3,0,0
eee732aa-eb40-412a-bd22-84b79dcbc668,bf795a7b-c904-47bb-ade6-1b03feab66a3,0,0
31a737a6-3882-4e46-b9ab-b17ab22dbd3b,e4510757-93c0-41f0-a690-adc838e67fe3,1,0
b70819c8-6263-4c36-89f4-2d3c0029c80b,dbc8cb13-9d8c-4315-b291-6b449ff13fca,1,1
613f8681-ade4-4a6f-acbf-20a2e0c58dca,ec7f7feb-747f-4b24-955e-4542e996ef08,1,1
c7e3330b-8cfa-4be6-a314-87d16d640d60,8b4d90cc-95d4-4389-bc53-cbb2925a626d,0,0
7913e417-baba-4eaf-8c66-e97410ecddc4,9f64693c-0bda-455a-9550-cb22fb765d17,0,0
4c2589d7-cc0c-4dde-8ecc-b8bf6da7eba2,a3f3eaba-c9f8-4d57-b30f-9b6ed1411a82,1,1
c7f522b1-3183-4ed2-8ab9-e1e85640d49e,baf3dbb6-4f7b-4663-81d9-004a7b554569,0,0
05f278e8-68b2-49df-85c1-62fae498ca56,f8e0b488-9c4b-4d2d-a58a-a2617c429564,1,1
324b1511-47d2-4863-81b8-acab4e9035ae,2203012d-4fec-4b81-b1e2-35a422a2d799,0,0
f971697d-1e58-451c-8ecf-0f12210ab009,c65e5df3-133d-44fa-8756-08120386b08e,1,0
967a7533-a59b-408b-9983-d0a4d2467dc6,d817cf1e-0206-4316-93d4-a36764604930,1,1
bef1da9c-ec55-42cc-95dd-7d154a315164,569f6338-afc6-4420-8e08-c8ea46dab0f2,1,1
e6fc15cd-406a-41f0-9ac8-1e7cb5fb1779,cde1dcf8-ce16-4534-9040-8134d0533618,0,0
264cf1bc-7ff3-486e-8d44-1b6561e722cb,9798de35-e240-48ab-bc55-383c4b135e35,0,0
74b867e9-c12a-4c7d-a1ab-c9750b1fcc6f,6ff8ac98-e345-4229-8be2-75bdbd484df6,0,0
9daaac4f-a943-4e17-a08d-c071bd2c36ed,36eecda2-f98e-4586-a9c1-4b063022ebf1,0,0
67f3e710-e44d-4131-863e-82f256d9aa03,e5b042c2-7139-4704-8026-afc7d3768fe0,1,1
377d09c6-a31d-4fdb-b92f-1c2e51e58f54,30ac9d0f-92b7-43a8-84d8-25cba5ec7aab,0,0
d80a4cf1-fa14-4bf0-b1c6-9805b4d603cb,abab3baf-17ca-4190-87cf-1de60a83a5dc,1,1
e9de6300-349b-4e86-877b-291e3c4db42d,edff77a2-9c6f-4b38-aaf0-45d428fd7421,0,0
94c88bc2-b7eb-43ab-bf97-48303cd3b2f0,2fb14265-536d-4a2a-a606-d18335afe89b,1,1
1b396171-4811-4dc4-9ad8-8fe07c1ee07b,53410de5-33fc-4dde-bd12-acfe1fd91106,1,1
db3738b8-a9da-4f8d-9102-b97c75688849,4a7772ae-6cee-4bd0-9770-2d01257ec7bb,0,0
f878fbe8-1f7f-4542-9370-6482fb9352c4,ccdf7cd4-3a02-4d66-acbd-14a367f3a756,0,0
82de5bf0-f86e-4029-a4df-41e995cd7d15,c4228adc-a8d9-4e86-add1-74024a6de433,1,1
2f5237d3-87e7-4065-917b-41ff409bc810,0bc02ca6-5588-4408-bc42-2909857f761a,1,1
60af9523-3da0-446f-9827-38820ec4eac4,f36b4334-8ca9-47ff-bb45-0fb631b63322,0,0
06e79610-7a3f-49cd-a13d-b96d5de36dca,a0b83434-7036-4a79-be63-b171c43c94fa,1,1
c85aa38b-be80-457c-95c5-7eea2724aed6,4a6f75cf-5bc8-4144-adcb-ee57716c9c21,0,0
ee2fc372-54ae-41de-b7bd-f457041e2cd6,0d8f9c42-0a02-44c3-a1c2-7bb78c0b23b2,1,1
fbabb506-fba6-4095-9c88-c078713ceb99,eab9e95c-4d47-4ca7-b295-897c93ffb5a7,1,1
f38c96de-1600-4b0a-9acb-8198bd735608,6e8d2e41-740d-4141-867c-2445031118b1,0,0
9c20b653-a17a-4ad5-8f64-23b7cf0d2be8,3a9b7d04-9347-42b9-b53b-2661b99fcc1e,0,0
fc3216ba-3ca8-4eb1-a739-82eebc7a0c0c,8c30e31b-186f-41e0-a731-dac7f259ad19,0,0
f3747ff3-a1ae-474b-9d9f-7c0b4eb96b6c,2ac22147-0e2f-4410-8cb0-1d4908b96639,0,0
69f77c3d-6b93-4cf9-b178-8235cfaa2bab,19ba4c75-03a6-4049-b2b8-3db8f48f4f23,0,0
10623955-f947-4a3f-bc12-fa38af5aa2d3,c00fffed-d71d-4985-8f7d-20d46b0ce5b5,1,1
184953a5-5f0b-4708-8959-def16fd6ca33,03453306-7866-4147-9cbd-7c294be132df,0,0
42c6edd0-9578-4daf-bdff-263cb561e906,0bb1710e-8bc6-4adc-9c38-0fb3ff94c0f5,1,1
fd0b0b1a-6951-401e-937e-ec3625ba8405,d93b7d8f-a8ba-4d1d-af82-a5737483f6cb,1,1
2adb0e2e-7d81-4950-9d70-18b9af45517f,d2d266af-3f44-4fc7-8d23-cec3b8010a00,0,0
0e1c527a-df81-45da-8270-486746f6ef85,8fad11bb-33fd-4917-ae3e-1659fa98fc24,1,1
93d93b97-016c-4d85-89a9-53c1d84c1d6e,6bd90f22-0fd8-44f4-8f26-06f23038177d,1,1
de8e56d2-3872-49ed-8d71-5902a050295a,b13dcaf9-be61-42e0-822d-254ced4a3746,1,1
b8d8c5b0-a356-4973-a89a-c03bf048d08e,27a9783c-59a5-47b3-9161-31b82d434200,1,1
c28b4fd6-1121-4b17-9775-bd319a8c94a8,b7212e28-68bc-48d9-99c5-e5d9552065f4,0,0
a797646b-87dd-418b-a30d-50a14528299d,19d693fe-66e6-4f23-990d-76cd23ab0637,0,0
5fc36e8e-6ec8-4f9c-a4d1-9e1e07e5faed,8749d80c-11ea-46a7-809e-55b248073a38,1,1
9caacb8a-1d92-4227-966b-213e10af1ba7,034b12ca-7dca-4b6f-a847-18a3fe7f938f,1,0
d021de54-4815-4737-88d4-1caa4d4e8f15,2fdef853-4cf3-4aa8-b086-3efa5618db74,0,0
44a955a2-dda0-45b1-96f8-7963969f3d14,0aa7b094-1254-4cf0-9737-b2a1b06566d6,0,0
b5ee6e45-0404-4fba-8f32-2e2f122c67e7,7d12e37f-92a9-4793-9836-ed654326e24e,0,0
36b95a6c-c357-4e70-824b-af60954b0059,1232d0a1-e075-40ff-ac81-37eecb2ab797,1,1
2086a0fd-2fa3-4227-bae6-7dc5f08c6720,9da251d6-c712-414d-8777-8c755c7f00c8,1,0
0cb70f42-aa4c-41e3-840b-11999772f65a,56b174ea-9982-4a34-a3b3-d9a6831d8bef,1,1
19c8ce1e-df1b-4581-a2ff-e809c7742d47,d71eecb1-d7cb-4ba6-bc51-d3674c0e2cf0,0,0
c53c41cc-02cc-49bb-baab-cc53a9c87be1,3e76f452-489d-454c-98e8-44e0497c2c43,1,1
1167f680-e4c1-40a4-92ec-b26d0681056b,47b09567-91ad-4fd3-8f02-cdd72cf5ebdd,1,1
441c9cc7-b70f-4c74-bdf5-084a2938e345,9cf05e04-ccdb-4767-8cee-0d938f7b79a8,0,0
648ef92f-eac5-4354-9a21-9bdb807d4066,52500c74-9c88-4134-bbf6-4b534449dbb6,0,0
a5ce81ac-f4d1-4314-81fb-58f1cdca6c18,ed8100f1-d35d-43ef-b639-cfed38e0be08,1,1
7c27add2-405e-4cbf-a2ae-cd939e3c1bb9,5027e2bd-ead9-4d76-90e5-67a4a4e22ad5,1,1
60059ae1-5eab-4f76-b2c1-e38e973929e4,2d1f81e2-9d64-4103-b022-507a0d7d59d0,1,1
d252ef71-c50d-4491-9ac1-9c3118b155be,58c9c24a-bdd9-415f-bb4c-6c902a6d8fd4,0,0
