ORDER_ID,PAYMENT_ID,CART_ID,TOTAL_AMOUNT_SPEND,DATE_ORDER
4e7be807-411b-4e87-97fc-a8984a6e017b,10afc7d4-f4a3-45b2-af4c-cd1b97f982a7,70ff9584-078b-44f2-acd8-5dc969032146,607.72,2021-01-23 18:44:55
60b81b68-9843-4f91-8e4b-75302ef647c6,03b8ebe8-9b2f-44cb-9f97-662cdc94c46a,c394dccc-f07e-4fa6-882c-02aac98fd9f8,395.91,2022-05-20 21:08:50
f0562043-ae36-4398-973d-9c4431e08230,a9bb77ba-3569-40a0-9d10-40951971947a,32966539-8904-4894-8672-1bcb4545cebd,258.69000000000005,2021-04-17 11:15:11
9bc6b501-fceb-4826-b405-fc0625f3e6a1,50e28c2f-e9f5-4709-98c5-637bf65ba953,fe493f0f-55f4-40c5-b3a7-7809f1ea28ec,530.0699999999999,2021-02-07 06:38:31
462af86d-329d-4a59-910c-b57e8df87a98,2b60d797-5a83-4fe7-8dd2-c0937e866487,174ede29-8aa6-4ab9-8419-0251a12577f1,352.55,2021-07-03 11:57:14
e78d7546-34c8-4b90-b0d0-47871e2f77bc,f45477c3-2a28-4dd8-914c-f92d6127e6e1,6796190d-a7ad-45d4-b8da-acbe6c6cab7c,241.95000000000002,2021-06-25 07:46:24
4dca8de3-f51c-4a52-9a3a-a27f4693aefb,3620d36f-70d2-48d9-9674-6f07964b1e5c,c8e5956d-d03f-4149-8ba1-af3f32546bba,187.76,2021-08-19 05:51:27
6f76cfba-4aff-483a-9a14-f44722c09244,6959c5f9-4e92-44e7-b81b-40c0d09ebfda,eed3f1de-9e1a-4938-a10d-153f822ae126,143.49,2022-10-02 10:09:19
ce05f1fc-4e6f-4257-b936-eec5815fbf9d,103edf56-ab78-4885-a121-1209477099bd,db90a53b-ac6b-4bc3-9c57-22580c1a23d6,686.54,2022-03-30 05:57:43
06bad88f-4239-4758-809b-2bd16d1c6982,d4299554-1f82-4666-ac60-346d94226005,d23d5ec1-e023-44a5-855e-2685e1c8b738,163.32,2021-06-29 14:00:53
286c7bd2-e9e5-4394-9045-a7840e90c619,31c78418-77fa-481d-89ef-248b186de8f9,8e755c88-cf18-4d75-9b37-4d7ec4419a9e,210.18,2021-03-27 21:36:26
29c0b310-e54d-4edb-b49d-40ff5e680687,a1bdafab-41f3-4b4d-b96b-d49d942259f7,831ff1d7-8460-40da-a79c-949b78297da8,252.44,2022-02-09 17:32:53
7485df2d-03a4-4b67-97b9-665695b8f377,b22d785b-627f-45a9-849d-810e9a5eaa1b,bdc03d79-5bc6-4267-b16f-cd532d6c5121,505.71999999999997,2022-04-22 09:26:49
b4791169-aa07-4c18-83d5-3286b9b1fe7d,66b7f3ac-52f1-4c42-90b1-37f92f73b4fb,c8d25deb-e3ef-41ac-b0c2-7441598c6c69,305.13,2021-09-26 04:14:28
6b3a35e0-2e3f-4332-86f8-21dfc540a2f7,11a49d18-f81e-41d3-9e69-8114ae488dc7,def1fd02-02df-4dd9-a2d1-0f5ca91ebfd3,269.84000000000003,2022-02-27 13:33:07
c9c1e85a-3270-49a3-b8bc-467606aff44c,d7d46775-85f4-423f-9b4f-af2a83425ec0,66476596-52d2-443d-9435-a1acf300a485,427.23,2022-02-14 20:23:10
f7b9a71b-0d13-4035-bef9-0b96647e46d4,a8d005c6-a228-4380-bf1d-3e149f5f6399,84c26295-070b-4e10-a53b-ed9b9f2560f6,408.96000000000004,2022-10-15 06:33:50
4232cc7e-f541-4f89-b57a-9aeb4ff4ca1b,dcffefee-1191-4c37-930a-070452d27e16,0b87ef8d-6de6-4f48-aa82-b5024057bc47,38.75,2021-10-22 08:24:50
76bb6585-a600-4f12-b02c-3a2190cf8678,7718d0c0-ffef-43f7-ad5c-6357f7747c54,b7a06fc6-ea79-4928-90b5-76f60f1d9791,573.78,2022-12-21 23:05:27
6dd8a896-3257-4e15-8e08-a71d200ad075,16fdf878-c1b4-4fb0-bbc6-71fe2633d506,818b664e-0bb0-4200-855a-9b5ea67d8776,454.59,2021-01-08 21:03:43
76f02d40-a337-4eeb-8395-b74831a373c5,d570d371-e5a7-4470-936c-1a3482fc1338,e5f75fab-2b30-4f1c-bea8-b5cf9d749304,692.63,2022-12-23 17:51:37
8475676e-d7ae-4fb0-ab62-36f5d5072833,6df0dcc0-8b32-44ab-ac8b-73b5ba8ed9a9,b9132b62-5d34-4b48-9d46-a344446e5aea,664.6600000000001,2021-06-18 04:30:52
4350a70c-6694-4a86-bd3c-dc7d942b8e29,2f0cf375-0f3e-496f-9a2c-98d9ad1f8a1c,35abf309-2ab8-4626-b6a9-4fc230c5188f,650.12,2021-01-12 04:38:50
dffab404-0813-46b6-80dc-e8df5a991fe1,3335e416-6f71-4a3e-af2e-ae48c97fa175,b879b61f-c960-4343-a100-e6cd9f258cbc,61.04,2022-07-10 22:14:39
1ac541eb-61be-4f96-ae11-91191fb8cba8,26a87b0c-e572-41d8-a611-00867f67e8e5,6cfc28f1-fb1e-4eb5-aefd-1b571b66fd3c,75.68,2022-08-16 06:20:30
ece699d0-636a-4b9e-a495-e5a7f94d06a3,856510cf-766d-464d-af58-3fb38b68b1c3,e85d2af5-06d0-4361-b695-64536615937b,917.67,2022-06-21 06:35:59
8e73b00a-e229-4a69-bcb8-d1e809461dee,10209819-3275-4ccb-90a5-bddc4ec110df,6227adee-2162-492b-9dea-122377b58d40,1119.36,2021-09-26 03:22:24
ee0ab0c2-a71b-4d7b-b0bb-c9e4ee09bc44,74a5cfeb-e57e-4eec-a085-51c632b1f5ca,bff2719a-2b66-4bac-97ea-2c882b01808b,405.12,2021-12-24 14:39:03
4bbe8a06-5d7f-4b72-b996-be506cbb75b4,74558ac8-8375-40f5-b603-463aa98d2ed0,c338ea6c-6c59-443b-98fe-6df3ec4044b0,585.63,2022-08-29 00:27:54
a9513b7c-04ab-4be8-a52a-e7550c5b92fd,8a57fca2-4adf-4536-a7b8-d4b246544aa3,7c524d28-2f2f-4c78-b6df-77e358e74cca,452.56,2022-10-15 06:07:01
941bbd83-3a67-4e28-8aa2-17587bed8e9b,fa231041-4470-414c-94c5-a1ef3b5fc5d6,e567ba4c-f8d6-436f-9b32-13aed8f8ece3,776.5899999999999,2022-03-04 16:41:37
6ea2a2f7-38ae-4646-bb9e-e68f2640f5ec,7bf5b821-f5e6-4279-bd1a-d685fe89c658,bd542d24-829d-4df7-ba9a-a6c8e6d8f390,231.32999999999998,2021-09-20 01:25:16
51ea3cb3-dd36-4240-8559-786964081ed3,090c8598-dd24-45b3-b61b-c4754f64d9ff,417f58b0-9157-43fb-9037-4c92b52c8cf0,177.60999999999999,2021-07-04 23:15:15
a3cd7ffd-ea91-4010-aa6b-32c5288a377a,b29f2668-2452-4dc3-a09b-4eebfc0f5247,643bb9ac-ee59-4cf6-884d-aacdccd766de,649.5,2021-03-17 14:31:06
f476c3a6-9f7d-465f-a419-5a35df2acc70,e162997f-8b33-4932-9b6f-19f0e13605ca,e478d6cf-c3e9-4ce8-ae0c-582b2c4a2821,661.4399999999999,2021-11-04 15:23:17
13dc0309-5587-458a-831c-ceaec4d4fe2b,e5e94eb7-e659-4751-8851-f1e7d466443e,f6105694-8459-481a-9e1d-4bb88441a7b5,811.72,2021-02-23 12:46:06
5308cfe1-c404-435f-ab8e-85b8f6a4797e,faef30bc-79ba-4a97-a71d-5fb9efb86a45,2fe96e52-6c6d-4efd-af17-3de69f98224d,356.69,2022-03-20 22:50:26
e983169a-2b95-4bc1-b1eb-ce6d5e632c6d,25532270-cee1-4937-bad4-3b6e8d0c011b,373ff510-720e-4e9d-b29c-da8a8e813cb4,484.57000000000005,2022-01-17 18:14:17
9fe5e69a-1ef4-43b8-83ac-bbc689f6f56c,176c651d-d326-43ca-ac46-1c4d903441e6,617e4a2c-2990-4069-9f68-1cf1ce174517,348.31,2021-01-30 12:36:37
d3d2fd99-0f34-411a-ac7b-1221f469e4a9,c043e0d3-66fb-410e-945b-302736553f36,06d94416-59c3-4d33-86ce-3f338a009871,127.02,2022-03-28 22:08:22
ee1ca28c-cebd-4dea-9813-bd1213ba6ec3,7cf5a9dd-da77-4cd5-9544-ae62ce899966,a25ed5ec-653e-4d7f-a70f-6039266b1214,387.85,2021-08-13 09:54:48
1700cb01-e52a-41b6-8e3a-6e46f53b89a8,b8416aa3-6b1c-42a6-864a-922b069d8776,3319bed9-5dd6-49b8-93f3-9578c097b61f,125.91999999999999,2021-05-04 21:06:20
f411a91d-952b-46cb-a5ee-dc58887e5f23,25ad7295-a796-42c9-a24b-dc0960f411aa,ce984b7c-ef6d-461b-b826-04d1be5f7e29,518.74,2021-05-06 15:05:18
5e76c3f2-235f-4b3b-b0b7-e7f4dcdd79ef,0442345c-69b5-48a6-82c4-f168ea4ddb15,36599990-3e8d-4982-ab18-fe284f4367e5,401.51,2022-03-29 19:44:27
fb79478f-e88b-45e8-9ee7-a72c714331e9,1afdb63e-7e44-4837-8b7a-b2eb601da94e,668a5ab6-5a24-4e93-b8df-ae7da0b2e449,344.3,2021-03-14 07:32:53
2debb16f-ad84-4443-a27f-5b227c5b45ba,586d5ed1-fef0-4ca8-b2c0-ab45adfee52c,d10f2bd0-48f2-4eda-8fc5-69be2e65523d,627.14,2022-02-22 20:20:32
ab218695-dc8b-4c22-ac5e-0b5f8dff9a8b,08393ed0-51a8-4e18-a0cf-de2a9c88e737,f163d7a3-41fd-4b01-b011-60927b84f788,432.37,2021-02-08 16:08:00
8312e218-6c68-4673-94b2-567df40fc40f,2427fd0c-245a-47d2-8f59-0a4a0e904239,12a5d69c-cebd-49d6-a335-b704855b7e4a,426.45,2022-07-20 14:53:38
7899a496-a6ec-4a42-91b9-99e19258c23e,4040177c-dec0-4e48-b10b-d270022a1980,cf3482fd-8ac2-4444-aeec-d362f6d16b0a,581.3,2022-04-27 10:43:35
242ee2e0-2648-453b-a161-2421950db19b,2d9fee25-e4a4-43cf-b91f-0bb14b490f46,7755c366-506a-4885-9e50-80d068908c50,74.52,2022-01-13 04:45:59
1eb6ff4c-c42d-420d-9510-d84b8f3770c3,aac6975e-4329-4931-9ce3-e37f940895b7,c41adbb8-4e84-49a8-a87b-7c0dcafbd673,244.49,2021-02-11 11:51:49
d092ce44-0ad1-43a3-8ff5-f26d779cef45,6781f938-4503-41e8-84c3-9fff1ec0888d,843fa734-0b53-400f-83ad-051c90a17ca1,846.63,2022-10-02 15:57:55
598211cb-40a6-452a-8f0b-78b76f8faef8,bd22e860-ca93-4ad0-9a3c-f5d02921049a,85f4dbae-1b6d-4725-9ae9-8f55bb2b94f5,922.34,2023-01-01 20:16:44
82f5109c-c46f-4c4a-8c95-5ef601baa4fa,a570c35a-f453-4cfc-9423-41302f9a39b4,f6dd556e-0ad8-4a7c-9594-bf7dc98f4077,298.9,2021-01-27 18:55:25
c67efe71-ff65-40da-83bb-85a70e2f4c12,7e73fa5a-dd7a-445d-8b6b-dcd9b8263e4a,36da18aa-78d3-446d-93fe-42a666628e11,1012.78,2021-10-28 01:03:22
604016d9-3682-4cc5-a3ee-178810a613f4,53298757-d0c0-4c87-bbe0-84297407c427,b96686e5-aa7a-411a-b42a-884dc97d7fdb,765.14,2021-10-28 19:05:00
0017a225-f744-4e41-a56a-cfef7fd02296,a42cca06-a639-4e29-b3de-7ddbd834b41e,05f994d2-7e6b-459e-9c15-0fb1ddd6e961,388.35,2022-12-24 20:29:59
66290c12-5f6b-4fb2-b010-d0e4af896cf2,f706dc1e-8c97-4f33-98c7-47fc6efa7688,df05425f-70ca-40cc-9a7f-b9ac7f9dc45c,672.89,2021-05-26 02:32:03
c910021f-bc9f-407b-a4a5-4dd8b7d77482,b6bdbd58-86db-469e-866d-7d5f244a219a,2469ebd8-9438-4333-bba8-0b9c8eb2d7b8,492.09000000000003,2021-02-19 02:14:48
80c6f857-89ec-4f6e-8f7d-c0cada0e3d69,d73765e3-85df-4ad1-a1f1-0c8169628c61,8e3768c9-7314-476a-872c-087140091d59,445.6,2022-04-12 13:10:58
092a1ae4-1c79-41ca-9efc-863d1e24afd3,04f5b8e8-b5a0-4763-ac62-b70bb42093aa,bc26f1dd-38ff-4350-a653-84d287ca1462,216.87,2021-12-28 10:46:34
ebb43390-f073-4793-9622-81e8a5619b4e,f996120e-a711-4dea-9a07-9f2b1d41af3a,3f915897-4cd5-4790-8a28-1879007069c2,727.0799999999999,2021-08-11 02:19:59
4226a4c0-63dc-4bce-a733-f47f07907851,f715fff4-bb65-492e-bfef-99664fa22d0f,149267a6-4629-46e9-8bdc-f0f42b956ec5,119.07,2022-07-15 02:11:02
b196aebc-e504-4919-937b-425335ecec26,5e34d403-bf58-4bac-a3f0-20ea95a1582e,f4bb63c9-e526-4527-9904-2a013b061c1f,220.24,2022-02-08 05:36:18
541f4882-002c-4a80-b491-d3f79223e1cf,6fedb339-1579-4250-b0a7-f2252ae0e97e,377468d2-5f24-4c25-9bc1-8a438da9337e,557.13,2022-07-16 15:18:40
c8f01dbc-0dc0-445f-a3ad-ab5c9184cf0b,1f123af0-da07-4ba9-a7c6-f52aa4b4fd05,bd013773-4a70-44c7-9625-c9d3b1e401a4,342.12,2022-07-29 00:12:42
75900271-e4e3-451c-bac9-6331da2d0738,d9ee669b-0149-4ae9-82d4-3503aaca1fe1,f325e1b6-9042-402f-b3e6-0563d08d2674,332.09000000000003,2022-09-25 02:55:04
0ede28bd-2921-49a7-bd6c-16e15ef63e2d,ed58e12e-d104-4216-aa41-90b157fef855,4d32c7f3-aada-45c7-923d-c9bd5beec0fe,451.37,2021-10-05 11:50:28
7c960cd1-5ebf-4390-9a3d-d5c1229490c4,9513b21e-3c3f-42d1-83a6-39bd831f4ed5,77f8954e-96a0-4322-a433-a231f052161d,416.76000000000005,2022-11-12 03:27:14
2d6c78c7-283f-425d-b4f8-52f2dc86a48e,d17f386f-4835-4ea9-b80c-fe50699303b5,c2e7f59c-9385-4e5b-9864-2bcfef7e3dc2,299.87,2022-05-20 05:01:57
920ebb62-50ed-4d13-a307-b69a246c29ff,7ac35db0-8aa0-433d-9334-c21eeeaec148,d31456f1-c53f-4bb3-b5ad-8efb703f5053,378.29999999999995,2022-04-10 08:26:19
6e0e182e-7205-428a-8876-175018714302,a9587547-504a-4441-81fe-7df0ce8d4644,b3528cec-1911-47b1-bb9f-ddc779e0089d,524.14,2021-08-31 08:28:53
b2553442-1267-43c0-a79c-3b85cc924c98,55c218bb-8604-4850-a9cc-9e283cd84de9,4e3c90f3-378b-4494-ad40-6e709a69c268,452.61,2022-12-30 07:41:44
6e41aca2-8b73-4ae7-9af0-4ab5f75b9792,77d72863-ff56-4dd0-af71-1f958c906e68,863abb2a-cf00-428e-9526-e76498e07569,653.88,2022-10-30 03:34:02
17354b9c-8078-4b90-ab3a-f5c0ccbaf6ce,e02bfcf0-37f1-40f9-94f6-12bec9316764,28364448-cdd3-4f07-bfb4-abd9944f9a64,488.28999999999996,2021-05-11 05:20:09
ea26df44-df97-4176-894d-68d65fb3d2cc,f0400391-ef8c-48bd-8fb3-5bd0492d6046,70597891-7579-4dc7-afe4-3c1cc602ae4f,555.1800000000001,2022-04-01 07:29:29
1c73e216-b371-44cc-a6a4-3e6f87308313,7ab0ef84-6d3c-44b6-a37f-24f0f646999d,1a11617f-e969-43b5-ba0e-ed7ff2d7f067,1025.33,2021-08-24 10:28:45
5c2ab729-888d-4e94-aa11-80328ac9c78b,9231d578-c3d6-4c4e-bee4-e5e16622aa57,f3f9ca8c-1272-4bad-9e2c-e1f74847bcd1,16.33,2022-06-22 13:50:12
808d1ac1-147e-4997-8267-af8aa4a5568d,4ee4c678-b64f-4f6f-bcf2-d322049267f5,317cb40f-67fa-4128-a679-6f163bf3eab3,417.46,2022-07-21 15:12:14
242e22db-f6e9-450d-aaa2-4455634b060b,7890a8b5-8799-401d-8bfd-3d396b43aaac,a3f2fab8-de9e-4590-acd5-e3ba3cec197b,987.7,2022-01-19 21:35:03
4108ecc8-9d13-4778-8791-cee3450bacbc,1750ff85-93b9-4c18-8837-f43683716b40,7bce43d6-b744-4a7a-9f73-eb6cb2b17f1b,470.05,2022-07-10 01:20:57
5ac56e99-8e4e-4736-9c19-79e15d721a88,a14c117e-00e9-4d40-8bf8-57bef436d1f4,16efdfba-2c50-4b0e-af4c-7f93c7e567dc,117.65,2021-07-15 17:31:15
09923119-344f-4bcc-8d56-876aca2d093d,434faebb-f39f-411c-8e05-479b797ace2a,6ae38a24-d774-4dba-b4c7-b1dc9c3aeae1,369.71,2021-05-10 14:39:36
314b46db-3b64-4d7b-aa74-78f12f74aded,4fb79985-dd6e-4bab-80c6-bcf8aaa720c6,3f8990b5-71bf-439b-8dda-2896c3ae53c9,440.47,2021-01-26 11:55:56
16038411-16d8-4a2e-bdea-a2dd34e477ed,a03cb54b-ced1-4833-bb7f-54ff1d1409c2,6ac1b48e-15d0-4dc3-86b6-c6e69281dfbc,439.94,2021-09-21 00:06:47
26691dc2-9f9d-4cc2-a78c-fb68521813e9,47bea727-e136-450e-a129-0914b78a1283,536ce3b7-f0c4-4d77-97bc-9f8c59e982e2,791.39,2021-05-04 01:37:52
0917df2d-24b3-461a-9847-98a4797fe795,5b888df1-13b6-4679-aa6e-f7dd5d4dff36,3b4b5c4a-7cf1-4d8d-99b4-f064d5bb090f,486.47,2021-08-27 11:44:03
048adcd8-499f-4e30-8991-532a8b4d1dd7,14667d60-674d-4543-9ba0-0f3202040730,285b19a5-e9d2-4553-8213-f884ab138b6a,626.61,2022-01-13 19:41:48
ad5ede85-cd37-4bd8-84ce-cbe1303f8d4a,8aaa421b-3e1b-4805-b70f-f692e9babb72,f490caba-fdb5-4016-bb82-70564ab5aeab,130.64,2021-08-02 19:15:59
b50e21f6-738a-4c8c-85b5-593cc4069e07,9af2f9e0-3f6d-4039-93cf-9bd1be41b320,3590aa10-9171-455a-b1b4-a554f1eb7461,214.72,2022-05-13 22:56:33
b011355a-354a-40b4-8d28-7bcaf153b726,ed9135dc-161b-4a4f-bea4-be5c95884519,c721d089-cd90-47bf-8e8f-deb7752e4886,180.8,2021-08-20 10:16:42
38422053-8e99-48e0-94cc-7c808b043da2,5cc1c4c9-49da-44b7-a519-5132a296707b,f20aac9e-f76e-499e-aaa3-02aa70d423b1,585.0,2022-12-07 03:19:51
7a53e717-7f36-4b2f-8d76-3cd16e77aaed,e36f01b0-7fe5-45c5-ad52-f7f66c957b2f,f50e4cb5-0ee9-4f34-9434-3ce5b2ad85f7,741.08,2021-10-05 13:01:04
7d09e367-80bd-48b3-bd22-d23e20242b5c,3f84748d-3688-4f98-a1bb-7e877480286c,27733590-3690-486c-b9b5-44a4953200b6,762.51,2022-03-29 09:49:52
e58b0518-ed51-45cf-80c7-1a346efda955,77867053-7c64-4da4-9b87-8bd99cfde11e,da9c0121-19ed-49a8-a1f8-bf34c9e63fc6,776.42,2022-06-04 04:20:58
0989d0e6-43f7-4ad5-8c4d-6e850d775110,38f0be15-3429-4dea-ba7c-f355f535ea3e,3369c843-4277-4ae3-b68d-cb89f3747665,340.11,2022-12-19 11:27:00
133b69bf-4b29-4a39-a5b1-916f4acd8e1b,ea2d9606-c837-4eb3-9af7-9263be957b64,a22ebf88-6c8c-4a79-aa2c-1da1a2667253,367.02,2021-08-19 07:32:35
3524ac2e-6a0c-4486-8986-844c2f0e48e7,ff73dd2f-5d02-4ea9-8841-9b6ff7dc6308,3a293409-630c-444e-8f5e-ced72c671948,441.83,2022-08-23 06:40:04
7e006422-17fe-4efe-8eeb-23376f49e2a1,ed0c801a-b957-4525-9806-5d25d9917b0e,3f08a922-7338-4b60-93e8-3371683a39d6,354.91,2022-05-09 05:16:30
2f36999c-4331-459d-8584-28293f831904,c26c1462-661f-4e4e-864b-f7506f17ea0b,be26795a-5352-42a4-b22f-961164b71245,234.31,2022-09-09 04:17:24
0274e93d-d80d-43c7-8086-cdd393d88f73,3b9771ce-ef5c-4f36-9610-509ac2cd7fcb,7717d3d1-c29d-4e1d-a59b-046b79851600,126.28,2021-06-12 01:31:43
98adc2fc-32f5-4602-9565-e8ea4b0b5345,a76d25b5-3b18-4e1b-8b3d-985328ad1859,94f3492b-4385-49c0-a38b-a64b6ec39f1e,63.28,2022-01-16 17:36:17
5585bc43-73df-46a4-8736-6309f0648232,0f87915f-da25-4136-8912-9c1e8c3d63e1,14d67377-eada-45fd-b43c-0db7a50dba9a,,2022-04-12 12:51:55
a853ead9-8a14-4cd4-8fba-e66a92aa32c8,41894480-a78c-4915-bc17-4767ff76cfc2,fb463b1e-dc17-4cdd-af49-29eff26e860f,785.6600000000001,2021-06-29 08:40:55
39c4776f-630b-4058-9bb1-e6340f96c8f2,4a82641b-f06d-4a76-acd0-568f0c23476b,59ddf358-7768-4cf2-ba45-dffaefcbc037,699.63,2022-04-03 14:26:56
2c352ea5-463e-41c4-a7e9-36cc0a485f00,3d1c40a4-f221-4a2f-bae1-9436d49fe822,bc5d590b-c4fa-448b-b7c3-8a02ddc2e68d,353.45,2021-02-04 01:18:49
abc022e8-db05-4687-aa29-8c4943879961,dc026689-8ea3-498c-bfb4-7448da728468,74390cde-e07e-4264-a021-98e10dcb7cb5,231.22,2022-10-01 17:06:57
dd9fdd24-a260-42ec-94ce-d5f2158ef9e0,c615f7d3-d84a-48ee-89f8-c65458b39ffa,2bc26bfa-5f9f-40c2-9cd6-61b38ae76fd2,258.6,2022-02-11 10:23:43
b793e639-12a2-4f98-9c5f-d441558db8c5,9afbae68-7ac0-463b-b0aa-74720645aff8,ddd8aa5a-af44-419c-be5d-ffc19dd804c5,726.25,2022-09-20 15:25:01
88aef193-5619-4548-a44b-9a9b683a4847,704e7240-cb9d-4e1b-b2a8-c25a3eabab9a,1764cbbb-ce57-46c0-8c70-70a2800290d7,369.65000000000003,2021-08-25 16:34:03
fd5b727c-4035-4c4a-85ca-7d52f317db3a,4c11fc95-2781-43e9-99d3-3cdfa12c1875,1e39cd8d-710a-452c-841b-cd6cb7843f0b,369.5,2021-07-10 09:10:49
f4119b22-1c88-49b3-b3b4-7d14596a010e,4bbabd86-d5ec-46e8-ab6d-d3919dc96de2,b4154fd4-689d-45f0-a40b-ee32f5250bc1,312.2,2021-10-19 18:25:16
6bc9c689-5c43-49c4-a9e7-3910e105e55c,2f1e5376-0ae3-4c1d-a073-73bd9cbe3183,b4202960-7432-469c-bb83-f6c1b04a6ee0,702.74,2021-04-02 18:07:22
c0601592-69a4-46e8-8d07-177268124265,2d5e52dd-37e7-4afc-acb7-703c39dc9f56,30839b2c-912a-4153-a2cc-8b75f2a0be97,255.6,2022-03-06 18:25:59
e205ecd4-8b87-43fe-a0e7-854e94382f19,ce916e1e-becf-40d7-ab06-c2c8b0318357,f05b96e7-281c-4777-99e8-4007379bd723,550.34,2022-02-03 20:14:55
4dcafa0d-9dd6-485c-9c48-a55fd0dda489,083928a7-0f89-4292-8530-1f865b6f63e4,a0d16ede-b56f-4883-a732-bc5a9c4a7bd5,329.88,2021-10-04 20:51:44
68f9ee20-2702-4a8f-8d49-9ef4d3eaf45d,e34f7053-80be-4951-a504-b7713e52145b,7b73a0eb-3366-45f9-a3f7-560c8b898e66,133.51,2021-10-15 17:51:25
8b0c7d09-a77b-4f54-bc5c-9f8fee361318,6c01b430-ddfa-439b-8fb7-cf547883f4d4,e9555a5e-d4ee-40b5-bb59-29284a49068c,646.85,2022-05-07 16:33:06
19143ddd-170a-416a-a55e-286ba133480d,08132a0f-4ef2-48d3-859f-330ba2504829,ae87a139-6b99-4800-bda1-5f52f4de534b,324.63,2022-03-12 03:50:23
ac3378bf-d7d7-42bb-9f0a-a94182d8a1c0,476c57cf-1a3a-4671-86b5-59c3cc4353b7,fb7bec40-37e2-4daf-89fc-20a2a99718bb,376.41999999999996,2021-05-08 20:42:48
2bb1867a-95d1-48b3-ae1b-1ee499698150,ce407cd1-1332-4ef5-b6c2-5d778f247e49,b07585fb-3df7-4b97-8898-78ba5b0ea4e7,109.56,2021-10-30 08:47:21
5c29832e-511c-4abf-9dab-7e5ec2181428,1cbe2daf-2441-410c-a5d8-745294dc61da,b8bbdc43-7d60-4815-9258-40cc2c95a948,69.41,2022-11-20 12:27:10
dce08dbf-4cc0-4542-a2ec-a52d7f29092f,01338019-5220-4b3f-8cc5-b5eebca8310f,05328bde-a50d-486b-a50c-e7534e9d8c3e,247.03,2021-11-01 15:49:51
a0801865-449d-4516-a48e-1c592361899d,90e33adb-3c79-4cf3-b0a7-0a61f3bf3a17,c78496af-1d33-406c-b111-876b75282547,285.28000000000003,2022-08-17 18:19:15
5632120a-ef4b-40a0-93a3-4a4afb93b04e,62b04053-519c-4357-90bc-b122b9aa5cab,96063469-adea-4a81-ad0f-4c65a7c442d9,395.59000000000003,2022-10-25 19:14:17
5bce3717-3c4e-4408-ab1c-c1869fec7e98,08b01c42-c06b-44a9-94be-f6a696ae1a2f,0dfc8e3b-da81-4b64-b465-1937ec469770,750.02,2021-08-02 07:44:56
7dddc8fa-9741-421a-82e0-acf87b265ccf,9c09cb24-9ea0-4d92-9cd7-aa001fbfad6e,3cb3b0a0-c6ff-42bc-8960-43333dd4cb93,219.51999999999998,2021-05-31 21:28:23
18fd603c-2e69-49c6-81e1-60223a31dba5,e5c001ef-77ce-4882-9d63-8bc47042face,26fc93ba-9e5f-4c8b-ae04-b79ae872c145,1074.77,2022-09-11 23:05:59
e915ae06-1b64-4b6e-972c-15caf23cd76a,dfc342d3-c3ac-4735-bc42-435ddaee294a,320a4dd3-68b8-44d4-8902-2bb94fb55e6e,985.55,2022-09-14 01:19:39
acd02cb9-064e-4e57-8576-2da8ff403a94,6149ab63-d2d7-41d1-82ae-f61ae14977e2,b4a41cfa-29b6-47ff-b521-7e5d3315155f,287.37,2021-01-29 22:59:46
89ccce80-3c15-4911-ad49-484535cd1e03,7eef4ece-f6b7-4cb0-b11f-07b54a2337b2,2d772eb6-dde6-4638-b9c3-f0cdba2d26d9,316.78999999999996,2021-02-08 08:47:20
1418c40c-0607-4739-9a32-710e9a83c419,46c4fd6f-19d4-40b7-98f5-9a7fd28e97bd,c951e142-8913-4d37-9157-1e0607124476,208.99,2021-04-21 14:49:57
707bcbb5-2715-4ee0-ab6c-3f77c97542c6,8b0a7a4b-a580-4ea7-aedd-bd9fd66c7efe,91f13b54-970e-4ed4-ac79-522cc0878411,150.35,2021-06-28 13:10:29
8f7f0125-c398-4728-9651-2fbb5cb7b874,ed9c6051-11f0-4f64-821c-3eb139d94a9f,e2218255-62c3-47e2-a0b5-5808eea84ef7,32.36,2022-09-15 02:56:35
f0faf295-98c6-4072-9873-5653383156c5,a0d695f9-bfdb-4db6-a00b-015ee2cdb25f,40289f71-f369-4e2f-af41-ce7f42a8b49d,459.08,2021-01-23 06:49:00
fc39d86e-254b-4f57-97b8-f7706d35dc08,f5cc3d14-db0d-4646-ba6c-b60f9aad8536,783f7ca2-91d8-49cd-89b3-828295517bba,243.76000000000002,2022-12-02 13:22:58
3fae8399-f346-48a7-a345-e0c54773b05d,803667cf-013f-44d2-960c-fa26d683b62b,c88e4ba5-d898-4034-b50b-91026f13872c,247.29,2022-03-06 12:27:41
a4c82a41-ddbb-423e-b949-9c42826b2366,b6e9dc76-295c-4acf-906e-bade3c377816,9a49a459-d1d3-41a9-a8aa-6d9f2064abb0,288.17,2021-05-16 05:05:07
6fb13f30-17d7-45d5-964e-3bdc503f63b1,eb6302cc-7f22-41bf-8c38-cd1e96535010,dea0c7e5-d7d1-42b4-bf4b-3a2040bee296,566.08,2021-05-21 09:05:19
af554496-605a-4b0a-b968-d9454d6d5939,5b9c3e2c-69ba-4bd5-a627-7088a05fa208,b28c4ee7-681a-434c-8b5b-a295ec51c560,79.28999999999999,2021-08-04 02:43:21
