MERCHANT_ID,MERCHANT_NAME,COUSINE_TYPE
84c3a3b5-fd98-484e-ae96-4c2afcf22b5c,Italiano Vitor,Italiano
13a40bce-92be-4254-a8ba-62f4c8e263f2,Marmita Mike,Marmita
c77b13d9-d67d-491f-9628-640d6247bc86,Hamburgeria Fabrício,Hamburgeria
cb7e1ff8-5ea4-4c8d-93d5-d081b499241b,Italiano Mara,Italiano
85585578-6383-448c-945c-181ed4bd85fb,Hamburgeria Wesley,Hamburgeria
c808bb6e-0bf5-4af4-9161-4acff131db1c,Pizzaria Valéria,Pizzaria
73310916-520b-49a8-949f-aad890514e6f,Japones Zenaide,Japones
4b9ced0f-1587-4f69-9818-458ef95491e3,Pizzaria Elizabete,Pizzaria
be4c121f-5c10-4e79-a3c1-d3ca5a9d6831,Pizzaria Berenice,Pizzaria
6af7366f-4524-420c-addf-9a5365ff203a,Hamburgeria Fabrício,Hamburgeria
bfe64f37-57a6-4d6d-89a0-42bad5d432bc,Italiano Anna,Italiano
a7fc5a57-7b37-4f53-a18e-2248ece52269,Pizzaria Brenda,Pizzaria
daead361-8825-46c6-9fb9-02db661194af,Japones Damião,Japones
07983aa3-3a76-456b-b71f-70cbcd841358,Pizzaria Damares,Pizzaria
203b47ec-3899-4687-a9fb-6dab48ee0f1f,Pizzaria Margarete,Pizzaria
43e28532-adb5-47f2-924c-2b97ed052e7a,Pizzaria Madalena,Pizzaria
50bcfcbb-c662-4ee7-98d4-c08421c2de15,Marmita Jonathas,Marmita
525b2fe5-0a4b-45ce-a883-fde5f2e2c38e,Italiano Marlene,Italiano
454d203c-ae32-47a3-8cca-239b65fcdf8c,Pizzaria Marciano,Pizzaria
89ce6314-6502-4cb6-aaca-0dfe4355101d,Marmita Jenny,Marmita
8f55e3ad-8556-425c-81ee-0bfa6b7c3e4f,Japones Batista,Japones
181d5e9f-a189-472b-8883-a5953d9b1bb6,Japones Eugênio,Japones
a78c50e1-89b6-42f6-92e6-4818b1a11a43,Japones Alan,Japones
d842f56c-5150-45e8-85bc-f3ed03bf22aa,Hamburgeria Felícia,Hamburgeria
a84e727b-7a90-4d5a-81e2-68c5d09aa72b,Hamburgeria Isac,Hamburgeria
636a2890-a3fb-4258-bf31-1a7324ae126e,Hamburgeria Cecília,Hamburgeria
3ef1f459-0ed8-48b0-a5e5-63e01bfa9e67,Italiano Adriana,Italiano
1dcf1747-6665-4ac8-a1d4-d89499de6fb5,Pizzaria Sônia,Pizzaria
8b7a9e88-58aa-49cb-87db-fb0085062bb2,Italiano Olímpia,Italiano
63948c15-830f-4391-8faf-478e104d98a9,Japones José,Japones
e4bd281f-3a6b-462f-9901-3fc01b1d63f7,Italiano Yeda,Italiano
4d306fb6-8f46-4cb4-9224-85be09e37db4,Hamburgeria Felícia,Hamburgeria
a066f4c5-e434-4f6c-94ab-664daa9d9864,Italiano Maria,Italiano
ab767076-90e4-4690-8163-6724f85eb236,Italiano Hércules,Italiano
2e2f68ba-8fdd-4965-b7f1-ce817eea42a9,Marmita Karin,Marmita
dff59802-5c1d-4669-b36a-3f6d85d6c677,Marmita Alfredo,Marmita
4d7fb8aa-f8ac-42e4-bfce-d1db1b2be2e7,Marmita Juliano,Marmita
6860815a-3773-486f-b9bc-d5602353f0e3,Japones Ângela,Japones
5986ea8c-6760-4a48-8477-d911d6fa3626,Hamburgeria Sílvio,Hamburgeria
ca789138-3991-45cf-a881-bfe9d7583e24,Pizzaria Elisete,Pizzaria
a916e5b2-374a-4bc2-bdba-fce4547f1493,Hamburgeria Edu,Hamburgeria
c9a7f2de-da98-4fc8-95f6-cf81dd1b5ea1,Marmita José,Marmita
7eecfa6a-2880-492d-82ed-9d130bf72242,Japones Yolanda,Japones
b3af5751-f035-401c-8e37-2f6457b13538,Pizzaria Arnaldo,Pizzaria
ea6dc510-770c-43bc-8f93-8d44215579b9,Marmita Cirilo,Marmita
23a1d6f7-3ff2-4d02-ba27-897bee755b2c,Pizzaria Jorge,Pizzaria
fef982cd-bb1e-4a10-899e-f37f49f51955,Marmita Quico,Marmita
70b0c703-4f9e-4f4c-aa56-314ae08828b6,Marmita Décio,Marmita
0de859bc-3643-4ced-8da7-92dc4db883ce,Pizzaria Luke,Pizzaria
be3a57a2-b502-477b-b0df-85e9769bbc6a,Pizzaria Luzimara,Pizzaria
eaf17ced-4abb-4cf2-999e-0c5380d4869f,Italiano Marcela,Italiano
15b139f3-ea32-4fe8-8432-317c770e9689,Pizzaria Matilde,Pizzaria
611a48c5-b185-411e-adba-88fc5976b70c,Hamburgeria Aurélio,Hamburgeria
d91dcbd7-e59b-46c2-9cb8-17984608c250,Hamburgeria Félix,Hamburgeria
c6a746fb-f08a-4e0e-a8fc-09e6e643c6fa,Pizzaria Rita,Pizzaria
09e2acf9-a311-4373-976b-9341e354e01d,Italiano Jéssica,Italiano
09e59b75-763c-4526-82f3-9f2a4850fb50,Marmita Sebastião,Marmita
2c8fcdaa-cf73-4cf5-8e1d-532327866855,Hamburgeria Wilson,Hamburgeria
2bdc0e68-465c-4674-a3c7-5838ce8006b7,Marmita Anna,Marmita
7e3675db-8bcb-469c-819d-d47074bfe26e,Japones Ivanete,Japones
215ce213-e791-49f0-b33a-21a162879572,Marmita Altino,Marmita
1395bb46-b3dc-44b8-81fd-bcb51890fb60,Hamburgeria Célia,Hamburgeria
6d57dc15-a883-4153-a0a2-3eaf09c1a386,Pizzaria Vitória,Pizzaria
a6327596-ef3b-40d4-9de2-ffbbcc4c3f8c,Marmita Eleriane,Marmita
11683677-a43f-497c-b120-7bbaef26d8a9,Japones Suzy,Japones
874583a3-3f3a-46a9-a2b7-c55bd8b48aa9,Italiano Rosa,Italiano
ac904afc-1631-4fc0-88a1-2a6e5cc82e31,Marmita Josilda,Marmita
a33188ef-0f08-4bd8-9ea5-d8f8776255e0,Hamburgeria Hilton,Hamburgeria
6b84c445-e419-44f6-afe3-20296d92fd16,Marmita Cíntia,Marmita
ff012dfa-575f-4b86-b5e7-68d208e63371,Pizzaria Ayrton,Pizzaria
6e0f1911-dc0b-4c24-9a25-7fb1336c71bb,Japones Rosilda,Japones
db82df8e-043f-46ce-b85c-a74448b0b0bc,Japones Washington,Japones
82bd7975-dd67-4306-b493-f31d8c63cb21,Hamburgeria Hércules,Hamburgeria
012dad10-6374-4cc4-81ba-498166f73682,Marmita Cláudia,Marmita
a8b746f3-8184-4ec3-993a-06ca74255616,Hamburgeria Mayra,Hamburgeria
94a8d55f-3250-4761-a838-53d76008dee9,Italiano Manoel,Italiano
ab42e615-c543-4195-99d7-520cc50c8bf8,Pizzaria Paula,Pizzaria
b788013a-71d6-4d3e-b350-b313799d1b5d,Italiano Eunice,Italiano
aeb39557-5c2c-462d-b3d9-0cc4e5cec4ce,Italiano Rogério,Italiano
8783eea5-b8d9-4887-b98b-734c95b9cd36,Italiano Marcielle,Italiano
2d80bf79-7560-4af4-ac3d-a205919eff2b,Marmita Elizabete,Marmita
23708156-d9ee-4ff9-a00d-f95e21240e0f,Marmita Gilson,Marmita
7466c31c-3780-4c3b-80cd-fc04dedb4a17,Italiano Sara,Italiano
7fbcc7d7-c601-486d-a69d-13c021ae790d,Marmita Daiane,Marmita
006ea0aa-c1b6-4341-82a7-1fa19995a039,Japones Plínio,Japones
6d06a216-fe73-46a1-bb95-8ceaebf9a176,Pizzaria Valquíria,Pizzaria
8a9f697b-4c4e-44ed-b85a-2fb679df55ff,Marmita Reginaldo,Marmita
fcf05d95-2f19-4483-98b3-3e68011797bc,Italiano Isaiane,Italiano
4f7d475e-9c69-4033-929e-ee3ada8a156e,Japones Lisa,Japones
96b92c7c-f6c5-4d88-b36f-2f97197c82a0,Hamburgeria Diogo,Hamburgeria
8d4f1bdc-d25b-48a2-801e-a8795f32839a,Pizzaria Amarildo,Pizzaria
ea5868ff-1844-4cd2-b3f5-f3e2d4faf190,Italiano Kevin,Italiano
0d05bccc-64e7-408b-ac07-cc811cdcb9fd,Japones Albina,Japones
1e272067-44cf-410a-80a0-8d834e8cfc74,Hamburgeria Isaiane,Hamburgeria
c11aaea9-81f3-4c0a-bacd-a18c702eb6c1,Marmita Leonardo,Marmita
0b791b40-93f4-47a7-af3a-141daec34228,Pizzaria Alana,Pizzaria
02a81ae9-eaa9-44dc-924a-55a1534780dd,Hamburgeria Ana,Hamburgeria
3c510eac-78df-41e1-8253-9ca30956e67a,Marmita Tânia,Marmita
ba05ea30-6f9a-4ce9-b862-40174003f14e,Italiano Fred,Italiano
8119e011-9fc2-4984-9cb7-efbaf732d01a,Japones Xilena,Japones
575f8166-28c1-4639-9db3-dc9654dd739c,Italiano Lúcio,Italiano
69c81a74-0d95-4623-b38a-9eaf4a5f544a,Italiano Severino,Italiano
0bd91202-ccf7-4d24-979d-339f875c03f5,Italiano Damares,Italiano
c03750cc-28b5-4a0b-b88f-25e27576f7e8,Japones Antônio,Japones
60df7b0e-0482-4409-b494-e8997dc92cd6,Hamburgeria Elisete,Hamburgeria
6a024a2c-6e4b-4b46-88d9-bfa3f83fe1af,Marmita Cibele,Marmita
fe7cdbbb-d52a-4979-93cc-134356cfd338,Marmita Clotilde,Marmita
3fd1e24e-1a77-4334-a04a-84f2ecc0ad5a,Italiano Valéria,Italiano
0e09f285-9ca9-4773-a5a6-669cf7df7e84,Marmita Everton,Marmita
f9ae4d74-c503-423c-9af9-0fddfc1c0b61,Italiano Ângelo,Italiano
43040e84-e0c3-4dc4-abf3-380272f2aa8f,Pizzaria Pablo,Pizzaria
f13f4eeb-f325-4399-893d-50e5e8ba95d3,Japones Neila,Japones
3b64d23e-a465-434f-91ce-4293977a4a02,Marmita Luzimara,Marmita
045898a6-7c4f-4682-9c0a-c8b1a10ef300,Italiano Hilda,Italiano
aa9d41a5-16a8-4dbe-abc4-67691af91191,Marmita Alexandre,Marmita
c3f82b59-d7c4-4a62-9a80-4dd123d98f0c,Hamburgeria Maria,Hamburgeria
0ae63fa5-ea93-474c-8428-385c676ca6b4,Marmita Vera,Marmita
77f7e582-c3a2-419f-9a04-4d5b8e5d0c80,Japones Pablo,Japones
2f1a7f02-da47-4109-858f-bdc8133cb2bb,Marmita Diogo,Marmita
be7cbede-677a-4fa3-85c1-44e2e6a82fe2,Hamburgeria Antônio,Hamburgeria
5b0538ff-31a8-47b0-9d22-475b8d759428,Japones Alfredo,Japones
9114db49-7085-444d-89e8-3309126c96af,Japones Telma,Japones
19a49bb6-8597-4560-a95c-c1dfb0b916fd,Pizzaria Gilmara,Pizzaria
880884af-87f0-46fd-97fa-8f0ee533247b,Japones Isac,Japones
b1d7de50-d42f-499b-8c56-66e857f7170b,Marmita Luzia,Marmita
c0cc668d-1a44-4d67-871b-fc27b6f9ead3,Italiano Laura,Italiano
b8604405-4837-4a1e-8a1f-fe5aae1bf635,Hamburgeria Alan,Hamburgeria
1c94eb8c-3997-4e89-9c4a-f78bd0024ba0,Pizzaria Terezinha,Pizzaria
bee8c7db-50d0-40b8-ba15-e987e46352b8,Japones Ederson,Japones
587389d2-223b-4ded-8d3c-9f2107cb5351,Italiano Demilson,Italiano
46c7da78-b061-4582-8711-ea9439434c6b,Pizzaria Jonas,Pizzaria
e7315bf9-6858-4361-8e6d-e92e7b19b68c,Italiano Aline,Italiano
e810cc33-df0b-4c95-9353-222038668fdb,Italiano Hilda,Italiano
76b3007e-0ac6-4e6c-9338-023313e8eee1,Hamburgeria Paulo,Hamburgeria
7b47bb91-d0e5-4a4b-b0b3-59905c6edc85,Hamburgeria Eliomar,Hamburgeria
f6b3c33b-e0a5-4806-9aad-0a7c349d3b9e,Hamburgeria Fagner,Hamburgeria
777dbbd0-9ce0-4655-9614-f611efd54896,Marmita Beto,Marmita
90c60dbd-a5d5-432b-b572-d5d6dc5d94e5,Italiano Bóris,Italiano
f33fb2d7-65bd-46d4-b53b-8de8315aeb57,Japones Rose,Japones
f721e9c0-f3a4-46b9-a085-6ab864c6ce99,Japones Isaiane,Japones
5e7cb9fd-1242-4ee9-a64d-4f7e7fd942f5,Marmita Pablo,Marmita
42e19bd9-2258-473d-a95a-59659a2f76fe,Italiano Isaiane,Italiano
c5b1cbaa-84da-4b2b-9503-1002cca7f515,Pizzaria Damares,Pizzaria
7527f7f9-d229-4a9d-a8e9-9c6325ebd5fb,Italiano Rute,Italiano
d3b50894-0683-4d8d-8b82-dca4d81ca6b5,Japones Raiane,Japones
086afcea-c0e2-4c5b-83bf-c3febb512ba5,Japones Lisa,Japones
464ea4a6-1315-4e5f-8e18-a7d99cd5e1b0,Italiano Milton,Italiano
471ba1c8-e25e-4640-988d-295dd0d2682e,Italiano Paulo,Italiano
2ee4a792-99cb-4dd7-9870-369a1b6a20e8,Japones Vitória,Japones
9cea41f7-787e-4a5c-94a7-acd0bafaf9e4,Pizzaria Velma,Pizzaria
6e30d6c7-f621-45f0-84df-b7b4e4d65329,Japones Elisete,Japones
4f2f3366-2b28-4c01-9fe7-b20ef69b4690,Marmita Marilúcia,Marmita
dfc4f587-4d77-4700-810e-a76aed38d6bd,Hamburgeria Kim,Hamburgeria
fef4d433-cc4f-4b83-888d-2f9b4f188dd7,Hamburgeria Wilson,Hamburgeria
b073a4e8-0521-472e-b671-6551dc9f52ae,Pizzaria Heitor,Pizzaria
d093a745-934b-4689-bc06-09b589d401ef,Hamburgeria Xavier,Hamburgeria
9130f7d3-e610-4954-ad11-5206770dd2be,Marmita Jairo,Marmita
1c304fdb-0e25-479d-b611-ce24acadea5f,Italiano Diana,Italiano
81cfafcf-6528-4178-a195-a98747cd6989,Marmita Valter,Marmita
c730ea91-56cd-4111-8775-a4f0bf956d2f,Pizzaria Giuseppe,Pizzaria
afbecfb0-9087-4ad6-a8a6-3b629bfa6405,Italiano Raiane,Italiano
c27e68ad-e9fa-43fa-bace-306f93d60e8d,Japones Augusto,Japones
1811247d-3e2c-4204-b235-e2d549547e57,Pizzaria Mel,Pizzaria
86eb2b25-e9dc-49f1-b0d4-a9dce82694cc,Italiano Ezequiel,Italiano
fa768b83-5c56-43d7-a434-345d87d326a5,Pizzaria Mayra,Pizzaria
0a25a5bd-1ea3-46fe-aee6-fdedf1c58380,Italiano Selma,Italiano
e18687ec-eb7d-4147-b468-f747a8b3a049,Hamburgeria David,Hamburgeria
be7fca75-927b-4bf1-8949-33ec8a7b929e,Japones Martin,Japones
c264a70e-743d-4e2e-baea-d3023da30fa9,Japones Verônica,Japones
994316d3-3990-48cb-a3d8-91e996ce1f9e,Pizzaria Raí,Pizzaria
3761c830-4088-4a72-9832-2ac826ba219d,Hamburgeria Clotilde,Hamburgeria
14f5cb24-d675-479f-99ac-eef24733567f,Italiano César,Italiano
1455dd0a-97e6-44c3-8745-a7fb56e1b786,Japones Mirian,Japones
bd7c8eb2-dc01-4829-b3a9-263f2ffa2d97,Pizzaria Hércules,Pizzaria
f85b6c2b-57c4-49cc-ae42-06efe45f741a,Italiano Dilma,Italiano
462e89c0-6250-49f0-b5d4-63cf6d85cd00,Japones Lisa,Japones
b6e10cf0-9d88-4e1b-bbd2-52d9292ce60f,Hamburgeria Leopoldo,Hamburgeria
42542c50-8467-4465-bc34-e5c5cf219e24,Italiano Wellington,Italiano
db1bb6a8-9efd-4810-911d-390074e192eb,Marmita Tânia,Marmita
40f7af17-804e-4caa-bd7d-1b154837521a,Marmita Diana,Marmita
448bc4a5-83ed-454e-8e0b-944f3a6856d9,Japones Bella,Japones
a02de406-b24a-4e13-8b9b-b0041661ac2f,Hamburgeria Jairo,Hamburgeria
0fe1e6f9-7c84-40fa-ad40-9973201d7e02,Pizzaria Camila,Pizzaria
5253b175-6ecb-4eb8-b0aa-b82d3a416742,Italiano Décio,Italiano
01c98cba-90a2-4bb7-8ebd-bfc36b810478,Pizzaria Thaís,Pizzaria
02aed8c4-598f-4e09-8884-02f08b943a13,Italiano Marlene,Italiano
8bb6e012-0bd4-4800-9a25-4027e34307d3,Pizzaria Aurélio,Pizzaria
a692655b-8c7e-453c-89d7-4c8e48719634,Italiano Thiago,Italiano
506fd779-b150-4baa-98cf-929ddcdb7800,Pizzaria Poliana,Pizzaria
e8232d0a-f6c6-4b38-bf40-99aa264a0e31,Pizzaria Valter,Pizzaria
990dac0f-5eb0-4604-9a82-dd196c588b66,Italiano Luzinete,Italiano
3c5eff55-6e10-4dd1-a944-7dc960044274,Italiano Diana,Italiano
df583c48-54fe-4ae7-8a1b-469fa9410198,Hamburgeria Ronaldo,Hamburgeria
0429b9cc-8adf-48ee-9cdc-cc515884630b,Marmita Paulínia,Marmita
b313a5b1-ed73-473c-9677-44b96ce664fa,Japones Alex,Japones
f2d85ca0-d44c-47f5-9ea8-8394dd486ec8,Pizzaria Dara,Pizzaria
fc8c1392-a3c5-4614-aacd-a7e7aa7fc9e1,Pizzaria Amália,Pizzaria
3213b1e2-4ff7-4240-8573-0c1fb7db2623,Marmita Edilene,Marmita
1a5c3350-a320-430d-afb6-85f97b588975,Japones Marilúcia,Japones
390c501b-8b35-486d-9752-fe35704dfda6,Italiano Magali,Italiano
de3b03af-1c91-4737-89bd-b645ae045140,Hamburgeria Laís,Hamburgeria
fcec8db6-c4a4-46dd-b652-1b04374f526b,Marmita Selena,Marmita
aeb819c1-d483-4c3e-96be-0844e39dedda,Italiano Xilena,Italiano
d3175d88-2c53-4a3e-8969-fe05ee767d3f,Japones Rita,Japones
28e70d22-ea6a-42db-8fbd-a3fc5f0ea18c,Japones Mel,Japones
ccd1808b-6028-4575-883c-832ef4b26f9e,Hamburgeria Eduarda,Hamburgeria
798f6482-863b-4f73-833c-c9830e0e8c9e,Japones Samila,Japones
5d2f6b63-bead-491c-a528-ca061f09e8df,Pizzaria Tiago,Pizzaria
fb0408ac-5484-49f1-837d-81592441f161,Japones Lara,Japones
269c19b5-7b9f-407d-a3f7-2b26210378da,Pizzaria Chico,Pizzaria
0eacdd3c-04c9-4081-8be9-050f2eb6130b,Japones Isaiane,Japones
ecea48f4-47ee-4b97-8ee6-142e370dfe80,Japones Diogo,Japones
4e27b956-67eb-4d41-a932-c9c4e7368a0d,Pizzaria Raíssa,Pizzaria
a2bdd42c-693d-4b8f-bb36-789428f1647a,Japones Érica,Japones
e7e83f0c-a783-43a9-a4b6-123a92844576,Hamburgeria Paulo,Hamburgeria
6b1d9e7d-bec2-4325-bf33-94fdbafb2943,Pizzaria Celso,Pizzaria
ea1a40b4-b7ca-4d1c-a755-13cbffd34350,Hamburgeria Sheila,Hamburgeria
3464d5d7-dccb-4769-8574-055e001105d7,Hamburgeria Avelino,Hamburgeria
d4ac3c4c-ad8d-47f1-a5d4-30d3f9ef90cb,Hamburgeria Suellen,Hamburgeria
deab4bdc-2d3d-41e0-81b8-40635be02a6a,Pizzaria Anne,Pizzaria
807dfd47-edf0-4914-8039-1679954ed5f0,Pizzaria Janete,Pizzaria
9b88a864-d70e-46e9-a787-efba7f7fe70d,Marmita Clarice,Marmita
f4b63f86-9449-4b32-9b41-8376c7e201ef,Marmita Breno,Marmita
f99359de-fa38-484b-b9e6-a53dc187132a,Marmita Leonardo,Marmita
f86109f1-d698-4823-905d-30565a3b6907,Marmita Celso,Marmita
2c70821b-c525-4ac3-8a85-7b31bb5f769c,Hamburgeria Inácio,Hamburgeria
4157e47d-98bf-4c3f-b41d-6e6b44ef0dff,Japones Helder,Japones
64beb44d-d7cd-4ed6-8e92-7786190442cb,Pizzaria Micael,Pizzaria
a4b1bc66-5ee0-4de3-b29d-39e453889521,Japones Leonardo,Japones
e51d56e1-cf31-48b3-ba16-48a696bdc09b,Japones Keyla,Japones
7ca4015e-56e0-49e2-9574-fd30e2d09456,Japones Dara,Japones
64ae5d2f-8dda-427b-bf64-32bc8920489c,Japones Cirilo,Japones
11f2bd84-2b01-4e15-9071-0450305e4b54,Japones Márcia,Japones
02e4271e-d359-4d9e-b21c-8b2735b8bcee,Italiano Rosana,Italiano
ce9e5f7a-535d-45b5-a554-2bd92c552dd7,Pizzaria Maria,Pizzaria
02353caa-7832-403e-9942-d0b6ce550441,Italiano Carolina,Italiano
d4a5a012-116b-4dda-80f8-2bf9735eb931,Hamburgeria Meire,Hamburgeria
65c0d03d-0b95-448e-bc29-ea124990400a,Marmita Francielle,Marmita
5883699a-f335-4eb0-a9d9-22818de33cad,Japones Mara,Japones
aeb3946e-bb63-4935-a46e-790e56494f42,Marmita Altair,Marmita
c98b91ef-1b33-47cc-8477-1d017c8bc540,Hamburgeria Joyce,Hamburgeria
23c84838-45da-48d5-81bb-0deb1dd38b42,Italiano Andréia,Italiano
f83b9be8-8dd5-4437-b5c0-008620af57ee,Hamburgeria Décio,Hamburgeria
4ea20772-9c25-46b8-a68d-19dacb52a2de,Marmita Giuseppe,Marmita
1dbfbb93-ae8e-4f43-a1d9-f9682ad43d85,Italiano Eliomar,Italiano
657223e6-1a6e-4335-991e-82c781e355cb,Italiano Nathan,Italiano
f28b94b7-5402-4ada-b852-5fbef3a8c8ec,Marmita Gabrielle,Marmita
e016a105-c7fd-40c3-ac9d-1971c9edd605,Hamburgeria Heron,Hamburgeria
645bbe07-b0b1-4497-b6cf-68a5224bdc13,Marmita Alana,Marmita
0c1e7ef9-6ba2-4a3b-8697-6325dae32346,Pizzaria Eric,Pizzaria
c4fc02bf-080a-4e3b-aa86-d344744be2bd,Hamburgeria Wagner,Hamburgeria
70305bdc-7d60-49a2-b55b-94e0943f88eb,Pizzaria Rute,Pizzaria
10ef8907-13aa-4071-9653-2ff86ffee7b5,Japones Hellen,Japones
8e540f33-6cda-43fe-86ee-8794c6747304,Hamburgeria Elano,Hamburgeria
7577d0dd-5bd9-4de1-9c59-ece94b20b3cd,Pizzaria Heron,Pizzaria
9d5b98af-d57c-4891-aa10-e15bbae4cf1d,Marmita Ana,Marmita
8b3c6590-a073-41e1-8fd6-1277077108ab,Marmita Nicolas,Marmita
b03a2be0-341a-4358-8ef1-368398cb8583,Italiano Ivete,Italiano
9240c307-2822-459f-87b6-b731dfe31b0f,Pizzaria Francisco,Pizzaria
b203de5a-fed5-4026-aeea-10202fdf3f62,Japones Jandira,Japones
e6b8dc9e-9aac-4ad8-a214-3e730dcde4bd,Marmita Célia,Marmita
23a02523-3f46-4d0e-8be1-5eded468acee,Marmita Vanda,Marmita
42b95b3b-3647-4e7c-a21f-baba1accfd6b,Hamburgeria Josilda,Hamburgeria
7ba4d76b-ca2d-4266-925a-4fb6b8750288,Hamburgeria Vitória,Hamburgeria
194367f9-f6a2-401c-bd36-f56731720ae1,Italiano Nivaldo,Italiano
5f12fdd5-c051-4ea5-a432-74f99341798e,Pizzaria Eva,Pizzaria
a89e7eaa-79e1-4784-93ae-f8ad619065a7,Italiano Bento,Italiano
02e3ad1a-87e1-4b9d-a887-e5cd0369103d,Pizzaria Paulo,Pizzaria
10403ce2-af4b-47bd-bda2-1bdb0bcfbf7c,Japones Charlene,Japones
e875e045-b290-459d-8cea-ad5edcc6dd52,Hamburgeria Aloísio,Hamburgeria
82c993f7-1801-454f-9fc0-5137ec45f5d2,Italiano Mel,Italiano
94b1317a-5ab6-4f22-83cc-842ca6cf22e4,Marmita Laura,Marmita
8f993290-d41b-438c-b9d9-edfd3bda36e0,Pizzaria Fabiana,Pizzaria
6314f5f3-0940-4f6d-af5e-8252969b881b,Italiano Valdirene,Italiano
54861f8b-8a13-42ec-a25a-ed1e1f4292a1,Hamburgeria Isaiane,Hamburgeria
ee7cb2e7-739d-4c8b-adb8-7c94af56fbac,Marmita Vitória,Marmita
f1410669-8a34-43a4-998c-66e09f6495a8,Japones Wellington,Japones
13c889cf-51b3-43dc-b437-f078d497c17e,Hamburgeria Cléber,Hamburgeria
42b061be-19a3-4a18-a859-464df5f71f84,Japones José,Japones
885d77ee-7580-4c8b-886e-4ad1160befff,Marmita Margarete,Marmita
496c6e96-065d-494a-9726-4a6d5de9b12c,Pizzaria Suzy,Pizzaria
b0e0a3a2-1109-4541-bb76-106ffade54cb,Japones Ney,Japones
7f96c24e-b103-4657-8a7d-58f2a3fb93a9,Japones Lucas,Japones
7d3dadce-d2a7-4e46-a686-df724574578a,Marmita Júlio,Marmita
214f44ce-6b76-49dd-a366-31f4dafb5edb,Japones Maíra,Japones
2c431b5d-60a5-4eeb-a83e-6e6723ab35d8,Italiano Kauê,Italiano
d9b183f2-1ebf-4025-8fa2-d3f7c3dc9593,Japones Wilson,Japones
c17c81ad-dd9d-428e-a7ff-658173fee95a,Hamburgeria Wilma,Hamburgeria
e636996b-9f77-4b8f-b3f8-3366838bec56,Marmita Lúcia,Marmita
ba9e3042-282d-48e1-b7eb-09441ca2d8df,Hamburgeria Álvaro,Hamburgeria
33615f43-9900-48be-8f90-3fd11ca11949,Japones Carla,Japones
c5c6f803-c303-4c4c-b5ec-9779a0f9d8ca,Marmita Isabela,Marmita
b2ded354-34c7-4f53-94ed-1e93bc7c3458,Pizzaria Janete,Pizzaria
0de37c36-f50a-4ad2-867d-14e8b3644963,Marmita Fabiano,Marmita
d135c916-8c46-4aa8-9e9e-57118f886d86,Italiano Clotilde,Italiano
8dc626a9-0c16-4f43-af9d-1fdb340cb6b9,Hamburgeria Márcia,Hamburgeria
d51813b9-4869-492e-812e-31e5022df53f,Hamburgeria José,Hamburgeria
778ffc2a-0a9a-4ae4-8ea0-e1575cab97d7,Japones Rosana,Japones
b48fc84d-d47c-486c-98ae-4323979ae226,Japones Geraldo,Japones
9f90520f-64f8-4753-9879-d609c7226bc7,Pizzaria Wilma,Pizzaria
5e0b9d98-bf71-44ee-8a0a-c6183106c6f5,Italiano Alberto,Italiano
322048e8-ba0e-4af9-9f62-a191b0b91dc7,Marmita Wally,Marmita
9f260585-de70-4186-835d-759d2a39df67,Hamburgeria Bernadete,Hamburgeria
4c421978-53a3-46c3-bdfa-accdd4f994e3,Pizzaria Daniel,Pizzaria
0e4a932a-1ed8-4c5c-85e5-dc6d24369224,Hamburgeria Paula,Hamburgeria
afe812ff-f284-4fe5-88a0-6e4fbeaec5cb,Hamburgeria Wally,Hamburgeria
01dbb0bb-9ee7-4f34-bd2c-ad2317fc3aa0,Japones Armando,Japones
d7344121-4d29-46c4-a3d0-56b3894521d2,Japones Roberto,Japones
19b80d39-5319-4961-8ea2-03d1f7cd8957,Marmita Melanie,Marmita
4e48e73e-6e56-4aaa-8140-6521333effbd,Hamburgeria Álvaro,Hamburgeria
db2d81b6-baee-4358-bdfb-171d95e3aaf6,Japones Elói,Japones
dc3afef7-831e-4dc9-b05e-f92cad3c0135,Marmita Valéria,Marmita
675f6d79-9d9b-42c3-8856-bbd67a323f24,Marmita Uribe,Marmita
a103d0b4-5924-4e18-be3f-5051a2539631,Marmita Eliomar,Marmita
7aa7e8d3-f475-49c1-8f78-9d5e7b1e7a52,Hamburgeria Andréia,Hamburgeria
799bafda-85ae-4947-b9f7-0a67d7055bf1,Japones Ângela,Japones
7fbe1e3f-562b-4d10-a241-971e64e5f167,Marmita Wanda,Marmita
24a66f5a-2bbf-4ee5-9b7e-6f0d136c0eee,Marmita Isabela,Marmita
4c56f51d-d82f-4496-b775-b0bfaf8fe9fa,Italiano Leopoldo,Italiano
31a2a2ad-d74f-4e88-87e2-aea18e801465,Italiano Daiane,Italiano
03a1c2b3-6b58-403f-8f04-2152d0f7cf10,Hamburgeria Mariana,Hamburgeria
e9bed2bd-c1c3-4788-8aec-b6ab33ab335c,Hamburgeria Nivaldo,Hamburgeria
ce2c5d2a-ed07-4b15-9249-b217651bc431,Pizzaria Rosilda,Pizzaria
9c374e1d-303d-4c9c-bd89-ab2de45e83af,Italiano Sheila,Italiano
bb5288ca-abe6-4cb3-bc2e-ecdded9db24e,Hamburgeria Filipe,Hamburgeria
2ab652e6-03a1-44fe-9c1b-9857758844c7,Hamburgeria Lilian,Hamburgeria
0871de22-ad35-4622-a0a0-c38a8c4edadc,Italiano Paula,Italiano
