ITEM_ID,ITEM_NAME,MERCHANT_ID,ITEM_PRICE
3c86c24a-24a8-4877-abba-e750a0a90023,DESSERT5,e6442156-1265-4746-8c32-b2da07988098,36.08
a2c6eab6-0261-4036-8cf2-677be62ebbbf,BEVERAGE1,20cb7004-0385-4afd-a477-ca4804cc9d37,25.41
61957d7d-c661-4b8d-af73-f6bad63fa904,BEVERAGE2,2da6a7b7-4b79-454c-a180-a9f73e4e14fa,19.33
eb54b8a3-481d-4c76-afee-4b1ab23947c6,BEVERAGE1,3984f8ce-81d4-4c54-8807-a40ce3a9c9f1,27.87
168dcb1f-6e61-4ae0-b306-9b0091ee8cd8,BEVERAGE1,6e30d6c7-f621-45f0-84df-b7b4e4d65329,48.09
dafca67b-c230-4c79-8b14-584596305344,DESSERT3,9660107e-eed2-4db7-8b62-f74700dc0392,35.79
72f09fc8-2301-4089-8728-be1c5f881bfe,DESSERT2,9489bbba-678a-4c10-9ef9-0685b18e676d,41.3
31afe88a-b9b1-47e3-b30e-a6ba5b0e0edb,DESSERT4,0e09f285-9ca9-4773-a5a6-669cf7df7e84,21.27
d0bd207a-81e9-4e56-9d95-2379c03bcd38,FOOD2,7be58504-2f06-492c-826e-0185ee98ff76,41.11
1135bc51-b3b8-4945-bb9b-97169d052002,FOOD1,7d3dadce-d2a7-4e46-a686-df724574578a,48.43
99c566c5-fe62-4586-844e-3fcce108b83a,FOOD2,0ff4b018-93ad-4bb9-be81-bb087cf46aa4,13.18
0a16a107-d363-439b-a23f-d969d831d012,BEVERAGE5,ea5d5b26-c77e-4128-ba14-ecc766cd4fcc,25.26
f0c14b1c-8201-490a-8c1c-f5c5d63efb59,BEVERAGE5,a76be140-d3aa-49c4-8d27-cf0e4f55c5e9,42.03
2281a3d2-e0fd-4e7f-be07-5bf2921bd877,DESSERT3,89ce6314-6502-4cb6-aaca-0dfe4355101d,21.97
646d53a6-947f-4f84-b85c-1f3451e6b23b,DESSERT1,a72b6c2c-9063-44c1-bda7-095bafdca1c4,40.23
e0f5cbe2-b200-4fbf-b3d9-0d0e4f0ec3f7,BEVERAGE1,4d8263c4-e851-486c-bb99-0364bafed08c,20.07
94f0127f-4c4b-4ee4-960b-cfb29ceab06e,BEVERAGE5,40f7af17-804e-4caa-bd7d-1b154837521a,32.02
ba662f97-82d2-48cf-8d99-7bd306480272,BEVERAGE5,c01420e4-1435-45ac-aa6c-b83a5f6a0d90,35.52
bfd77102-6575-41b0-aebd-afe7b1a099e4,BEVERAGE5,c2d4b9cd-3160-40ad-949b-763aa70754da,14.26
4ec5de31-a66e-4f8e-ab37-f301b1a0fc66,FOOD2,492c7137-5f31-472e-a79e-d2146217880d,25.18
087f9398-2fb4-4def-84df-d81b68a76c07,FOOD4,1dc71204-c8c7-47fe-99ac-5f006045a579,42.1
d1645658-fb4b-4e55-a9a2-a4a802f64cd9,DESSERT5,098739d0-7d96-451b-8404-b85439373bd5,17.89
ab85c1c3-329a-4ac2-a6f6-c5ac2db83d6b,FOOD4,486da057-2fec-45c6-9a61-c3e08ee46774,28.3
534611ba-2b4c-4c4f-87bc-c297d03d1a16,BEVERAGE1,9f1b7063-636e-404b-bd03-bd296da7d0cc,31.32
43d551d3-9e7a-4e67-bb3b-35e62e702ae8,BEVERAGE3,dbe5f5a0-fac3-4af7-b656-bc5b1f3c5de4,39.8
077cd31a-a792-4105-b87b-4ecc5368e1aa,FOOD2,5dc2e0bb-949f-4385-9982-7bdeb3ed240b,34.48
dc0bb6db-b34b-456f-b741-b50529580844,BEVERAGE3,70cf0f23-56de-4bf9-83ad-0dab64086c45,39.06
58cbe0e2-2abc-4e43-908f-2cebcc51d73f,FOOD1,9b51b014-74ef-4e37-98e7-52823ac02f63,20.67
aa0579bd-c0df-4f01-8a20-c2638dfe415f,DESSERT1,7e407fa2-8315-4e3b-89d5-4f7de5ada0d6,33.28
9b729ca2-52d1-45a2-9db6-5dae4b3040e6,FOOD5,db3890da-37f1-46e3-8f2f-e3b252dc6d35,33.73
833f17e1-1aba-4fe9-99b8-ee80479b3d63,DESSERT4,e40e219b-3ba8-4888-8fc8-a27295838c16,25.75
e2a96bd1-2a92-45ea-a950-dc604559d2da,FOOD2,f6ac6e91-0c32-4cf9-9c7c-fe0a452c3719,11.47
d3deca2c-5fce-4d72-a048-25397e5cc878,FOOD4,e380482b-c9a2-4355-802f-dc1a46ffca01,39.29
66aa8690-1e43-43d8-b66a-39b573b752c6,FOOD2,7ba4d76b-ca2d-4266-925a-4fb6b8750288,41.42
22221910-a87a-4287-b9f4-0e0f148945fb,DESSERT5,e8739776-87cd-4f61-b3dd-c01ec62547c9,28.54
367ad209-f505-422c-ba4c-be88ba3dc341,FOOD5,bcf2575d-4123-459c-a7e3-c28c1234127a,39.2
6fd1c280-d2cf-459b-9343-96442f1c7798,DESSERT5,1f6007e2-acfd-4138-b1a1-a84cb257c680,24.22
10118155-9bf4-4eeb-888c-a77b0ebdbde6,BEVERAGE5,8d1d6b01-d079-486c-9aa1-43e1e773592d,23.97
5cea587c-24e6-48a5-bf50-1fb4329c690c,BEVERAGE2,66d9e796-54ae-45a9-ace1-1cb0019b42ae,21.36
d48d70af-6178-4d74-a943-55a655be117c,BEVERAGE1,15a34cdc-9103-4b4f-b0f9-79bc738fe405,12.39
fda0e6e9-91b7-4016-976b-521fefe42999,FOOD1,436f9a83-a85b-4712-ab31-90df7c015eb0,34.31
6db4bde0-19dd-45e5-a2c0-68d27b1cb059,BEVERAGE3,08c997ad-b70b-4978-8d85-1326632d6e89,36.5
e3a78661-33bd-4a6a-b2a5-3f853c3345e2,FOOD4,df09613e-c338-487b-ad44-58eed04e4e74,26.01
584d4477-5255-426e-bf74-11f91e2c99ff,DESSERT1,f499dfde-8f3c-4ef8-8004-52e2a55e7ee7,41.04
c36b6226-dadd-4b47-9d13-aed3300cedf7,FOOD4,5cb58ea9-a696-44ed-a7fa-704ded64816e,35.95
13273eba-29fd-4288-b16d-67bfb53593db,FOOD1,cc05fb77-ade9-433b-b399-49d3fd148c29,36.73
a893086a-0b42-4327-be32-f8ae9f186628,FOOD1,6af7366f-4524-420c-addf-9a5365ff203a,30.84
83326a33-3cbb-4db3-a2fc-66df02f64824,BEVERAGE1,a40b76eb-9769-49bd-acf0-8cf9f3fa622e,14.87
4747fe00-a2cb-4ecc-961f-972b6320ad89,FOOD4,d0f3e756-99c0-4157-9a00-0ff8dbd38a3d,39.61
84e1cf8f-59f7-4b5d-a6f4-5b7e605ee9e2,BEVERAGE4,4a90f979-5d21-4075-b2ad-a98a66e76433,12.99
d77bc167-a201-4188-a24d-34ddf3f28998,BEVERAGE3,072f6c0b-e5a9-437c-8a2f-5f288b51f71c,18.7
32818e2c-97b2-4526-8b3b-04d177006561,BEVERAGE5,e5bdce42-4ca0-4303-a9f7-55aa75489ea8,43.13
64d571b6-547a-4fd2-a391-9f7f121ab52a,FOOD2,3657d912-0ef9-4896-b9aa-537259eca8f7,31.86
13a831f9-c5a9-4138-881d-077d8aa8a68e,BEVERAGE2,8a7fba87-c3c5-47e5-a2b2-0ee4a666edaa,44.88
da9ae04e-9b6e-4daf-a49b-7b265942eb58,FOOD1,c16cb1b8-ac20-4c40-a95b-0eb8d8547fa8,11.69
773c862b-ae50-420e-b832-193c005e4f6c,BEVERAGE2,28590740-71c4-409c-a6c8-2ea50f2e3bc2,36.63
5bfe4ada-78ab-40e9-891c-1e35764a96fe,FOOD1,a229731a-20ea-4c52-8e7b-4ab651a8bc9e,32.32
f78e13db-9cba-43a6-b012-0f9e8ca8ebc0,DESSERT2,50215a67-3fcf-4033-a1f6-4589a68631d9,42.92
2553caee-36a7-4d68-8d34-49b71d0119e1,FOOD4,c5c6f803-c303-4c4c-b5ec-9779a0f9d8ca,41.35
e6524ac2-44de-4419-9635-e076e6aa64c7,BEVERAGE2,ca80c21b-8fac-4a73-ad0e-9f24038eda64,24.83
83fa65c7-0577-463c-a6a4-1b637f1b758c,FOOD4,13141412-06df-46da-86b4-a610ec2b7a64,12.18
1935a69b-a973-49a7-8f63-af3cb9045e3a,BEVERAGE2,93d9b6ce-15a5-464c-89d7-54025e81173f,32.21
8ef32626-170d-477a-971d-d221773f333e,FOOD4,42241548-00d7-4761-a7fb-fa09116986c1,26.1
d21ec131-d3e0-460d-92f7-7a46f7993756,FOOD1,246cf768-c027-4927-aa28-26be892c593d,35.8
1be503e1-45b7-41ac-bb90-8ad31e9c4abf,FOOD2,8d92a839-accd-4a33-b313-ac94fe6f6887,22.17
62eed1a8-b1b7-4d1c-a72e-14dc1c057569,FOOD5,9331ab8c-3c79-4a5a-8a5c-65361a138efd,30.43
7f3749dd-daa9-4564-a3a1-839fbf1b298a,FOOD4,9d5b98af-d57c-4891-aa10-e15bbae4cf1d,46.06
dfc3f8af-d608-4ad7-904f-d21b6f3c870f,DESSERT3,0bc847ae-ebea-48f3-a661-adf136d847f6,29.64
333a442f-5a5c-436f-8e3c-6949fa99474d,FOOD4,58798f9e-cdcc-4191-821f-c37fda97a592,32.97
98bfe61d-f11e-4962-a9e0-231fa5b5e580,BEVERAGE3,bd9238a1-379f-4e4e-9fcf-2a3a675ca19e,11.19
1b759991-df8e-43f0-a42b-d40abc3b8e00,BEVERAGE2,bed3f654-8a34-43c4-85b6-cec1e173dc29,28.7
5f4d363d-91a7-4af8-9abf-7af917b54b03,FOOD4,363dbe84-912d-4ee7-981c-20359033f877,12.14
dc0097b1-6629-4a75-affd-c12c2a2e9486,BEVERAGE2,af1f6897-220c-418c-ad2d-18b250fd4cb9,12.72
779179b9-7adb-408b-af78-6f47fd32a018,DESSERT2,e1a4a7b2-48f8-43ba-8c22-03c65f64dd13,44.92
57c60d26-278a-46d8-9a21-009244121ee5,DESSERT4,7affa3b2-649e-4790-a8ae-bc571ea16d4f,16.29
c5f1e54e-d804-49e8-a35c-53c54ce84094,DESSERT5,ac49ade0-6687-4167-a497-f11575c2fcab,15.41
7ec79ebf-955c-434e-ba76-575a414017b6,BEVERAGE4,5641c469-a4ed-4038-87be-8f146ebda437,30.79
53bbe11e-ec06-44fe-9bda-ca3e08e4e0da,FOOD5,93e09a86-cd8e-40d5-8fb7-3ed7921d5cff,15.3
7468a553-db67-4ff8-96b0-7ace39c10428,DESSERT5,053ffdf0-7291-4478-9ddc-21000e3a5008,14.48
92eae367-05a4-4033-ad1b-c6e91c066ceb,DESSERT3,0be056d5-c697-43da-8225-011bdf839cbc,36.49
a75c66ee-7ef4-460a-a812-889273ef591d,DESSERT4,9079133e-5ca0-46fe-9cda-7f527c7f34e9,42.04
3a8b790a-9513-4151-bc90-22196ddcfed7,DESSERT2,fe400fec-ae13-48f8-a4cb-3cff15da644d,19.67
913809a8-c2a8-46e2-bfdf-b2f8ed12d19f,FOOD1,e06eae42-a4a7-4a69-b702-57439817356a,19.47
4b339acc-5baf-4198-8cec-0883733c8337,FOOD5,2ea338c1-79c1-4a56-a7a3-ea5e18d4a8b3,10.18
799507ca-81c5-401f-bf2d-bdc602d222a1,BEVERAGE4,657223e6-1a6e-4335-991e-82c781e355cb,13.17
8ff2ef6d-404a-4b89-aa85-52175261ee2f,FOOD1,12c9aa32-5aaa-4cc0-901e-5f9f7b2ed0c9,18.36
05991837-81f9-4896-96f1-c3baba21c08c,FOOD2,b54b7c46-daf5-4975-93bc-805ffb1b64b3,31.17
9b92ff42-256b-4902-9ea4-1c66dfaadac8,BEVERAGE3,45737aac-c110-4e88-977f-58641b5e3d12,31.16
9fee616b-3ed0-4051-99d8-cbb39e726cbc,BEVERAGE3,105206e8-ce9e-4cb8-80f6-8cbee24aad3b,30.16
079d427e-465f-4c9e-b207-d2bbc216f9cf,FOOD3,392d07e2-b18b-49bb-84ab-aaf048a110bc,23.38
d65a2480-9f5b-4496-8e8d-5fc7008b5510,FOOD4,2cf42f48-f42c-409a-a149-ee91c92da401,20.58
2cd5f935-7bf8-43c4-970b-fa18a020ac0a,FOOD2,4a3dbde6-f59a-413a-ac2f-dbdd8e293d67,49.24
a74663cf-7449-4a95-b372-8ce05aa66bdf,FOOD4,1bedc7b0-efdb-4904-8380-70e4cf8e5af7,45.57
d0d16551-14b6-4e91-a1de-8e24a0cdeb6d,DESSERT5,0ae63fa5-ea93-474c-8428-385c676ca6b4,42.33
a0da0a04-78ec-4ce7-9dc2-3c13520e5183,DESSERT4,a72b6c2c-9063-44c1-bda7-095bafdca1c4,13.7
675f71ea-3527-407f-9db1-f39b58876f85,BEVERAGE5,1ce171e2-c35d-432b-b418-aff87ba393ae,26.29
68d6db8f-eb15-471a-8bd3-c502e907a52a,FOOD3,10752ea4-57a8-4739-86b0-92fdd9670379,46.23
0cc9c280-b420-4a13-aabf-9843099b0687,DESSERT3,ce629319-fd8e-44fb-bbe2-5833435a26b5,27.89
3eeb12ad-c2cb-4bfb-8876-a26680464069,DESSERT4,20f78022-3f43-4ee1-aefe-749fefa54c24,20.02
9d8ff58b-60e1-4ad3-b1ab-78f3a01c40f5,FOOD2,498cb223-9374-4594-a588-fafefefcd9b9,48.29
7d0a8e40-ffb5-4b55-8cd4-c29ef9093a82,DESSERT5,5cee5d9e-a45f-49b2-96e6-c6a8194c5835,45.41
bf5b38bf-1eae-44a5-9706-98fc161191e9,BEVERAGE2,0c8c93f1-0f10-4106-b042-c165b1be0994,49.43
c5de9aa8-2b16-4f9b-a0da-f999a15a714f,DESSERT4,f96c2715-f714-4f16-8c61-f1ea7e62e91f,21.23
e4f3028e-017a-4e0e-aed8-f51d73654248,DESSERT3,d4ac3c4c-ad8d-47f1-a5d4-30d3f9ef90cb,35.49
7fc7cfdb-24ee-49e3-919f-34a7415cb382,FOOD1,9b09405c-a677-447e-8135-6e1623d78e1d,19.16
5dbd2ff3-ac91-4afa-b283-2d56268aab3b,DESSERT1,7ae96e01-8b73-48a6-b5c2-9fdd18292af3,45.55
deff1c15-d004-40a1-b86e-3eec7a827597,FOOD3,a78c50e1-89b6-42f6-92e6-4818b1a11a43,21.36
8d0de3a4-cc95-482c-a2d9-aebbc5d2768e,FOOD2,f99a4b43-885d-4164-ac93-4cbac28eebb3,47.81
fbe721c5-d7c8-4a0e-a8b7-ebcfa70befd1,DESSERT3,be94c215-dba3-447a-a2c9-57b4c9add661,24.7
86fa7929-4496-4c6e-85f1-cbf343dc4996,DESSERT1,6ebd8f25-4498-4060-b246-7264d40e5e47,13.54
cba52e06-67ec-45c4-9873-c0fdf5054e1f,DESSERT2,0bd91202-ccf7-4d24-979d-339f875c03f5,17.51
c4a1e71e-ffe9-4a6c-b9ed-c2c36063272f,BEVERAGE2,b41d7885-5627-4808-b325-d63e71186b2e,39.26
ed6b2df5-c72e-403e-b9fd-e2d6577579f5,FOOD5,9c508510-4f78-410c-b32d-ed87dbbc1c32,47.79
17824af9-4a69-42e9-92aa-f38c507193fb,FOOD1,d5877d43-28e8-4088-9f38-c0968f30b35f,21.88
e57efb79-9809-4502-ad74-bacd8ac0731c,FOOD2,eb2c158c-5a15-4f27-8d0d-e9f06992dd12,31.82
47426594-f643-4670-9ad7-0630e30449e0,BEVERAGE1,9bf9388b-d3f8-47d1-91aa-7c22fdc4ff96,10.9
06a55e39-72ec-48c3-9be5-8b05fef0945e,DESSERT1,0e05d646-887e-4f88-bd64-97f72e801b46,43.27
341f65c7-5a93-41de-ab0f-407452200716,FOOD3,da3f2e83-df01-4465-a403-2561043a331a,11.12
124aeddf-5f2a-4744-a8ed-9e4b53906477,FOOD2,c935e7b2-5aa6-43b2-943b-83ecf22e116a,34.65
4af7e209-a06a-42a8-8b34-1b3f08036ac4,BEVERAGE4,5dd80614-0739-4a6e-a9f8-7f159c748c2d,49.06
466f76a6-318d-4de3-883a-45b4ce08b7b7,FOOD2,1b065c70-603a-4cc6-b0e2-ba294fb450de,23.51
d1849162-6703-4378-8484-26b6d219c020,DESSERT5,210c8172-0015-458c-9bbb-6258559ceeab,18.69
200f2aac-2db5-4330-9aaa-0b9c9fc2b048,BEVERAGE4,d1f83ea6-89c9-4f0c-a9d4-77ed0757a4fa,44.67
667c5af8-31e9-406a-a806-f4dc4b86606f,BEVERAGE1,7613cfdd-06f6-41c5-8a6d-f50923182ef1,34.02
5a2563e1-218c-48f9-9e3a-ab156c367087,DESSERT5,3992c33c-0998-40c7-a19f-2dac29ea0c0b,19.79
7d5810de-2f7c-4154-b7fe-5324f244c535,DESSERT4,2b8c357d-ece3-46ba-a476-0c771e3eb83a,12.52
03c2c9c6-6c5c-4228-a2d2-94e831799945,DESSERT4,8a4c3893-8793-4123-988e-94230e90efff,23.54
083264b7-d26a-4b74-8fc3-ba2f6f32897f,BEVERAGE2,0bd91202-ccf7-4d24-979d-339f875c03f5,43.64
4daabb22-78a4-42a9-89e1-02b15c8cc7c1,FOOD4,3c8bafa1-91ee-4dae-b83c-0dfc30f3d793,27.76
960cd971-a43f-4019-b241-2a8e3a82c66c,FOOD5,e51d56e1-cf31-48b3-ba16-48a696bdc09b,36.52
159347da-04f8-42fc-8e06-7b726307aa16,DESSERT3,a153bc01-3aa9-484c-9d16-b9d1fa2d3434,28.71
26c38ba9-8aed-47a0-9ad4-7cbc9f247f95,FOOD5,e5b1156d-e002-4566-82b3-e58f66f6cfb0,35.13
0787d972-5d0e-474b-aa35-17b46e319226,BEVERAGE3,becc37ab-7715-49a0-82c9-2912962cc295,18.78
a876973e-325e-4654-b82d-4933206269cb,BEVERAGE5,c11aaea9-81f3-4c0a-bacd-a18c702eb6c1,21.0
d4957b99-0e64-4f22-90b7-61e208083ca2,FOOD3,1383d8d4-4e59-4bc5-bee3-b0258c4a8beb,34.46
d150da74-832a-4309-8a3d-d6a0ea45b9a1,DESSERT2,2fd9ae01-5299-4224-859a-0638caaee460,46.15
d1ca94b0-5082-492b-92ae-d580afdd8836,DESSERT1,c812d124-8348-41c2-87d3-281e382d089f,18.79
6117e9ee-a9f9-4f68-b808-e5fac032474b,FOOD4,4abd58cc-2514-4b4e-a84d-0ea3b6b2f94c,33.73
b0961717-4b40-44fb-8608-c03ed6d159a5,FOOD1,6d06a216-fe73-46a1-bb95-8ceaebf9a176,20.69
5afaae92-73c3-45a8-9657-8f2623783c9a,DESSERT2,6955c705-ca31-4f66-a032-353b1f0febb9,21.69
9ce63baf-e93b-4024-bd7f-102f8df07291,BEVERAGE3,ba6d646e-e671-4bd5-9782-c3efe486c22d,17.03
ca63380d-3de6-4ca6-9900-cd4ef493168c,BEVERAGE2,5b0538ff-31a8-47b0-9d22-475b8d759428,13.91
50c66a05-b67a-4e00-bec8-e46900ffbaaa,DESSERT1,fa7b5c0c-d5f2-49a4-9a26-2ac4c73df4c2,42.22
7bd7ca88-f108-46ba-a18b-4a8fbcd139f9,BEVERAGE4,d3fec4e9-8bee-4c4a-86b7-b5fe253156ba,45.39
0e662b45-b245-4f42-b13b-8261fca8f08e,FOOD5,eec99b52-46db-4f0b-b3ee-a5863f1110c1,36.48
18094728-9df6-4391-8df9-071c718baa47,BEVERAGE1,7676adb9-29c9-43e9-a3bd-8e3fbc7a2703,29.7
598ce9b1-3e18-431f-9d81-af7853a1ad06,DESSERT3,e283e7f6-e31b-4532-b401-39c5c6c31aec,29.08
dbf526da-71b4-4a3b-bc0d-650e74c5a5ea,BEVERAGE1,4705c275-e250-47fd-8138-59a23986b62b,37.3
754bc8be-21f0-4a95-90c8-f0df317e25b9,BEVERAGE5,ed9b018b-0bc4-461c-af56-134908e8d411,41.79
db2a58b8-8024-41e0-a631-6e730cffac49,BEVERAGE5,31b6b1bb-ec95-450f-97cd-0d38be727a9b,33.77
3475db4f-ac43-4e46-af66-b242cea75cc7,FOOD4,1381e3d6-ea10-4a00-8fdd-ec1fe5505b38,37.82
74000222-fc09-4880-928a-add31ffd5e10,BEVERAGE1,0336b6e2-0169-4c2b-bdff-3594cbb2d730,20.98
5236460c-58d6-49cc-9c43-fdc7dbc17f73,FOOD4,a8d402bc-bdad-404d-9309-daccedfb0dcc,22.23
6fe93fca-358a-4122-93f5-1f670b4ed93d,DESSERT5,a2774482-8dd3-4bd3-9196-1d65ab31c178,13.91
114c9be1-2caa-452d-b4e4-532ec40ec724,DESSERT2,ee7cb2e7-739d-4c8b-adb8-7c94af56fbac,21.37
7bcfd164-4a25-4270-9683-ee73cda53296,BEVERAGE1,9f63e2b5-8246-428a-a221-3fb1565d8b13,17.65
b6616c09-5297-46da-984b-6781e2dc60ce,DESSERT3,78716c7e-d26c-46d3-8cf1-3854e44743d6,29.23
34340400-207d-4d6f-93f0-3b9a7bf83934,FOOD5,8f7323b5-e5fb-41c7-896a-324637060b82,36.76
e86a6dd0-defa-45ce-bd4f-10de6ecc0519,DESSERT1,3f5bb226-a8ef-41e3-8e4e-21ee0d08cc81,31.15
8313d724-bfb8-4098-9335-de7d861f8db1,DESSERT3,448c2f5d-66d7-4519-8db3-5d9901c9f657,32.68
a601d242-ffea-48f5-9143-c843f3c8918e,FOOD2,0f89cfaa-ff66-49c6-b0c7-71ea933320c1,48.55
37bdca35-a1a5-4b05-8522-f9e1cce55763,DESSERT4,dfac7429-2118-42f6-9002-e7961b702320,27.39
5c122ae1-33c2-460a-94fe-62517a24acff,DESSERT4,aeb819c1-d483-4c3e-96be-0844e39dedda,11.95
76709dad-548e-4baf-972c-d89ff7177702,DESSERT3,8ec2cb19-067f-4865-994a-d21d36d51b16,20.99
cc861ff6-f912-4178-833a-d7ccd5986b4e,FOOD1,c3a4061d-a547-49ee-821e-a5677e2d9e84,35.33
93434bbf-004d-40a7-9e5c-82ed4c5c5726,BEVERAGE1,73629f67-12a3-4e7f-be03-52e386a0da0b,18.49
349be37e-3507-4af1-bd1a-c0d281669612,FOOD3,57337166-e030-4b94-9214-07778bda4db9,14.27
0b4242d5-9cca-40cc-b0e5-c33868d1c6c1,FOOD5,ca59ac89-226d-4118-b3d2-3e2ce5383269,40.6
a8333aca-3dc9-4191-b44e-1153b9cdf552,FOOD5,aeb3946e-bb63-4935-a46e-790e56494f42,28.06
96ebd212-2df9-4175-94d0-e95276b714a0,BEVERAGE4,7e69e265-8c12-47c6-862c-65ba6639fcfa,36.87
40dc0b57-b43d-4a56-ba56-db57b8a183a7,FOOD2,f6f0517d-8aa8-461d-a6b4-b5821808f939,36.74
e028fd74-e9ee-478d-8180-3bac4536dc48,FOOD1,86f08d28-a142-463c-affb-603030c350cb,26.73
693d0832-8c40-40a1-817b-3da1e70ebd33,DESSERT5,82622797-7d60-499c-9e1e-fe9704112941,29.01
96f1a74d-4fab-45f2-9eb1-66f5743019f5,BEVERAGE1,74ea5cfa-eda7-4f32-b2c7-60345fc6de0c,49.13
9412462c-e7c0-4148-b48e-bd79850c319a,FOOD2,539ca9c3-706f-44af-9037-3188e989e376,14.75
7654c291-3010-450a-acf6-977a36da5c47,FOOD1,8d21bb59-fe44-492b-a44f-7973cc412aef,33.38
d2d240f7-fb01-4028-9550-a08e2d1937f5,DESSERT3,a2774482-8dd3-4bd3-9196-1d65ab31c178,30.03
bf9b250e-dc95-4316-b666-27e49a16edf1,FOOD2,bba5796c-c933-4dca-835b-7a71006e843c,37.47
526f3e52-1b68-45c3-a3aa-bfa5ba3f38c8,FOOD5,7084445f-4751-4055-bd4f-0d5fc48bd467,24.97
25351432-2e88-4573-980d-675476765a36,FOOD4,4f0f9e2f-ed61-4e96-ba0a-1ec06a9bc136,45.89
3950fa0a-3c6d-44c4-8a70-c2f684078809,BEVERAGE3,0025e529-1310-4dd8-a436-b1be76e0674d,30.6
3eb9cfd4-5229-410a-89f2-20d4d04c61bb,BEVERAGE5,0bd7a15a-5177-4c6c-9096-0f6cd813d70d,23.6
544cd60f-13ad-49fd-9b55-ccbc4f1810b6,DESSERT3,ea6dc510-770c-43bc-8f93-8d44215579b9,45.51
ceae49ec-3b2e-4f91-8a38-4155f947e812,BEVERAGE4,99281f4b-4245-4532-ba71-a023e1d6b804,22.45
6ce514ac-c854-4aad-b0cb-30f5efdcf842,DESSERT5,0efccb62-04cf-496d-9f7b-72c36c57dd47,40.37
58d45090-e402-45c5-b458-1d2cacf0193a,DESSERT1,9c4954c4-804f-4171-b2ec-e210810e00dc,41.0
976bdbf1-4261-4b2d-9d88-24081a50fb9a,DESSERT4,e722c00b-b011-4516-988a-9fbc6e5aebbb,30.91
ae40d969-4e21-4255-b265-afe02c9fadd5,FOOD5,8a699480-6be1-44f7-b1df-9388f3fecf5e,26.58
9628635d-4102-4ccc-a2e1-e3f84d34006c,DESSERT1,06a4849c-ea06-4cb2-8d9c-932775ea4e64,37.13
da833acd-39fa-432c-8bb3-7389e02bb6e7,FOOD2,4f287b51-63aa-43e4-9679-86cf2c3aa992,40.84
308c286f-288c-4257-a7ea-7a7ea935abb3,DESSERT1,53659632-eb6d-48b1-84d4-c08d88deb67d,11.2
08412ab6-4d32-47c7-bf22-5d4b6551072f,BEVERAGE3,d68efd96-3254-4155-a6f1-b5454eb931a2,31.39
5585f944-a05d-4e43-aad6-8e776f87bd61,DESSERT4,542360d4-ccde-44bf-ab8b-54b1c23b1765,10.81
1783a61d-ea46-4095-926d-1a15e469e56c,FOOD5,e31bada9-1afd-4ec7-ad06-022164b35d39,38.25
a8a16390-feaa-40c3-a0ef-bf043988ecc8,FOOD1,8da60340-9fad-4521-9420-fda15452763a,33.05
b90210d6-467d-47ef-bd29-222929af58dd,BEVERAGE1,3d770e97-09e9-4373-9f9b-6d635757189a,31.42
d5ee39e8-af54-4f97-8020-b6710453588d,BEVERAGE1,6d1cee60-f35e-4d4b-86a5-4eaeb5331063,14.37
bec7d39d-e1e9-434e-87bb-f53b90677cec,BEVERAGE2,79046d30-ded1-490a-8c51-9cfd550a72d8,19.6
9f38bed4-e5dd-498f-aa26-505e8793f728,DESSERT3,ac49ade0-6687-4167-a497-f11575c2fcab,39.98
a603c7b9-0e13-4120-a6fd-cd4a4547504e,DESSERT1,39465470-3f9c-42da-8607-8ae3a9c2f1d0,12.14
792ab4d7-caf7-4e6d-bfbb-753dc39b8844,DESSERT5,a8366206-499c-4ec9-936d-c118ade85ec1,34.15
efd23f5d-931d-4c69-a8f2-e7e5ce6de861,BEVERAGE5,84bdb5f2-6c7e-466c-ae9f-0f7a409a6b7e,32.18
9fa597d9-ece9-4aba-904e-aae0fb1675d0,DESSERT3,94531371-eabd-4f1d-917b-5b978e077b15,42.56
52674ca4-f3ca-485f-bbaf-cbfe681bfc37,DESSERT1,500d4581-739e-4095-a61a-48c7e1395265,27.21
fd6eee99-ffde-477e-9073-9dce94ef96e8,DESSERT4,126e57a5-7259-4fe3-af75-bd8306ceccca,27.65
676ab8b1-a006-4226-a409-1d2e7dc2905c,FOOD4,58685b56-efee-4cdb-b2a3-5b9a78c472b5,19.24
de397fa7-fb95-47ed-b628-ef13858ce7f3,BEVERAGE3,cd3da488-ad56-4749-89e3-7bba78c5081c,40.02
acdf4817-01ce-4954-a08b-91faa7689802,DESSERT1,95e0875f-b037-4720-a778-3eea6fa1474e,11.16
d10d49b2-a41f-48cb-a2fc-574dc05c7aef,DESSERT3,c56746f2-a9e7-41e2-bad8-d2930d520db7,15.5
d4fa2fee-e9a4-46b8-9a92-382544120ce3,BEVERAGE4,df09613e-c338-487b-ad44-58eed04e4e74,29.47
aa34f206-00ef-44ca-b755-51af1a748899,DESSERT3,618908cd-ef3d-46df-91af-7dfe847dec7f,32.69
84b0a401-3bf5-45f1-ab71-80d36e0aa9e5,BEVERAGE3,c54239f8-6ddd-4dee-80e8-af46096f1abd,46.92
925a2103-7bc9-4328-bb4a-7a65781619d1,DESSERT2,de3b03af-1c91-4737-89bd-b645ae045140,37.81
d42a616c-c913-4154-a9c5-507fe7d92e50,FOOD5,8fd5d57a-4754-4b22-a06c-b3785450d89a,27.04
