CART_ID,CLOSED_CART,HAS_ORDER,SESSION_ID
29ebf39e-cf9d-499a-87b9-f0dccf9f6fc2,0,0,ced2f6fd-3ffc-48a5-970b-522463974c33
29fefd8a-639b-4404-9f9a-ac212f310e93,0,0,03eb7072-a177-49ec-b570-d83c84ae0387
2a0d136d-c859-469e-95b3-34692e871c5e,0,0,6daa6946-8e37-4e2b-8a76-5182c84ef8e7
2a128ee9-a7e2-4f56-b799-35ca0a5b448a,1,1,210aee14-e0fb-4243-bad0-46dff83ca0ef
2a16cfcb-2d72-494d-8492-9f0e8961f53d,0,0,e5078a52-2a20-4819-b38f-74789acc9b89
2a2467a9-10af-42f3-91f5-b9b431c6be7a,1,1,519629e6-8f29-45ab-8735-e7ac2749d96b
2a2cec95-f24a-4d1f-8f60-7eac3a6fbc70,1,1,674232a6-a79f-4b52-a9c6-df90979c1fd1
2a2d0b25-a0c2-46f9-8d66-8be9937bfe40,0,0,0537e758-765b-4145-a1e5-8d5666ef5359
2a2ebaa6-4293-4905-9cef-12dd369510f9,0,0,1f0339a9-d8e2-418f-a565-4a3dd331c43c
2a36898c-6286-46f4-a07c-39c9e8241eb5,1,1,be76185d-e380-4e52-ada7-5144059500d2
2a3a93c4-933f-4881-8d8f-f1663fcb7cf4,1,1,21dabeb5-fd43-4fec-91b7-af959fb629a9
2a3e257e-2791-454d-9d0e-4cd89ccd3d86,0,0,ef2320d3-89e9-4b52-809f-74f52d9a18c8
2a4951d1-531a-4d9e-81a7-fd871423a9be,0,0,27d0b2ef-608d-479b-9c21-342cb93212fd
2a4aa48b-d098-4a73-b839-50b9f868a056,0,0,fea9dad2-8fce-42ea-9f30-affb2c24d63b
2a7102b7-b0b3-4077-a6f1-4a5c4c9e3b11,0,0,f00bccce-ec72-4bef-bba1-408e5526c498
2a72121e-e117-49cc-8bbe-dcf96e0ed93e,0,0,7fb60869-0a81-4e02-ad03-c955d8ec8c5e
2a79f6be-1244-4286-b222-5d878b1341d1,1,1,0d2b58ea-58d4-403d-bb67-5ce1f5244554
2a7cbc00-52f4-4d1e-8033-62f2ae7288d4,0,0,3dfdbf31-e301-47b0-a35a-d4607f01040f
2a856b5b-7180-419a-b8ba-34ce4541b190,1,1,5a702089-965b-4c35-8e7c-c342ba1ee0c3
2a8c0bf9-aa92-487b-befb-9dfd90b8f1cf,0,0,87ba260a-0747-4a1f-ba67-7275533282ad
2a922f57-fa4f-4c16-a70e-5f081810f5ff,1,1,4f8eb9bd-9777-4c4e-a6ea-1fb8c985df6c
2a92b6b1-cd57-44f5-a47f-61f6d94e182e,1,1,c33b1261-f9ef-4668-ad0a-2c6f120df64a
2a9b147e-8f83-418c-b1da-a82ad84575b5,1,1,e0383482-4e98-4de8-bf26-5e33d4b0142b
2a9d84f3-f9bf-4ff6-bc9e-defc76f78796,0,0,873e4445-f58f-4f32-aa9e-1391c00dfa30
2aaaafc9-8883-4dd1-967c-2347bad99252,0,0,543d8434-219e-4cc6-9543-f0fdb4305ba8
2aafb2bb-e7de-4db9-8134-2330e342ec22,1,1,8a905a67-b858-4e49-8dee-fb239affa0b7
2ab8b236-3260-4f23-9a8f-0cf08a82b60e,1,1,9279234d-535c-43a6-b487-cb6ff2371da9
2abb6a4a-e902-4c0c-b512-49f618877783,1,1,85041021-5084-4dc3-9700-3a853bf557fb
2ac38cfc-1b18-417b-87cd-00dd54681568,0,0,eb49c18a-979d-4204-9d21-cb7df2d3d63a
2ad21f6e-5860-4bfa-8f5f-3d310221d8ad,0,0,337d889b-ecae-4879-9c11-beb3921e95a0
2ad82c37-c276-43e7-888b-187df91ccb2b,1,1,cc6c364b-545e-43cf-ad34-c5288daa5b86
2adbd281-7386-4bfd-92f0-a94f9c7a286e,0,0,f0eb0679-3aee-427f-b08a-72bd31213452
2ae61afc-36da-41ee-a7b9-228c62e72b17,1,1,549bbe4f-3e85-48c5-9fcf-b83dffb08aa8
2ae8f7a4-155e-4d1c-bae7-4688de747966,0,0,1ba00185-9ca5-437f-a224-049a930f4e96
2af04331-b4a8-45cb-96f3-9647fd9fad5f,0,0,45aeee08-e0d4-412c-920e-4c0219a31676
2af0bbc0-3376-401c-ab1e-8d9bba57e592,1,1,155ce2f7-9529-4298-b579-6ecb5d0b69da
2b006a52-80c9-46f3-9df5-93c0a749d3aa,0,0,5bc796e0-91f5-48de-bebf-1b70ee49f8da
2b193335-0b1f-40cb-9a28-759b24ac2500,0,0,e99b0cd3-6510-4a76-8b8b-40f537fc2be6
2b2db586-8f3b-443d-b62a-d4d2c0cf3c76,0,0,63899241-8b1d-4b10-998b-47f1be068b65
2b30d3f9-712a-425b-874d-d8def747ce4f,1,1,f079d3e0-f82d-4da1-ad57-320fc4490489
2b399dc8-71ac-48b0-8021-9cde2090c8b4,1,1,ae7ec385-d4d2-4823-9511-95439a6a3321
2b3c1aeb-b2e6-4281-83ed-751315b83d67,1,1,b1b65c96-918c-4599-8340-01c3d15d30f0
2b3c2eb5-e2de-417f-b594-cec6462af257,0,0,ee1a3774-b78a-40a6-8724-9d33ee725d3f
2b4ab59a-b60f-43f1-b2c9-4a71043b99c6,1,1,6cbaa910-3261-4137-8253-4c2c41c4e098
2b4afd23-6e6e-4c7d-900c-129dfaff9be0,0,0,a1041359-0381-4f85-9fac-f4abac83cda6
2b607d2f-5839-4c13-a83c-b8dc2ff5cb96,0,0,3e87b806-e84a-4e1f-bc78-a7b7ac9a3e14
2b669e61-8294-49ee-ae79-8739346809e0,1,1,ffa9c26a-6bf0-40e5-83de-9e5e69d7c42f
2b7bf0db-a416-45aa-a2b1-0e09d3ac294d,1,1,e15edb2c-51dd-4284-8af7-f9168d03c79b
2b7f566e-210e-4111-8edd-635de2b2b677,0,0,83649ce4-1f1d-4d9c-b622-8e18abc6e1c1
2b8570fb-3f84-429b-9b58-5b1d357ac078,1,1,27407432-8e15-4e7e-85be-d485dfa282bd
2b85e124-61cf-4ce6-8022-b5879a20ae56,1,1,a3a28854-dda2-439a-b15c-9903fda217f7
2b865330-f979-4c15-a3c2-de5c9e71facf,0,0,df66c250-4134-4ad2-8825-933d9376c721
2b894034-0ec5-4c3a-840d-91337e1a37d7,0,0,65c7ee57-3bfe-4ba6-9786-b26bc697d12a
2b8a18af-3822-433a-9f5b-536b770f624f,1,1,004345df-c4bb-44cb-99eb-f0333cc6a427
2b8f976e-330f-45bf-9644-117c26ab96d4,0,0,9cbc719b-37ef-4687-8cb3-1385c3e71317
2b9126e5-22c1-4692-8571-5334aea5c1fe,0,0,879bbb7b-dfb6-49e7-94da-3159e43f99c3
2baab5d9-c7e8-4124-bb6e-b31227c50c4a,1,1,9d1a7385-fd26-4dee-80ce-edcc549e9d75
2bb1d6b6-b447-4ed2-ba95-0630b7f4c012,0,0,2f7eee40-636a-4187-978f-6a8393903017
2bb9e012-a911-4792-b129-8e1cdd4b4297,1,1,fd674e4e-3035-49a7-b74c-9f82589ecb78
2bbfe9b5-3a2e-4a95-b183-55868e5f76a8,0,0,761bc03d-2344-4d75-ab71-7a861473c7c5
2bc09fbb-afd2-48a7-b51b-1d573c985020,1,1,b0c63949-fe09-4ee2-9a0c-fba349aef8c2
2bc61e8a-82ba-43ba-9138-a98380c82512,0,0,6799c6b8-bb6b-4342-8baf-24f300205596
2bd6fc89-0de1-4f91-bcb8-78ded8ea2d08,1,1,fd716b2e-53f4-4fe1-b122-32a18e580202
2be3274f-1c88-4b29-96f4-7c6ea64dfd2c,1,1,df1f966d-f343-4d64-93b6-9bfd53a8c780
2bf1c7c4-0125-4a10-bf0f-7d3958b51caf,1,1,44c396e4-1d82-448d-842c-e4ded41d188e
2bf90a15-3273-4c73-b5f3-08957bb4f5d6,1,1,b54bfa85-acff-4385-b368-9132336288db
2bfaa7b2-bdd2-4018-838a-4c68e5c4709b,0,0,99d2a31b-9d83-43e6-804b-a1e1731d1ddc
2bffa371-0bbb-42f2-83d9-677ed81950bc,0,0,7e604aa7-8a74-46c5-9b67-9053e9348bfb
2c089635-3c2d-458d-9f23-1dc77fbb3c41,1,1,10da112b-02b7-4b8b-ab3c-fa02b2daca6b
2c09fc40-2620-49fd-a03c-f71b86f432c0,1,1,8f6c1664-5959-4e60-9bc5-6ff8d628b401
2c0bb0b0-9e86-404c-be4b-0b7aafebf585,1,1,72b67aaa-aba8-4790-be2f-7ff4f05cf7f1
2c0f6895-8452-4fb5-870a-bdc2585a73cc,0,0,c7753c40-c138-4e2b-b01b-7b44221643a1
2c192747-a9ed-4b5f-933a-c117a4931ad7,1,1,3379ce7d-6875-4741-9dc4-76b089a8d121
2c1a606f-4820-419c-887e-420dfdb08933,1,1,b2097451-c30f-4d60-8b43-7fae8f55d790
2c2d2bb4-f935-4ae0-97b8-bfa3815dc425,0,0,5ee854b3-7b60-4517-8199-684ca723d5c5
2c449c8f-7ea5-4ba3-bebb-bca0b074826e,0,0,2121bed5-9c6c-4c82-8190-9c72f35a82a8
2c458150-ed11-4c88-9865-b46757f4b61b,0,0,73607b6a-a004-4eaa-aa26-703219543126
2c46a3f2-2d65-44ad-bdbb-7830f0906b72,1,1,807c8d25-8eef-4697-bc4c-bf394552d6fa
2c47944a-8efb-496a-9800-26dfc3b9e156,1,1,677b888a-e9b2-4387-8484-386aaf0a4c2e
2c49ee0e-033b-4a37-bdea-cc04b2881eb4,0,0,efc3bc5d-e2ea-4809-b5fb-6c3eda795eb2
2c5954d6-fc31-48ee-8feb-5a5a931ae6be,0,0,30d6580d-e46c-4022-b2f1-cbf120dd94ba
2c5e8ea1-6c55-4249-ab6a-a94c4881d45d,0,0,fb937463-debc-4581-88a3-3be45ee64a49
2c645ea9-360a-4cd0-a8b7-e415e3c6b0e2,1,1,70b6008b-005c-4935-af9d-b7343fd29b66
2c6bd72e-3493-452d-b2b7-e9310607e793,0,0,f0512fcd-d0cc-4eb9-a01e-a8766d6538dc
2c6c6be2-be9d-4aa3-b217-5283dc2b6a6f,1,1,ea2060af-2b65-4639-803d-3059ffd584ac
2c6dd448-74d1-4aa7-bbc7-ef39895cca99,0,0,e70d0f09-c208-4eb3-b90b-96cfa8bb07c6
2c71aba2-0e50-4f15-a05f-481bae8f8770,0,0,16e1d2a8-f284-467e-8bbe-cde394b98082
2c73e07e-9edf-4a79-bb15-b5015947ba29,0,0,18194735-6412-4bc5-99a3-eea540290b97
2c837405-df6a-4bc6-8053-17a11f5ddfc6,0,0,cf5ea257-6822-4c07-9790-22ea7410941a
2c9dc1c3-7fc9-448a-bd0b-5737871c5bfa,0,0,4662f599-84cc-4835-9e82-8315a7e55f42
2cb347b3-719a-409c-940e-ea4ee7ebb7e1,0,0,4adf528f-cfe6-4499-bb5d-9ec4a8221bba
2cb4cfe0-7951-496a-b110-3decb67625a9,0,0,fc507376-455a-4529-be64-fb5af6360a3f
2cb8a9b3-3c47-49c0-bf42-0a705b2369e3,0,0,ddd44eb2-f249-40a0-8078-472ce8ae2738
2cbaa96e-9093-4ea6-a8b3-076ea1cc22b2,1,1,3e484bb0-d4e6-46a3-8f96-8cce52bd2483
2cc2803c-1a7f-45de-abae-ef654314bdf5,0,0,c653dd64-0884-4b1f-bf60-fe410e2299e9
2cc8bdc0-12e8-4c6e-a70c-66a1af36f203,0,0,e9b27b6a-3e41-4c07-ac31-0d17f10f6047
2cca4b80-4309-46ab-b3fd-1e2826f8a706,1,1,25aea048-6658-4242-8806-e85f9e61f42e
2cce9f84-1a8b-496f-a6fa-1ac4444955f0,1,1,d15f060e-dc41-4d76-ac04-143cc477b3dd
2ce2e1e2-0ec5-40f1-a9f3-78ec566fc21d,0,0,b79bd360-1db6-4f39-b362-e66cf0ce4583
2cf21686-92ba-44a0-8f0b-f5fbd05dcd36,0,0,5ac29efb-5052-4935-aa6d-b6682766265a
2cf3139f-fbc9-4eea-a62f-e502d4bd9256,1,1,8a78ba7e-9f06-431e-9c29-4cca621629d8
2cf39133-4208-4480-a87d-84f5a5a5bad8,1,1,fc9bb917-1d58-4481-95b5-98d93d979333
2cfaaece-e9b6-4ca5-a332-dff5e26e2064,1,1,37840d31-a848-4191-90a0-ca75ec8f1111
2d1d1a6a-4a79-452a-9a8c-6ae8f6180a72,0,0,390f1cb6-e670-4a4c-8fb3-0ed87c5a4ee6
2d1f61bf-99c7-4a84-ad3c-052480de67ab,0,0,400f2357-b94b-481c-8ef1-165168dfe1fd
2d292a21-2758-4e1d-b372-174daa60015d,1,1,64055d90-978a-4ab4-9257-b5c178e9fb4f
2d34d30b-3e6c-41c8-929f-ab33e670417a,0,0,f9384c70-170b-4a7c-a31c-80c6a7c668f7
2d38e375-b960-4593-91fb-575b6404dc14,1,1,0945312a-5920-480c-947d-bb6427f0b61b
2d41c50a-233e-446e-8d23-4d7bcb031739,1,1,49bd783b-52c1-45c5-9b5d-b16a42836610
2d450ff9-448b-4184-a8cf-385d51b7d057,1,1,d19f16cb-bc30-48bc-a6c3-0f76774cd4ec
2d486e11-bf4a-44ae-9e4f-d6f39e4ad28f,1,1,6fddc7a4-97bf-4e48-bc4c-6b0a08d97278
2d4975c0-5f20-4e82-bce8-d7551dc8ed20,1,1,343a025f-12c5-4ba1-b635-daf397744c62
2d4c3348-e99e-41cb-ae5f-db6863c5bc64,0,0,9a300091-395d-423c-9eb9-1ba42b0740c0
2d546507-73b6-4ee0-be52-cbd15c1a665e,1,1,3acfb285-f770-4cc5-a5df-f96a9b504024
2d583804-6940-4484-8379-935f832be086,1,1,27701310-9811-4327-b61b-800671290a2b
2d67938e-c063-4947-b4bb-dd1f8f7981b3,0,0,50f14fcb-741c-4139-b8d1-de3bf90a8bbc
2d688d53-250e-401d-8040-c9d1ee9ea497,1,0,df4e6af7-fde7-47f9-aa1a-b4e5c0394231
2d749324-ad82-46fe-98c4-13ca3ba44df1,1,1,142709d2-308e-46a2-aca7-4a7fd3c6442d
2d7b0dd7-fdc0-495f-8be8-73c8b2727361,0,0,d7dde450-9dce-4155-805c-b2c1209dd136
2d7b7751-6e74-4db8-b3a7-f4b9dc043995,1,1,8faa2019-11b0-47e2-abdf-95be313d439a
2d8fc9df-40d8-4b06-85db-5e217189816f,0,0,e148e9f4-cb2e-42e4-8949-a76c6cc1c3ef
2d92dc83-58c0-49a9-9003-8b4e1df7a19c,1,1,d43233e8-2ca8-4ca3-91c9-f91f49dae68f
2da5d482-76be-454c-9ceb-12000adbba99,1,1,b2eb4682-2798-42d2-b1ef-e676001283da
2da7af6f-e5de-4e16-9e4e-f17fcdbcc9a7,1,1,fc6cce0b-182a-434a-a07d-48731a738fce
2daad849-fa6e-4170-a9d6-f2c00d2bd363,1,1,05a9b340-cc68-4057-8514-6f8d4f9323d9
2dafba95-a4ad-4c05-a3d3-433282f0255d,0,0,de3adbd7-93ef-4913-80ac-72248102d58d
2db198e6-5661-4364-8762-2ca37e010870,0,0,2692defb-1f50-4123-8d9b-c0e124d0f9b7
2db287d2-5e83-4978-a81a-91d6f39e05b2,1,1,e2312f5e-ec5c-46cd-be05-735e86e239de
2db362c3-adc9-48d0-87e9-3f0e4737490a,1,1,48e3819e-c427-4f77-a607-fa6c123c1433
2db5e932-d83b-4ab0-afec-c2fb1d7040f3,1,1,3c040949-3b91-40e3-b7f7-c4346e4e2967
2dbb7330-7dda-4cf7-86c1-d3c5d1c3a0b1,0,0,c529702a-292b-411a-8238-f5da6c99070a
2dbcc952-03de-4101-9e28-40aff3389927,1,1,d8a7a0ff-97e1-41fe-b1d4-7f8ff8519dae
2dc06916-179f-4d57-a642-98455e1ea7f8,0,0,4c0990e2-f5f6-4bef-8e94-3a48bd9aa3d8
2dc78612-50c7-4c97-98bd-f97178ae8038,0,0,0dd2cbfa-14b4-40e5-b85f-2b27b0fde417
2dcec6bb-ae67-4cd1-a843-b7e2cbe5ae84,1,1,d97a6138-689e-4620-9500-bab8f21a8c18
2dd80bcb-3fc3-41fd-b474-4d116612c783,1,1,658af4e4-ff51-48e8-b560-495b2b44b1d2
2dec77eb-0854-4994-84e7-14bc39b49f1d,1,1,cd00a5a2-4b5c-47c9-8c96-b49c38d2d27b
2dec9c75-5d77-4339-94b7-fba4e70d788a,0,0,c154f4d8-f9e4-4b71-897f-9d60b2d65c34
2ded6079-0ab8-4a44-9414-580224cb30d1,1,1,165e3009-e5cf-4f2a-b84a-3fd20ef17c81
2e0efcc1-7e82-4f0b-95ed-2f6269a92ba8,0,0,84e81ae5-17bf-4506-a571-a9bfa6699185
2e0f5e26-ddec-490b-9fd0-f1ea3f336e80,0,0,c3570482-a090-4764-a5f7-505a1aad53c1
2e0fb4bb-a48f-49c7-a438-e17ff7d100d5,1,1,f491ecf3-f3e3-4a96-bf49-3342d7b31307
2e103065-3c1b-4f66-8276-86842dee1894,1,1,c58d382d-687c-4f7c-9d0f-dda47079795d
2e122a3d-3331-4b7f-9f6f-b676c3ef5bf9,0,0,0acad3a4-0cd8-49f8-9eb2-02f949b1ecc0
2e1c4c1b-3cbd-4760-81f9-c4ad3ebda1d2,0,0,611658f4-d206-4c8f-9f99-4af33728b299
2e25c742-1c17-4e02-b31b-2ea9c7943c9a,0,0,be4ffebd-fd23-44b1-ab27-d3ea05ff1f3d
2e28581b-a27f-44fd-b105-c0c34f6c0e15,0,0,f00f228d-0f08-4440-9d5c-df2f6d3c796e
2e3f31e7-b7af-4715-9282-eafea5caeafd,0,0,11e5cd16-13c4-42f5-89af-55ef68f7e37e
2e4263d0-28f2-4ae8-bee6-4201f105e7c9,1,1,6ac415a2-65cd-4312-9b33-dff84942c1e2
2e4a0961-7521-47cb-83d9-2d493afa9180,0,0,b94c3388-bb23-49f3-b115-1479cb2863ca
2e5122cc-70bb-4b7a-8c86-7662759a5e58,1,1,5a2b32f5-0a46-42f1-9371-8e013bd04173
2e60d1df-827e-4f98-9141-c4bfc101972f,0,0,12f36dc1-a485-45f7-a3fe-38eeb07b5f98
2e6155e8-0df8-4a8c-a251-724e5440206e,0,0,2f3f2b6c-0280-4304-8e7a-158e80890c43
2e893c36-7efe-43a8-ace2-e759c40dc955,1,1,400aedf3-117b-4295-8d37-bf3b18cb4f60
2e8f38e6-1670-4318-b093-ecaa9657e2f8,0,0,35e28ab2-e3c7-4e5e-b9a9-95682968eccf
2e8f51cf-33dd-4cce-96f5-30847bc770f9,0,0,f2bed76b-54e8-4b88-bbef-1ea4c01859ea
2e929d01-a882-4771-b581-0e826f69574a,0,0,3b4d6287-237f-44c1-9da4-3ff906e9349c
2ea54c62-8f55-46c9-9018-841efb64f634,0,0,d5f11bbd-458e-4065-bcd4-37a700d50e0f
2ead5bd8-7ad5-4ef0-ae79-9521cf6a1d65,1,1,bed3a3c8-f4a4-4a42-bdb7-ffbd2ffbc42b
2eb189e6-fc7c-4b05-9320-6d20523aa177,0,0,beb04143-da86-4279-afda-9a250e3f7887
2eb2894b-0159-4408-b0e8-55d314338aef,1,1,1dd352fc-9368-49ff-a502-6016bcc3f07d
2ec0174b-2bcb-47e5-90be-cc8b1b8ae98f,1,1,afdcf5c1-2cbc-429d-8685-27cc021b55a3
2ec342a2-31f0-482a-9afa-0edd61aad7a0,0,0,3b205e61-347f-45e3-b32a-6c34e82c4a03
2ec44a29-32e0-4683-b635-9a48122a58cd,0,0,bdb1f39a-3eab-4a48-80a2-27240ee2a9db
2ec5ab9f-ce8d-4374-b91d-a30534b9e668,1,1,ecf2da88-7c84-4436-8444-f725280588bf
2ec8a7d5-cb79-49d2-92af-8890c1fdcda2,0,0,a1a7e2a8-09cf-4835-b11b-1975e76fecdc
2ec90b0e-e213-4aba-9c6a-5545069abcaf,1,1,6a40424b-a57f-43dd-84eb-95c3079d029c
2eca65c4-18ed-41f6-9383-23472ffe69db,0,0,4b03e8be-b4b8-464d-b50f-62466e8f1e1e
2ecb0121-a6bb-4598-848d-0a5f5133332a,1,1,e15a8cbe-d494-4b00-bdb2-0aa37f1a27fa
2ee050b7-b772-49ba-8a64-98258880a072,0,0,b4c4522c-73ec-4dab-961f-2a093614986f
2ee21943-9523-47b3-8554-bffe30378511,0,0,df9f25ff-aa71-46ee-9dbd-539f98e94a88
2ee5770c-1a60-4b5c-8ffd-0e307319193a,1,1,2d113bcb-1b50-410c-ab28-dbd173186457
2ee69e70-101b-4629-b63d-18baf581f0e3,0,0,ca90d6fe-367f-4ee9-94f6-d0adf95f8f5c
2ee8a00f-f5d8-4b76-8d80-ffc24e89a0ad,0,0,230d3a6d-06da-4553-a1bf-e898078079e3
2eecf686-4a3d-4cef-9eb1-c4af19521fdc,1,1,2daa3be1-1a16-444b-9a6b-837d5d90e06f
2efece8f-8f49-4d99-9e90-2151d7113e74,1,1,bbecd580-ae91-4c2d-a944-6945a295fb74
2f038478-52d4-448d-861b-ab51b8280009,1,1,c8992679-e17b-49cd-b2f4-aa0e1b709bbd
2f05357d-4584-47a0-8d0d-e612bb9fb3e8,0,0,4aca7d08-cb17-47cd-b47e-48cb168a2d97
2f07c7ca-c0ba-4bec-a20e-d25132e51cfe,0,0,8efbea73-2937-43e8-a02f-1026ed12dfde
2f0b313a-14ae-47b1-a06b-68a10c71c781,1,1,52b32f83-08a9-4f55-ad99-c9cbbabe20ec
2f0f7524-b526-40b7-b600-634d473437b2,1,1,bbbb3527-5e53-425b-a4aa-35e26f0744eb
2f25dede-8788-41c2-aa35-8428b86b08e4,0,0,85ce3f20-79df-4b84-879d-cf9a7e19f83e
2f2a5f9e-2c5f-49c1-aaae-7e8084b925db,1,1,bbb5012a-1e20-4325-a53c-cef146d27c83
2f2fc804-5ec8-4dd7-a1df-55a299371909,1,1,75e74c1c-8e24-44be-a1a7-b6dcbfad9fa1
2f3418e0-5396-40eb-bb12-d7724d39df28,0,0,54fa1d6b-3eea-4c4a-b321-e633087729a5
2f361f18-f84b-4c66-a101-52443a9b4071,0,0,07fcc848-e179-44c0-b49f-aaca8af06d31
2f4af962-8be6-4a45-8b05-a2a70e18afee,1,1,e1b9cb7c-5236-4fba-8a8d-6fb483e1aa9d
2f5031ed-c658-4b2d-9bfc-31465cbf3d5e,0,0,afeca342-7373-4e97-8c55-6450e16d934e
2f511483-0e64-4f1d-b2d5-9b48b6b1503d,0,0,1ebffa50-4593-4d48-b815-4743a32b8f0c
2f5150d2-8487-429f-81c4-813aabf042f4,0,0,6ef5ff3e-3ea2-4e19-8919-c428e5730f77
2f52e6f5-1510-404f-bb32-8528406f8bba,1,0,6b18f743-31ad-422c-ae42-adb02ed7e054
2f599659-a027-4ab7-87be-136f8fffe84d,1,1,7ae7e3bd-e2c2-4189-ba42-096cbaad6ff6
2f65ff8c-e2df-46b8-89c9-0d6d81e21062,1,1,3ba51eb5-66cf-4339-98d3-2b6e891b27b2
2f70784a-9a4a-420d-843d-07d0f421c79d,0,0,0d674003-b922-4f4b-88fd-4bd9aa3ee75d
2f77fc3f-222f-4833-a285-e83fc8bc829a,0,0,867356c2-c239-49fc-8be6-7f56e76da325
2f7dde05-5cfe-488c-9617-d7aa323d811b,1,1,7b4803a4-f311-4767-8068-8eb7b400fafb
2f80a2a5-80be-4589-8648-97a9497f9bc7,1,1,91cd3e81-3bf4-41cd-88d4-5292e48efd66
2f85ce20-6eaa-4847-9ccd-2972aa2aa05d,0,0,89f3ec11-dc45-46fb-ad02-3e4f27a93b21
2f86cdbb-4ab2-4a9a-912b-48fb65afca6f,0,0,7cfd6dc7-68b4-4760-9f6b-f77ff41cda8d
2f875fbf-fea4-4347-9e2f-6bc087f8665b,1,1,15f53750-eb95-4d76-b413-d64630d170db
2f9240e6-1a95-445c-a8ba-5ff149412921,0,0,957fa53c-671a-4edf-b8e3-9b0ccc5824ce
2f980bef-afde-430f-a87e-4a5e272e9297,0,0,d3073a58-ea93-4409-a3c7-f568c8131fc4
2f9ba0ea-8c25-4530-9b3a-be971ad7f592,0,0,06b72067-c123-4421-a273-af226c69d862
2f9db1ce-bcba-4ad7-9d67-d6770ba6c2b2,1,1,02fdec57-6923-4af5-9b0a-ab2ac0e6cf18
2fa314ec-880d-4528-8589-991576c73a08,1,1,ad55b0c9-5fd2-453b-960e-82ac9399da41
2fa5266f-9898-4a71-8c8e-c30fa316749d,0,0,63d615cb-85fa-4b49-bb1f-82a4fe1c939a
2fc63800-0fd0-484e-b63e-38e106565757,0,0,e2039650-af54-4f11-9bb6-f05c3108b264
2fd4d615-444e-4301-9a06-bd14a03bdfdb,0,0,d692103b-0076-4a4a-9dc3-432874ac7c35
2fd68dec-c858-473c-b1e2-535808355293,0,0,600d6ca2-95e3-433e-87fd-c402274014ae
2fdafc55-88ed-4cfd-9348-f120de987bc6,0,0,ce5e4231-4d53-4ff2-876f-811ce110ee30
2fe79d0c-faa9-42b0-b846-3177f96a8b55,0,0,61ae15d6-3b24-4a45-94a1-8dd99b772899
2fe9b082-28a3-4afb-a858-e80f3b27efe0,0,0,efffde80-f9ec-444e-b2b4-7c3dbb86004d
2fece522-7479-4b20-8914-059909af2431,0,0,35799c9d-3f55-4535-909c-588b914ed6ee
2fee3d56-6d76-4401-8cd0-889d485b7293,1,1,69afe4fa-0e19-48fa-873e-933b7f3661fe
2fee8e0b-6bbc-44da-b167-342b03a2628b,0,0,e10d603b-5d22-4aa4-8caf-14a436466a6f
2fef7f6a-6172-432e-98df-61d797972b77,1,1,dde404ab-bb40-4f6b-9830-799ba0a1e1dc
2ff72bc3-7f59-4c8b-9220-21acfb2400ec,1,1,ca6a05a3-cff4-4abc-a61c-d7de192c5860
2ffe0b89-5c65-4c9a-b773-efb76b8f55eb,1,1,49ee83a7-2934-44de-b77f-f0c11f847396
2ffe1825-e8e6-4dad-a199-bc69d0def338,1,1,74e89d8e-cc59-4dce-9c54-aca33c4f1b92
30044c9b-74d4-4401-9305-3d9b29cb6935,1,1,c72166c7-9f6d-47f8-99e9-a2835f433d0e
300b5743-5a86-4c3c-a903-d1828ff48474,0,0,b7cbc17c-60e5-4d52-826c-30bb69008480
300ea27d-0bb6-44ed-9580-9cf55e9a3f73,1,1,04f830ab-a992-476b-87e3-01710d6fc9ad
30132fc8-f09b-4827-8e9d-8caa0d9468fb,1,1,109d9abb-b1c9-4a39-8b28-e30199631c33
301a7399-076a-4dea-b484-f09f95ed0e3f,0,0,70c9f751-245d-453c-a429-f5853e3067dc
30295132-129e-4edf-b113-31dd8b9bfb6f,0,0,3718eca8-0a61-4986-a346-5b001f55626d
304f5c98-6ba5-420c-a1ee-41b4e1e67c02,0,0,8a80110d-1507-44da-ba2f-b054b621e3ff
30539599-4bb0-4f0d-9489-6c3b7ea3038a,0,0,0b243c16-0334-4164-adb3-87211cf76247
30672d66-8324-4f92-8048-547ea11ace5c,1,1,f89bae92-21e8-4569-8cf2-5bd743a78cfd
306c74e6-0156-4404-a615-5d39e3ddd30a,1,1,f8fde40b-e43e-477a-9bc8-79f73ffa26a7
3074029b-242b-4e0f-b30f-077a27c4fb9e,1,1,18ffccf1-d89a-4f5c-9bbc-78af0f8b9699
3075bb31-4d59-4cfa-b1a0-6d78609135a5,0,0,b2f4b56c-6733-4201-9152-50ed340d91c4
30768b3f-ce47-42ab-96e6-33d88c18598b,1,1,727e553d-d454-4d53-9c66-9fdd0ecd4e1a
307ef6a7-3b0a-44f2-90b0-02f5189e62af,1,1,7280d7c9-73c3-43b2-b7c0-64b5249260c0
3088ac43-6bba-4542-9335-9eae608e980b,1,1,9fb28b20-3135-4bea-a197-5b5582337b41
30899e2a-3aa8-46c2-8cf1-8652bd4ab65c,1,1,cfec0bd5-ead6-4514-9114-a54e34ada8ff
308fb776-744f-45c4-8490-1d530481b356,1,1,c2f75aaa-7793-4e4e-a3e1-90908a8182f7
3094e417-02d7-483b-a67e-14ba5b9943cc,1,1,ce864378-8ce1-4ec5-b812-4405e5464a22
30a35bef-5b40-4b19-b5b5-6b9e6c0a0150,0,0,2ee06ebd-352c-47c3-834d-1d19bef0ecdc
