CART_ID,TOTAL_AMOUNT_SPEND,HAS_ORDER,CLOSED_CART
4d243da8-8e68-40d8-a674-9bf394e8a2b0,233.81,0,0
4d298cd6-c574-482c-b9ab-51addd4caca3,691.36,0,0
4d2d7001-b348-43e2-94cd-1eff55a20833,391.16,1,1
4d314bf2-a941-4f87-8b71-ef59c7f04e35,613.48,1,1
4d34a5e7-fd8e-4c96-9f9f-224802479e34,290.1,0,0
4d353373-82ac-467c-9895-cbeed30cd399,364.44000000000005,1,1
4d52a252-ee19-4dce-8a03-9e28b6341c4d,227.81,1,1
4d57d3f1-f0b1-46b4-8ab2-76d8e2616230,829.5,0,1
4d5c1cbf-882b-4b4d-b891-e019ce1016d1,342.03,1,1
4d60cbf9-4c39-4cdf-ac70-fc52a0b4cc67,433.95000000000005,0,0
4d655863-3d7d-415b-b16b-479d2c183006,545.88,0,0
4d65a616-64c7-45fc-b4e2-58bfa523e05a,428.78,0,0
4d6939dc-9cd2-412a-be27-620fb3e30299,978.06,1,1
4d6b64e3-50a2-4e7d-8222-1cf2b2b95cf8,391.45,1,1
4d6bc835-bf5d-467e-9123-1a06590b0d5e,635.86,1,1
4d7276f8-c14e-414d-b611-fdb705c4fb1a,884.3,1,1
4d742440-af78-461c-b986-c3d3a63de5fb,1031.8700000000001,0,0
4d7ca95f-1e26-471e-93b8-616e8c910520,512.01,1,1
4d814eee-85a6-43f0-bc04-8173d0ff69ca,696.73,1,1
4d850609-bfa9-4880-aff1-96d3ae3c1522,171.0,1,1
4d86ee72-e1f9-4d8b-a52e-9597c821e714,269.12,0,0
4d8dc2a5-f7b9-4107-838c-2054830b3532,498.27,0,0
4d9020f7-e4b8-4144-94ac-27566b4227ac,573.21,1,1
4d940a27-8490-4dd1-885d-afe3ab9d52d9,77.78,0,0
4d967735-a6ce-46a8-882f-856dddba4ea1,425.69,1,1
4d971f7d-3b3a-4257-9138-f1c82e25b56e,517.52,1,1
4d9bb162-dd35-4eb4-a070-fcf834a3ee13,187.51000000000002,0,0
4d9c7175-4e15-4203-9270-6f736467d1db,213.62,1,1
4db1162c-95f6-476b-bfe0-1681be87322c,238.69,1,1
4db57a59-788c-4d0b-9278-9a69bed849bd,416.17,1,1
4dba6a24-3ff7-491c-8228-a5414bd82a54,286.42,1,1
4dbb1a17-c1ea-4c95-9de9-5169d4b366e4,410.56,1,1
4dc22e16-d619-45ed-be4f-51ad8328368f,27.22,1,1
4dc4edc8-9800-4c0d-8d61-a3f0af69bda5,323.77,1,1
4dc53f3a-4073-4d89-82a1-eba2ff65666f,222.26,0,0
4dd04414-089f-457b-a781-0f9ce7d9eb43,445.79,1,1
4df1d54d-2e33-463a-930c-43c07a06d1bf,558.12,0,0
4e02a5a3-2d23-436f-9900-6c706c47c10e,426.48,1,1
4e08b8d2-26c0-48a1-9ce8-3c41aafc2bf1,841.4,1,1
4e0acd4f-eeb7-40fd-8d1c-72e3dbd6f843,606.8299999999999,0,0
4e11ae51-1729-491f-879a-886fe9925182,475.83,0,0
4e12bef7-143e-4330-9d1d-8b220dede3b8,181.26000000000002,1,1
4e13a3f7-01b8-4581-a856-f326bc531dd5,378.19,0,0
4e161ef0-1967-414e-9a89-9c29d0e35ef1,710.9599999999999,1,1
4e194061-79c6-4a8f-992f-75578a327699,804.19,0,1
4e1edf9b-ebd8-4236-82ca-7d6c7fb12ac6,290.21000000000004,1,1
4e21ce2e-198b-4ba0-93e2-49dfcc72860b,315.65999999999997,1,1
4e2ce87a-9661-4670-b8a3-faf7bd3f9c31,229.83999999999997,0,1
4e318c26-382f-4f08-bdc1-931006df5b3d,521.35,0,0
4e3adaf2-3ecc-4cd0-a87e-5eb94ee209e2,508.33,1,1
4e3be6c2-1f65-4dae-8f6d-187d1a85d6ea,423.85,0,0
4e40b5a2-0121-4cdc-b633-87e9ac852166,136.62,0,0
4e42fd3f-d5c5-4ebe-ae1b-97821db20fd2,793.39,1,1
4e4881ee-8e22-421a-bcab-46bfc5d72bc4,648.21,1,1
4e513290-1e7a-403a-b828-6e5a290679ef,216.14999999999998,1,1
4e67224a-451f-4daf-8cd1-78f0cd1e7d75,683.64,1,1
4e710148-b6df-427d-bd40-9e241b0cb12d,100.23,0,0
4e716598-7704-4854-a4b2-d423e3013b07,641.12,0,0
4e739033-6751-4a29-b063-53f04aef5c74,260.98,0,0
4e762726-640a-491a-9fc1-6d5e59b34d3c,429.95000000000005,1,1
4e94bfca-0175-4bfa-b81d-40b08c393bcd,333.84000000000003,1,1
4eb43a76-cab4-47c5-abf2-a0e80ebf84f2,511.45,1,1
4eb8c564-bcac-41b7-a463-30b95ae6d73e,411.4,1,1
4ec17f78-a04c-4972-b0da-4f6016738480,293.17999999999995,0,0
4ec1f3af-1cec-4d9f-bbb6-ccd0d1a24f10,664.8,0,0
4ecdc008-8d82-4aeb-b1f9-e93c7737e622,189.54,1,1
4ed16125-e295-43f4-baae-15b21448b07f,554.54,1,1
4ed18734-ae87-4692-a02e-2314874e0313,495.25,0,0
4eda7737-c694-4bde-931a-6d6eff6d9703,134.70999999999998,0,0
4ee27de2-1d5e-4d0c-8ca2-864cc8ae7315,956.69,1,1
4ef2bfa4-ba9b-49ee-b5a3-63d0ef332bdd,1036.29,0,0
4ef4f267-f28f-4510-a20a-d85e1e5551ed,194.11,1,1
4ef8a15d-4a9a-4d83-949c-5e8333d0020b,412.95,1,1
4f0024da-d714-4d7e-a314-3396bfae9958,1067.13,1,1
4f01643f-4bfb-416c-a5f7-e11923ad9a8d,33.55,1,1
4f06236b-097c-4c1f-b221-50e923d1ac4f,764.53,0,0
4f082ec5-8ab0-4d43-b1e6-ceb0d0b26422,417.0,1,1
4f089c06-fb5d-4d47-884f-adf3c95b2a99,403.34,0,0
4f09dc10-898e-4712-8eff-cdeae6f72e68,460.99,1,1
4f113db6-0a99-4b99-a30f-3f59daee9507,281.73,0,0
4f1b9edf-ef35-4653-a725-2539a6997bc2,881.39,0,0
4f1ea16a-c46c-4790-b657-f7c5ae6f7da3,258.9,0,0
4f2e73c1-8199-44a0-b56c-7300f122a39f,502.63,0,0
4f312193-80f6-4414-a521-f0a795b12ced,926.02,1,1
4f347e8c-b5cc-490f-9228-477d85f88562,657.8199999999999,1,1
4f412249-b3bd-47e7-878a-4a0d0027ea9b,261.58,0,0
4f49b2cd-84b6-4dcc-9227-fe634a03f77d,261.68,1,1
4f4cc9d8-f785-4105-8b56-ecfffb9fe905,410.15999999999997,0,0
4f5c134a-e4e1-4f7c-9e3b-fb33e11746c2,347.2,0,0
4f6b0a02-f981-4a27-95f9-05aa10e63a50,281.4,0,0
4f700cfc-2957-4b10-8b00-e111490a56ad,168.54,1,1
4f72663f-08c4-4cb0-a99e-895972b061bc,862.19,0,0
4f73c011-7115-4596-90a2-5811f602236d,212.23000000000002,0,0
4f851ff1-3f8f-4869-a1cc-fdb173209fc7,637.82,1,1
4f8c4736-bee3-41ab-b909-3a3b0009cdda,322.34000000000003,0,1
4f919508-ea44-40f3-9b53-b0827db65366,517.11,0,0
4f96a61b-d32b-4e01-94e7-7a3305a36fc5,787.21,1,1
4f9ac49c-a11f-4eb2-9df0-82b1de988d46,416.56,1,1
4fa25cbc-c146-475e-ae15-bd018dd52615,660.8000000000001,0,0
4fa5e86d-069d-47f2-9018-0d16b433de4f,560.81,0,0
4fb42d80-6e29-490c-b760-e8ab72fcd927,609.24,0,0
4fc51568-c82c-4f42-b853-b4c604634a97,229.91000000000003,1,1
4fc806f5-5722-499b-a943-c5c1995c281f,673.9300000000001,0,1
4fc91391-3485-418d-aa6b-43a5d8c814c2,735.51,1,1
4fcafbe3-ab58-4e2e-a076-4f3379f986d2,507.18,0,0
4fcbb224-6b97-47a0-b5c3-99a16af13c12,737.79,1,1
4fcd8ef9-dc15-47c6-8e52-83c7bcd84157,195.44,1,1
4fd9cd40-e7cf-4bed-99b9-309db23e58bb,120.96000000000001,1,1
4fe1577a-9028-4ac0-a711-ad4f51da82f4,75.2,1,1
4fe27499-29c1-462b-afe9-36c6486a450f,435.42999999999995,1,1
4fe2b9ae-a63e-4e96-98b8-0fcc9118b43b,546.27,1,1
4fe3ecaa-62d9-4947-a459-61d75ff8a5f1,440.75,0,0
4ff8d08e-cb2a-4b10-826f-7576838292b3,182.12,1,1
4ff9a443-9aac-4cc4-8cc5-faec40244662,230.76000000000002,0,0
4fff34b6-93b8-472c-b68f-e8a435c451e2,460.58000000000004,1,1
5001d317-9f48-44c7-babf-1317b6b97488,205.16,0,0
50070e0c-98b3-4eb4-b638-244da7762208,698.55,0,0
500cf6b2-f6ef-4b9b-958f-9205ce22d0c6,1077.88,0,0
5012f290-ec0a-4fb6-aa6a-158c7dbf996c,256.63,1,1
5014fdb0-c514-4eaa-83e7-c8597bfa9ad1,148.10000000000002,0,0
50189f2c-41a9-476f-ae44-2947a208d04b,290.59,1,1
5019760e-a132-43a6-abef-6204ef3d38bb,485.16,0,0
50238d10-228c-4bd9-b806-410b5e1d6ae1,602.95,1,1
5026a871-aa95-4a65-ba45-c08308e21d8b,362.27,1,1
502f1e2b-afb7-46b3-99de-c8cbf8078520,701.3199999999999,1,1
5038c84d-8c97-45fc-be78-81098b7580f7,154.68,0,0
503c2771-b16d-4732-9143-bdeec888c4c1,424.92999999999995,1,1
504773ef-e324-4204-8f5f-14c2c4d13472,399.7,0,0
50546e3b-8a5a-4726-9eee-8dcaaff2d7de,10.63,0,0
50553dd3-45de-4cbc-a5c2-2ba05637df43,357.24,1,1
505d3407-47fa-434b-b5f6-5bcf4a405fb3,187.76999999999998,0,0
505d34ed-aece-4c86-be42-10729bb978a9,494.11,0,0
50605936-f47e-4607-acec-c1c1db08c74c,662.99,0,0
506bf203-b20a-447e-b8e2-da162a9d672e,562.9,1,1
507bb245-dda2-414d-9d01-95933e054c32,296.69000000000005,0,1
507be320-bf27-4ef0-bf19-84aaec3cd651,550.36,1,1
50894d76-f9b1-466b-ba9b-dba65e98f366,313.78,0,0
5089a420-2dc4-4fdd-86a7-0b46b36e260e,735.8499999999999,1,1
5096576d-c64d-43e2-9573-a00e94e9c371,374.9,0,0
5096c81e-f938-464a-85b3-c0464b7108cc,754.5,0,0
50a1e7f8-0b71-40a2-a46e-6ccec2f62e8c,421.23,1,1
50a79a9d-9ef0-4a2b-aa84-edf7db0e4495,835.2,1,1
50a7bc70-ecc1-4662-85ec-03dfc5bc53a2,127.02000000000001,0,1
50bef90b-fc9b-4043-9526-5b7ceebea389,342.02,0,0
50ca3b4a-0aff-4250-9a54-496b57dd17e1,365.57,0,0
50ca60ee-2c33-4dd1-bad0-a359cb515ddb,335.25,0,0
50e4674d-218e-4fb7-a341-89ceb942e69d,170.31,0,0
50eb007b-3808-4b68-84b2-1a67583eb402,324.78,0,0
50eea7da-e220-43ea-9fa1-f1e33236423d,777.38,1,1
50f36c70-6359-41cc-8037-3001ac03b087,669.23,1,1
50fc9f9e-c68d-49df-9bb8-c1881066db32,535.92,0,0
50fe234b-9be2-45b3-ada1-5a3e0ac87322,933.2,0,0
5104b1a5-72f8-43c1-8244-28a3a5cad178,322.74,0,0
5110bfbf-092e-4c48-850b-60ad2ff2a434,342.64,0,0
511e68be-99d8-4308-bbec-4543671f3616,338.21999999999997,1,1
511ef2c4-efe3-4929-95cb-ad8e018ce159,685.29,0,0
512347df-5501-4aae-9a88-b5fe1c048f85,756.87,1,1
51477f09-b843-4e7e-80e0-3d6857d1a4b8,630.81,0,0
514aa163-4790-4472-a543-32a57b99538a,619.46,1,1
5159fb70-5f91-46d0-949e-ded8e081cf3d,839.49,0,0
515d054e-7e55-453c-ba40-44a392680edd,347.49,1,1
516277bb-0de2-4cb5-ab7c-6ef273e91af9,343.23,0,0
51743e04-45f5-4b83-bdeb-1b934db09932,1059.82,0,0
51782dff-43bb-4943-b81e-2289e117b1b9,527.26,1,1
51814235-cfc6-49bd-adad-158cd7d916aa,199.0,0,0
5186778f-d786-4e9d-bd90-f331f12984d4,165.72,0,0
5186e2bd-713d-43d3-ab79-36455ffb9d80,268.23,1,1
518739d3-4381-47d3-a546-9c6632b7c98e,32.16,1,1
518d83b7-188a-4e86-9462-c2bb11bb461b,497.1,0,0
518e85f2-3dc5-4e5d-9e2d-ff724ed1926b,738.49,1,1
519fb72e-d783-45bf-956b-66aa07110f4c,405.13,0,0
51a10238-4501-431f-8881-c5abe7352e29,546.95,0,0
51a12f1d-1faf-4a7f-8590-cd7afd6f3373,1229.83,0,0
51a36872-f782-49ea-8c5e-d1a96fe8aa24,331.77,1,1
51af6f0c-f4cb-4af5-a673-5203d5c9ee4a,312.0,1,1
51c3ec8e-11e4-4b31-80cd-aba6a830d59a,531.85,1,1
51cf7ce4-708b-4675-8489-b8b14cf0f2d2,732.62,1,1
51d4c2af-04c0-4408-be15-579057ddbc7e,152.68,1,1
51d5ad09-06ce-4fec-8367-3baf29292898,576.28,0,0
51d905ab-a4b4-4582-af36-60bd1949b69a,840.6800000000001,0,0
51d96b9f-cce0-4e44-8a82-f8f637219c48,577.78,0,0
51d97fd9-53c8-412e-aad3-4dd04a1c6354,427.62,0,0
51dc5576-c2ed-4a8f-aba7-3759bdb06f48,467.42999999999995,1,1
51e54603-872f-4254-b5f0-053a041465c9,311.69,0,0
51e91e9b-309f-4d73-8bfe-ee0fd1b3623b,214.04000000000002,0,0
51ebb4cb-a5c6-41c9-b43f-dbb6f221d2a3,271.75,1,1
51effd86-946d-46dc-b55c-5fd1aa9c8ad9,596.84,0,0
51f2e651-1ad1-4f6f-bbb6-89bc71f2143c,567.78,0,0
51ff1992-ae3a-4745-a22d-75ba273e1a6d,529.05,0,0
5202d42c-f092-47e3-9c1a-77f7dcafd93d,619.96,0,0
52062ee5-88fb-4ecc-b31d-86cef6d55272,399.88,1,1
52064673-babf-49f7-bb93-f54ceeda0cc1,359.69,0,0
5208fe78-05a4-42f8-9be1-ef6dd0ab9edd,402.66,0,0
52176187-57a3-4e45-b0a3-b149ee6cb756,363.45,1,1
521bd0b2-8a2a-4ab0-b116-3d30eca49924,275.68,0,1
52236cfe-0591-4454-938c-b23ed3b1939d,913.1,0,0
5226232c-9dd6-4642-9cd4-aca70d05bcf6,412.57,0,1
52268632-d470-44d6-9981-ee5d56097a25,780.63,0,0
522e602d-eeb6-46d5-80b8-0ba6ba461375,189.16,0,0
523780ce-7ac9-4f8b-8695-115ef8daea34,113.4,0,0
5239b483-e866-41fa-93bc-660b0e3dc37b,413.22999999999996,1,1
52473e72-b404-422e-a703-a8fd40f48d2b,577.3,0,0
5256312a-7b21-4b50-8bc6-f4af3383f390,358.34,1,1
5258b793-77fe-420c-898c-aeeb285ed73b,316.44,0,0
52615c98-26f6-4941-b46e-a221c8f17cd2,354.35,1,1
526235a1-529f-4a8e-ad37-77cfd3f3c068,294.85,1,1
526b0966-72de-4537-a30f-3ca06836d30f,614.03,0,0
527bfe92-7667-4539-b2b1-8e3fa64cf8ed,509.69,0,0
52814d77-a5f9-4ea0-99e0-dfe710cd765c,217.95000000000002,0,0
5283ddc3-28cc-43e8-b41f-2ac901d7d2c7,421.64,0,0
528e3c05-1738-4a62-94f4-de16264309a6,423.01000000000005,0,0
529c6603-15b0-43bd-aae9-e4c8110c8fe0,588.0699999999999,0,0
529e5655-2dda-49ec-8a35-5e5a0f0fa675,478.63,0,0
52a13086-b10b-4971-ad4a-02ebdccd222a,344.54,0,1
52a1698a-3479-48d8-b339-8010f2943fb5,358.74,0,0
52a3f740-e7f4-4f77-91ff-0c637253c906,799.59,0,0
52a704fc-2974-4ea9-869f-ba75109b2cbd,1072.19,1,1
52a75e49-3450-4399-9a23-a9c27169505b,579.43,0,1
52c1924f-db04-4d51-be66-1b9174c0031d,348.03000000000003,0,0
52ce7ebb-0f9f-4404-92da-80e0271babb0,432.96000000000004,0,1
52d0c75f-8527-43d2-a0c1-cdaee794d3e1,561.58,1,1
52dbd42f-0ae5-4813-b24a-9d310b1f1b3a,402.25,1,1
52dc8a69-b76e-40e4-99aa-89f9c1df6a18,341.07,0,1
52de04ef-7ac1-4ddf-933a-6abf0929da37,421.84000000000003,0,0
52dfee96-ae2b-4060-9441-274149a4404a,669.7,1,1
52e47d10-ebec-4737-8316-7d14fb3b479d,788.97,1,1
52e59839-5b8b-4018-8e18-51956379723a,298.47,0,0
52e8d407-4cad-4a87-bd52-58bcdedcd3aa,28.98,1,1
52ed50cf-c367-43a4-93d2-0db8f92647ef,105.41,1,1
52ee7e6b-905e-49a5-917c-8a46ac97bb3a,538.49,1,1
52f20e26-1c0e-4b6e-870c-d6e5b50809eb,421.97999999999996,0,0
52fb0390-9f8a-46ac-a876-7d8f24c621c7,310.53,0,0
53043434-4502-400b-b771-331006ded166,296.76,1,1
530b9730-d915-42f3-9f7e-de435fc69936,635.19,1,1
531006c4-8e5e-46c9-b6ce-e8f8d3f59a99,312.44,0,0
5312db50-f858-4a24-a3b1-06f595c8842b,1013.56,0,0
531e9e20-3411-49a6-b90b-00bb58623e5a,1381.02,1,1
532b4382-af0c-469d-92c3-408e885f7816,453.65,0,0
53480dfd-ccb8-40ec-96cd-d57d7b8a3c96,137.87,0,0
534a1c38-842a-48e3-bb32-2a06251a5fcc,719.0,1,1
534deabc-aabd-4fd5-9b4e-d0dd4df4d6c4,1042.19,1,1
534f273c-86f0-4e0d-9b20-7668765a4872,223.40999999999997,1,1
5356e156-fe2b-42db-8cfd-09d673fd410b,926.72,1,1
537002cb-7691-477e-8cc6-1b318e4752a1,357.1,1,1
5375b1a3-ec15-4029-bbac-71df5a743340,374.77,1,1
5379f710-6c37-4a3b-b41f-66bd52115957,480.20000000000005,1,1
53804dc9-7c18-4103-809b-f43ed2fbb972,461.94,1,1
53a1b0f9-44c3-4439-be0f-5b79a5f7113b,463.99,1,1
53ad53cf-b6dc-4f85-b1a3-6193126115f5,164.84,1,1
53ad6a9b-2dbc-4e89-aeae-0d1dd83363d3,664.2,0,0
53ad7929-61a0-45b2-91a1-36693609f231,62.849999999999994,1,1
53b85d7a-a270-41c2-92c5-c4da7b524bfa,378.75,0,0
53bc8490-a5a0-4870-9195-af99d9b5a980,170.56,0,0
53bd9fbe-a07e-46ce-8944-baaf17b5e19b,432.13,0,1
53bf45a8-16d9-4d7c-8d1f-c0d20d0d903d,462.37,0,0
53c272b8-c8d3-4651-9515-a6739d7a53e5,63.4,0,1
53c3c704-1edc-4819-b2f4-aba8f54dbf32,642.73,0,0
53c4589b-dc3d-4137-b5af-3d47fee44b87,700.56,0,1
53ca36d4-44de-4e4e-a686-fe03ba297fbf,551.79,1,1
53cc2d7d-4611-4632-9e84-4b01a4571a6c,138.18,0,0
53cd7258-e58a-4bb5-b8ef-721d5cef287b,381.27,1,1
53d887de-5bf1-4611-9cf9-1b4d9b246fd5,630.4200000000001,1,1
53da6db1-639e-466d-8b48-08351d1e0b26,155.27,1,1
53dbc09d-55fa-4d2c-b75d-41f86bb5ec10,158.41,0,0
53e86e78-2467-4944-88c3-a614d9ecdf6b,229.85,1,1
53e9c3a2-abaa-472a-ad87-a60425bd3129,420.78,1,1
53ea1330-0eb4-447e-b2ae-139e1881956b,632.27,0,0
53ee8cbc-6636-4e86-a687-6410926c3841,192.06,0,1
5401288b-055e-4520-87e4-dbe794c0880a,975.74,1,1
5403023a-286d-4009-ae97-5431cc6e1a2c,235.22,0,0
540798f1-07b4-40bd-9010-935dd1fce24d,501.89,0,0
54081a3a-f4a3-4c95-9e87-e7b614b9d633,567.97,0,0
540822b2-918e-4331-b883-4f88fcd975a1,1086.29,1,1
540a1965-2064-43ec-ae48-f9b46bc7d80a,488.54999999999995,1,1
5412c1af-35fb-49bb-97ce-87def71f111d,706.3299999999999,1,1
541cd26f-8727-405c-b31a-958586a13634,370.81,0,0
541dcb6b-6ddf-4df0-9f5e-8c2c08650552,359.84,1,1
541fb45f-f572-4d39-8241-700b6089fe18,482.67,0,0
542279ea-90b8-4dee-85bd-47fa5cc7a7a1,314.92,1,1
54260df4-2e90-4935-9600-af739ff20f19,585.61,0,0
5428e193-7a6e-4120-a9ab-8353c9a7e7b1,236.78,1,1
542dcfb4-4894-4c08-ad6e-966a3417567b,312.44,1,1
543f4dc3-c387-476d-982f-924ff10af5a8,74.28,1,1
54418e2c-a671-47ea-844c-c9d3835346cd,532.63,0,0
5445b6e0-a0f3-470c-b035-4a72734fe0b2,344.06,0,0
54472baf-b936-4245-8356-a14efda601e6,43.92,0,0
5449311d-5d77-4aaa-895e-265e9e675fe5,672.24,0,0
5450b11c-3a57-46f4-bb2b-5d7e7b5683b9,519.78,0,0
5455a0f2-f180-4d24-a762-e27dd87854d2,252.07,1,1
5462f0fb-71f0-4520-8d01-14e51fa56605,410.86,1,1
5464559d-7c7e-4c58-acc6-fdbe18b8a5b3,389.09,1,1
546adb66-a4a0-4d48-9da5-1aaa60474420,509.42,0,0
546da98d-e303-47b7-a6fc-49dd8df43e6b,426.3,0,0
5478ff78-17ea-4746-b042-0fd0edf2eb79,578.3100000000001,0,0
547fbeaa-b280-43d1-a152-1301df460a45,78.38000000000001,0,1
5488cbcd-9547-4306-96a6-f0512a7bb313,195.24,1,1
548d3eb3-a47d-4f89-839e-71f2d9a30966,254.76,0,0
54993c1e-a979-4f5e-8ab7-dbe49f892052,450.94,0,0
549ee6bb-2092-49d0-9e2e-bcbbc1319478,353.4,1,1
54a0f39c-a6d6-4913-ac7e-0716c51aa527,243.88,0,0
54a24c81-5b55-4187-ad84-347bc859bde3,737.75,1,1
54a50b0d-1d7f-41e3-88d1-9a402fbcdfd7,713.04,1,1
54ab8c29-a1f5-4914-9cf4-7a80f9a654a9,192.8,0,0
54b81e36-4acc-4050-8294-dcd08e74b71e,463.41999999999996,0,0
54b9ca28-11ef-432b-8c78-f0ab7cc024ae,247.24,1,1
54bed7cd-c076-4b44-b720-2cefb1decf2e,175.12,1,1
54d01bbc-791f-400b-b544-15fcc56cea66,372.30999999999995,0,0
54d45286-1ecf-4f09-86b8-931c8ccd622c,360.71000000000004,0,0
54dbdbef-cb6f-4088-bc25-43a2f8a2dc1a,578.66,1,1
54e3699d-a3b5-4e61-86ac-27f59771668c,538.04,1,1
54e3f8bf-61dd-49e5-a8d5-1dafdfb622a9,477.77,0,0
54e93c3f-6ffb-4dc5-a7a3-fc578144e28e,959.3399999999999,1,1
54ec1ae0-04ba-45bf-980b-7eb02fadc553,755.25,0,0
54fa9cca-b468-419e-a15d-d68eb76eb943,362.62,0,0
55019bc1-3e6e-42ec-bc08-cc1ea5cbf3de,670.24,0,0
55092aa4-ab9b-4d73-ae33-8c85ee81ccb9,301.3,1,1
55154698-c35f-4ebb-b183-788e2c872512,489.40999999999997,1,1
55188f9f-701e-4bd3-a13f-868eec797417,537.29,0,0
551a3cf2-b381-4dab-893e-a0a94f5cf385,688.91,0,0
551b7d8c-a445-4b8c-9617-15342525cfc0,310.46000000000004,1,1
5523b28d-ba66-4481-9fa1-8bee88a7ae8a,1535.97,0,0
552c2d0c-bb24-4728-906d-38399752cecf,678.5999999999999,1,1
55328b38-549b-4914-9ba1-108cfae1a061,474.22,0,0
5534ac24-45a6-4988-bd87-f91f24c2646f,1098.39,0,0
55372380-0f36-4e9c-8954-b7f160e2c70d,164.5,1,1
55435ddb-f9c4-4eb7-a987-52bca3882b42,426.4,1,1
55488425-bf43-456e-8a3d-d3e8ac6828e7,170.76000000000002,1,1
5549304e-c42c-4e2c-9a9e-0caf884929af,725.78,1,1
554a102d-73b7-4e62-8e20-e08c7ffedcea,810.88,1,1
555246df-7dbe-4cbe-ac1b-0317269d64bb,600.28,0,0
55592ec1-02ad-4166-8ded-f2813e2cce4e,852.76,1,1
555c835c-e7a6-45a3-8def-b5462d125064,260.53000000000003,1,1
5560bf7b-5aa7-4538-9f2d-69d9adc39d93,329.78000000000003,0,0
55611e7a-8218-491e-bf4e-359861454421,328.46999999999997,1,1
5564475f-f0ba-4316-8156-ff93a9f703a6,488.18,0,0
5568dac4-f5d3-4fad-836f-83298d1a9524,729.93,0,1
556ecf72-88b2-44fc-b0a4-af3afe1267f7,398.7,0,0
5577e322-1dc3-4fcd-b429-9b943c8bdf04,335.49,0,0
557c9eee-f428-453e-8163-ed540fcb97ce,645.94,1,1
55883c31-75ad-4ff5-a6c1-ec787c2a9c74,229.78,1,1
558e6395-9763-450d-893a-80ca8eb7e2b8,623.6800000000001,0,0
559d00ee-4f3a-4c96-8bb4-380db4ecae8e,425.01,0,0
55a773fe-1a9d-4e1c-9fc6-fa374f687d4e,622.81,0,0
55ab1a69-c2f5-43c1-a505-3211e9f9a096,459.17,0,0
55ab4140-d067-4f00-acef-067879496278,458.01,1,1
55b6c66a-5554-4a9a-a01c-7e9fe9122675,662.02,1,1
55bba15e-c643-4cb5-9966-a93ef72c077e,1017.38,0,0
55bc827d-9580-4839-9177-19d1a47d68ea,291.98,1,1
55c2787c-f981-4eca-951c-66dc7e95c628,453.0,0,0
55d86e23-1c0a-4142-8fb1-42c3503ddb1f,443.1,0,0
55db9e9e-69ba-48de-88ec-c680b00aa669,788.68,0,1
55dd254a-0a3c-4093-9099-1633a0b41da9,307.90999999999997,0,0
55ed7691-7161-47fd-8579-155a775eef9e,275.99,0,0
55f61795-e5f6-4b54-ae75-2e9681b8daa2,480.36,1,1
55f64141-6488-41e7-8494-3d92db81c812,566.26,0,0
55f955cd-73c9-4e02-974a-63e614d361cd,518.1800000000001,1,1
55fab151-3483-4e19-aee2-b266c74daaab,320.96,1,1
55fc6f53-f89c-43d3-9211-642a6abd42c3,451.01000000000005,1,1
560287bb-0dc9-4198-a9b1-75d8977851e5,475.13,0,0
56035a11-8e9d-4fcc-bbd4-b9e211fede20,332.29,0,0
56106f4e-8c23-4652-8495-6f905ff5db33,307.1,0,0
561283a1-7bab-4213-ad01-4e1c73f38fdf,770.35,1,1
5625804b-b6a9-4310-bbb2-b3880f9edc52,415.45,1,1
5630762f-47f0-42b9-a2b5-cbc1831704ea,234.19,1,1
5631a3e2-a34e-47b7-82e7-f510cfc6fecd,137.06,0,0
56344681-f54a-4a05-badf-e9c741614c68,251.38,0,0
5636ae41-1a5e-4f3b-b193-fbfad45ca743,419.73999999999995,0,0
56375e45-20ab-4b3f-8522-472534b89c85,542.86,1,1
563d29d9-4ce4-4af9-b3ae-7298ecf2ca5f,390.78000000000003,0,0
5640d11e-1710-4b37-9b5c-39eeee1bc0f6,53.25,0,0
5645a889-b896-4da4-9ea4-d53fe78201b3,546.0,0,0
5646e6f0-f249-496b-a80c-b28f48f87947,689.52,1,1
5647a5c9-7511-490c-a99e-4c79c5520712,760.67,0,0
564a87b8-4b39-46a8-a078-73d47c2c4326,170.22,1,1
5650637e-dffc-4b96-94ce-3f78f476f12f,635.24,1,1
565419d3-a973-4a4b-ad91-6a63a478f9f7,648.57,0,0
565e6bf5-df8e-4e34-add3-0db95886b33c,694.45,1,1
566ddfb9-6f0a-417a-930d-25cb2a6fa27d,357.98,1,1
567cc0c7-92a0-4bc2-aeec-80ed0181cd21,563.29,0,0
567d68b6-ac89-46e9-b4ed-833caad4ad78,346.88,1,1
56805369-2714-40eb-803f-d148b8bb3fa8,745.25,1,1
5682bc9b-5130-46d3-89bb-293d08babf3d,677.32,1,1
56a30e9e-a6c4-49d1-aaf7-dd6f8cf233e8,822.45,0,0
56a5e096-d1a8-462c-8df9-f353373d0ece,436.15000000000003,0,1
56a78483-f37f-44dc-a42c-fb0a74fb724a,430.32,1,1
56ae9a71-fcde-4e2f-a07c-d2be8ea08242,452.23,0,1
56b357f2-1549-4803-82d3-2e282bb6df6c,427.58000000000004,0,0
56b632ab-76bd-4780-83c3-89d92a59d944,555.6800000000001,1,1
56bf4b52-b9eb-4f44-9e64-e11d8ea9a113,321.02,1,1
56c9fb1c-3359-4724-8d47-9606102db73f,189.16,0,1
